,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,210154000.0,365514000.0,629136000.0,166053000.0,
Repayment Of Debt,-260487000.0,-5782930000.0,-582076000.0,-1906787000.0,
Issuance Of Debt,0.0,976535000.0,1154309000.0,813461000.0,
Issuance Of Capital Stock,-70000000.0,5966652000.0,-80000000.0,-21429000.0,
Capital Expenditure,-858500000.0,-774379000.0,-910228000.0,-863367000.0,
End Cash Position,842697000.0,2147964000.0,1132459000.0,600759000.0,
Beginning Cash Position,2147964000.0,1132459000.0,600759000.0,518830000.0,
Effect Of Exchange Rate Changes,55813000.0,-334865000.0,-129458000.0,-175453000.0,
Changes In Cash,-1361080000.0,1350370000.0,661158000.0,257382000.0,
Financing Cash Flow,-2191071000.0,646570000.0,-361982000.0,-681323000.0,
Net Other Financing Charges,-270909000.0,-64842000.0,-60000000.0,-104066000.0,
Cash Dividends Paid,-3415000.0,-2533000.0,-384987000.0,-107753000.0,
Common Stock Dividend Paid,,,,-107753000.0,-402315000.0
Net Common Stock Issuance,-70000000.0,5966652000.0,-80000000.0,-21429000.0,
Common Stock Issuance,-70000000.0,5966652000.0,-80000000.0,-21429000.0,
Net Issuance Payments Of Debt,-1244667000.0,-4669829000.0,702747000.0,188633000.0,
Net Short Term Debt Issuance,-984180000.0,136566000.0,130514000.0,1281959000.0,
Net Long Term Debt Issuance,-260487000.0,-4806395000.0,572233000.0,-1093326000.0,
Long Term Debt Payments,-260487000.0,-5782930000.0,-582076000.0,-1906787000.0,
Long Term Debt Issuance,0.0,976535000.0,1154309000.0,813461000.0,
Investing Cash Flow,-238663000.0,-436093000.0,-516224000.0,-90715000.0,
Net Other Investing Changes,,,41403000.0,,
Interest Received Cfi,145677000.0,132548000.0,138044000.0,75151000.0,
Dividends Received Cfi,27242000.0,368540000.0,366746000.0,356827000.0,
Net Investment Purchase And Sale,-30414000.0,-191454000.0,-181104000.0,310671000.0,
Sale Of Investment,1959191000.0,1193861000.0,20577000.0,459256000.0,
Purchase Of Investment,-1989605000.0,-1385315000.0,-181104000.0,-148585000.0,
Net Investment Properties Purchase And Sale,,0.0,-5214000.0,-572000.0,-4201000.0
Purchase Of Investment Properties,,0.0,-5214000.0,-572000.0,-4201000.0
Net Business Purchase And Sale,419312000.0,-107652000.0,0.0,0.0,
Sale Of Business,473587000.0,404478000.0,0.0,0.0,
Purchase Of Business,-54275000.0,-512130000.0,0.0,0.0,
Net Intangibles Purchase And Sale,-57971000.0,-41034000.0,-19756000.0,-40014000.0,
Purchase Of Intangibles,-57971000.0,-41034000.0,-19756000.0,-40014000.0,
Net PPE Purchase And Sale,-742509000.0,-597041000.0,-856343000.0,-792778000.0,
Sale Of PPE,58020000.0,136304000.0,34129000.0,30575000.0,
Purchase Of PPE,-800529000.0,-733345000.0,-890472000.0,-823353000.0,
Operating Cash Flow,1068654000.0,1139893000.0,1539364000.0,1029420000.0,
Taxes Refund Paid,-192623000.0,-202347000.0,-76931000.0,-78404000.0,
Interest Paid Cfo,-565875000.0,-946460000.0,-945952000.0,-401147000.0,
Change In Working Capital,-682713000.0,-90361000.0,-174922000.0,-609467000.0,
Change In Accrued Expense,-422649000.0,582577000.0,133845000.0,-35728000.0,
Change In Payable,268378000.0,532126000.0,-175117000.0,1183412000.0,
Change In Prepaid Assets,77157000.0,-201103000.0,66808000.0,-214630000.0,
Change In Inventory,-546134000.0,-330979000.0,87208000.0,-1332826000.0,
Change In Receivables,-59465000.0,-672982000.0,-287666000.0,-209695000.0,
Other Non Cash Items,423753000.0,1030227000.0,1051142000.0,635499000.0,
Stock Based Compensation,8804000.0,36356000.0,5177000.0,10275000.0,
Deferred Tax,-100420000.0,602614000.0,228509000.0,168476000.0,
Depreciation And Amortization,1198359000.0,1154964000.0,1123106000.0,1063333000.0,
Depreciation,1198359000.0,1154964000.0,1123106000.0,1063333000.0,
Pension And Employee Benefit Expense,110541000.0,111776000.0,139177000.0,128352000.0,
Gain Loss On Investment Securities,4764000.0,18496000.0,1900000.0,-1610000.0,
Net Foreign Currency Exchange Gain Loss,,,90184000.0,616000.0,5336000.0
Gain Loss On Sale Of PPE,30313000.0,895000.0,-17769000.0,33863000.0,
Gain Loss On Sale Of Business,-33958000.0,1422268000.0,0.0,,
Net Income From Continuing Operations,940499000.0,9915352000.0,1070476000.0,864885000.0,
