,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-192704000.0,-31917000.0,9341000.0,-1220000.0,
Capital Expenditure,-9429000.0,-21127000.0,-11730000.0,-8424000.0,
End Cash Position,23743000.0,73030000.0,122279000.0,83964000.0,
Beginning Cash Position,73030000.0,122279000.0,83964000.0,87753000.0,
Changes In Cash,-49287000.0,-49249000.0,38315000.0,-3789000.0,
Financing Cash Flow,-1423000.0,-3468000.0,-2910000.0,-2569000.0,
Investing Cash Flow,135411000.0,-34991000.0,20154000.0,-8424000.0,
Net Other Investing Changes,,,,,22656000.0
Net Investment Purchase And Sale,143877000.0,-13864000.0,31860000.0,0.0,
Sale Of Investment,143877000.0,34639000.0,132901000.0,0.0,
Purchase Of Investment,0.0,-48503000.0,-101041000.0,,0.0
Net Intangibles Purchase And Sale,-8864000.0,-9069000.0,-6268000.0,-2902000.0,
Purchase Of Intangibles,-8864000.0,-9069000.0,-6268000.0,-2902000.0,
Net PPE Purchase And Sale,398000.0,-12058000.0,-5438000.0,-5522000.0,
Sale Of PPE,963000.0,0.0,24000.0,0.0,
Purchase Of PPE,-565000.0,-12058000.0,-5462000.0,-5522000.0,
Operating Cash Flow,-183275000.0,-10790000.0,21071000.0,7204000.0,
Taxes Refund Paid,-9109000.0,-3938000.0,-3211000.0,-5038000.0,
Change In Working Capital,80915000.0,8056000.0,15836000.0,54794000.0,
Change In Other Current Liabilities,111069000.0,100359000.0,-52801000.0,0.0,
Change In Accrued Expense,-4763000.0,15530000.0,3818000.0,-3160000.0,
Change In Payable,,,,7742000.0,-42669000.0
Change In Prepaid Assets,-26907000.0,28586000.0,-9147000.0,-6896000.0,
Change In Receivables,,,,-22198000.0,92713000.0
Other Non Cash Items,-11257000.0,-14445000.0,-9236000.0,601000.0,
Provisionand Write Offof Assets,,,,-1321000.0,-4586000.0
Depreciation And Amortization,16275000.0,10102000.0,7076000.0,6960000.0,
Amortization Cash Flow,8013000.0,1044000.0,1051000.0,0.0,
Depreciation,8262000.0,9058000.0,6025000.0,6960000.0,
Pension And Employee Benefit Expense,2556000.0,2708000.0,2461000.0,2464000.0,
Gain Loss On Investment Securities,407000.0,-4000.0,-741000.0,1323000.0,
Gain Loss On Sale Of PPE,-680000.0,,-24000.0,98000.0,
Net Income From Continuing Operations,-259224000.0,-11055000.0,9562000.0,-52482000.0,
