,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,25515417.0,12638670.0,34288481.0,22487967.0,
Capital Expenditure,-3611239.0,-1866846.0,-1877613.0,-2539709.0,
End Cash Position,20896722.0,38781683.0,38479829.0,24919814.0,
Beginning Cash Position,38781683.0,38479829.0,24919814.0,186043885.0,
Changes In Cash,-17884961.0,301854.0,13560015.0,-161124071.0,
Financing Cash Flow,-2051251.0,0.0,,0.0,-11122227.0
Net Other Financing Charges,,,,,-10000000.0
Interest Paid Cff,-228827.0,0.0,,,
Investing Cash Flow,-44960366.0,-14203662.0,-22606079.0,-186151747.0,
Net Other Investing Changes,-22030570.0,-5993034.0,49399036.0,-186094298.0,
Dividends Received Cfi,859988.0,812403.0,967660.0,580708.0,
Net Investment Purchase And Sale,-20178545.0,-7184685.0,-71293162.0,1901552.0,
Sale Of Investment,49162761.0,160587795.0,23592250.0,16995118.0,
Purchase Of Investment,-69341306.0,-167772480.0,-94885412.0,-15093566.0,
Net Intangibles Purchase And Sale,-3223093.0,0.0,-1518167.0,-1482593.0,
Purchase Of Intangibles,-3223093.0,0.0,-1518167.0,-1482593.0,
Net PPE Purchase And Sale,-388146.0,-1838346.0,-161446.0,-1057116.0,
Sale Of PPE,0.0,28500.0,198000.0,0.0,
Purchase Of PPE,-388146.0,-1866846.0,-359446.0,-1057116.0,
Operating Cash Flow,29126656.0,14505516.0,36166094.0,25027676.0,
Taxes Refund Paid,-6405311.0,-16316487.0,-1377528.0,-10908953.0,
Change In Working Capital,18998023.0,6898499.0,8389617.0,17086177.0,
Change In Other Current Liabilities,-4851306.0,6173728.0,0.0,-864372.0,
Change In Other Current Assets,-10000000.0,0.0,,,
Change In Accrued Expense,5314182.0,292497.0,2735785.0,-241688.0,
Change In Payable,,,,-6161274.0,16503482.0
Change In Prepaid Assets,-1512459.0,10328777.0,2287961.0,-1855147.0,
Change In Receivables,,,,-55969521.0,-41661994.0
Other Non Cash Items,-18155565.0,-15758396.0,-14703429.0,-7840347.0,
Provisionand Write Offof Assets,,0.0,2295254.0,0.0,-789398.0
Depreciation And Amortization,3621055.0,1833923.0,1629097.0,1030488.0,
Amortization Cash Flow,740284.0,760968.0,865487.0,354445.0,
Depreciation,2880771.0,1072955.0,763610.0,676043.0,
Pension And Employee Benefit Expense,2560307.0,2429768.0,1892202.0,1717289.0,
Gain Loss On Investment Securities,-2627710.0,-1882652.0,-4630421.0,-540256.0,
Gain Loss On Sale Of PPE,,-28500.0,-112674.0,,-4000.0
Net Income From Continuing Operations,17202029.0,21655747.0,32302258.0,19692047.0,
