,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,135028665.0,-69120652.0,25430918.0,207350684.0,
Repayment Of Debt,-239500000.0,-219553127.0,-23000000.0,-43000000.0,
Issuance Of Debt,168150000.0,286053127.0,0.0,,0.0
Capital Expenditure,-226864423.0,-224915517.0,-159169865.0,-185531374.0,
End Cash Position,122233152.0,75133500.0,129638298.0,175851736.0,
Beginning Cash Position,75133500.0,129638298.0,175851736.0,63368449.0,
Changes In Cash,47099652.0,-54504798.0,-46213438.0,112483287.0,
Financing Cash Flow,-247760394.0,-100302274.0,-104447843.0,-240709644.0,
Net Other Financing Charges,,-735432.0,-1317673.0,,-1.0
Interest Paid Cff,-4818232.0,-3787567.0,-706343.0,-2781917.0,
Cash Dividends Paid,-167479365.0,-160246174.0,-75369071.0,-191860264.0,
Net Issuance Payments Of Debt,-71350000.0,66500000.0,-23000000.0,-43000000.0,
Net Long Term Debt Issuance,-71350000.0,66500000.0,-23000000.0,-43000000.0,
Long Term Debt Payments,-239500000.0,-219553127.0,-23000000.0,-43000000.0,
Long Term Debt Issuance,168150000.0,286053127.0,0.0,,0.0
Investing Cash Flow,-67033042.0,-109997389.0,-126366378.0,-39689127.0,
Net Other Investing Changes,,,,12952648.0,13730772.0
Interest Received Cfi,6487182.0,12760629.0,12834221.0,10314430.0,
Dividends Received Cfi,48845959.0,51376586.0,57288378.0,69043601.0,
Net Investment Purchase And Sale,103348886.0,44513137.0,-42778520.0,33550850.0,
Sale Of Investment,103348886.0,44513137.0,3103810.0,77500000.0,
Purchase Of Investment,,-37860069.0,-45882330.0,-43949150.0,-116500000.0
Net Intangibles Purchase And Sale,-24970428.0,-21741061.0,-16587304.0,-15786791.0,
Purchase Of Intangibles,-24970428.0,-21741061.0,-16587304.0,-15786791.0,
Net PPE Purchase And Sale,-200744641.0,-196906680.0,-137123153.0,-136811217.0,
Sale Of PPE,1149354.0,6267776.0,5459408.0,32933366.0,
Purchase Of PPE,-201893995.0,-203174456.0,-142582561.0,-169744583.0,
Operating Cash Flow,361893088.0,155794865.0,184600783.0,392882058.0,
Taxes Refund Paid,-6450265.0,-16140779.0,-58039899.0,-12437744.0,
Change In Working Capital,80626922.0,-74058189.0,-20764563.0,163642046.0,
Change In Other Current Assets,81497185.0,-14790013.0,43754981.0,62861652.0,
Change In Accrued Expense,16377810.0,509514.0,13510409.0,28404180.0,
Change In Payable,65661284.0,85209955.0,-12770840.0,82190263.0,
Change In Prepaid Assets,-33533679.0,-34212466.0,-13029773.0,-1534071.0,
Change In Inventory,-34112510.0,-56634592.0,-46427675.0,-7313684.0,
Change In Receivables,-15263168.0,-54140587.0,-5801665.0,-966294.0,
Other Non Cash Items,-1164861.0,-7302551.0,-8898759.0,-4113421.0,
Provisionand Write Offof Assets,-613544.0,-6944114.0,4372648.0,2498562.0,
Depreciation And Amortization,74954481.0,117278303.0,112752405.0,115073677.0,
Amortization Cash Flow,6283079.0,6553179.0,13061655.0,11227110.0,
Depreciation,68671402.0,110725124.0,99690750.0,103846567.0,
Pension And Employee Benefit Expense,15313999.0,9707055.0,14623969.0,14307000.0,
Gain Loss On Investment Securities,-29471204.0,-56352352.0,-80482158.0,-64232716.0,
Gain Loss On Sale Of PPE,-472795.0,-4989965.0,-3658961.0,-30868003.0,
Net Income From Continuing Operations,245282642.0,239322018.0,242325644.0,229113523.0,
