,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-51161000.0,-46333000.0,-42460000.0,48309000.0,
Repayment Of Debt,-1631649000.0,-1819337000.0,-1736533000.0,-58861000.0,
Issuance Of Debt,1671330000.0,1662463000.0,1819774000.0,,
Issuance Of Capital Stock,0.0,275061000.0,0.0,,
Capital Expenditure,-41400000.0,-35157000.0,-29594000.0,-23187000.0,
End Cash Position,28385000.0,6296000.0,5892000.0,36866000.0,
Beginning Cash Position,6296000.0,5892000.0,36866000.0,28825000.0,
Effect Of Exchange Rate Changes,1012000.0,-10699000.0,-6113000.0,-13362000.0,
Changes In Cash,21077000.0,11103000.0,-24861000.0,21403000.0,
Financing Cash Flow,-47328000.0,48873000.0,15814000.0,-29462000.0,
Interest Paid Cff,-70115000.0,-58902000.0,-61351000.0,,
Net Common Stock Issuance,0.0,275061000.0,0.0,,
Common Stock Issuance,0.0,275061000.0,0.0,,
Net Issuance Payments Of Debt,39681000.0,-156874000.0,83241000.0,-25359000.0,
Net Short Term Debt Issuance,,,144146000.0,33502000.0,-17924000.0
Net Long Term Debt Issuance,39681000.0,-156874000.0,83241000.0,-58861000.0,
Long Term Debt Payments,-1631649000.0,-1819337000.0,-1736533000.0,-58861000.0,
Long Term Debt Issuance,1671330000.0,1662463000.0,1819774000.0,,
Investing Cash Flow,78166000.0,-26594000.0,-27809000.0,-20631000.0,
Net Other Investing Changes,,,,,-1000.0
Interest Received Cfi,252000.0,692000.0,258000.0,1931000.0,
Net Investment Purchase And Sale,-1069000.0,1870000.0,1527000.0,527000.0,
Sale Of Investment,,1870000.0,1527000.0,527000.0,7196000.0
Net Business Purchase And Sale,,,,0.0,197691000.0
Sale Of Business,,,,0.0,197691000.0
Net Intangibles Purchase And Sale,13000.0,-576000.0,0.0,,0.0
Sale Of Intangibles,,,,,0.0
Net PPE Purchase And Sale,78970000.0,-28580000.0,-29594000.0,-23089000.0,
Sale Of PPE,120370000.0,6001000.0,0.0,98000.0,
Purchase Of PPE,-41400000.0,-34581000.0,-29594000.0,-23187000.0,
Operating Cash Flow,-9761000.0,-11176000.0,-12866000.0,71496000.0,
Taxes Refund Paid,0.0,0.0,-954000.0,0.0,
Interest Paid Cfo,,,-62115000.0,-36020000.0,-19096000.0
Change In Working Capital,-55656000.0,-25747000.0,32485000.0,89615000.0,
Change In Accrued Expense,-46343000.0,-1572000.0,37023000.0,,
Change In Payable,-7079000.0,-118140000.0,-233299000.0,146835000.0,
Change In Prepaid Assets,-7354000.0,22823000.0,84792000.0,-84268000.0,
Change In Inventory,-17801000.0,29547000.0,89948000.0,-4153000.0,
Change In Receivables,22921000.0,41595000.0,54021000.0,31201000.0,
Other Non Cash Items,66328000.0,54986000.0,63726000.0,36195000.0,
Provisionand Write Offof Assets,-4695000.0,-3107000.0,28626000.0,19205000.0,
Deferred Tax,,,959000.0,0.0,700000.0
Depreciation And Amortization,41764000.0,41769000.0,50279000.0,61022000.0,
Amortization Cash Flow,1177000.0,293000.0,465000.0,485000.0,
Depreciation,40587000.0,41476000.0,49814000.0,60537000.0,
Pension And Employee Benefit Expense,4461000.0,4316000.0,4592000.0,4654000.0,
Gain Loss On Investment Securities,,,,,-53115000.0
Gain Loss On Sale Of PPE,5122000.0,-4020000.0,0.0,,
Net Income From Continuing Operations,-203228000.0,-74498000.0,-222374000.0,-158916000.0,
