,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,1045528.018087,0.0,0.0,
Tax Rate For Calcs,0.046643,0.047123,0.2,0.022141,
Total Unusual Items,0.0,22187000.0,0.0,,
Total Unusual Items Excluding Goodwill,0.0,22187000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,41063000.0,101994000.0,201472000.0,-396870000.0,
Reconciled Depreciation,26825000.0,24098000.0,24866000.0,21313000.0,
Interest Income,-19237000.0,13795000.0,-2269000.0,3258000.0,
Normalized Income,41063000.0,80852528.018087,201472000.0,-396870000.0,
Net Income From Continuing And Discontinued Operation,41063000.0,101994000.0,201472000.0,-396870000.0,
Total Expenses,4052394000.0,3244464000.0,2699167000.0,2623253000.0,
Rent Expense Supplemental,,,,8992000.0,11082000.0
Diluted Average Shares,138158000.0,105000000.0,105000000.0,105000000.0,
Basic Average Shares,138158000.0,105000000.0,105000000.0,105000000.0,
Diluted EPS,0.3,0.97,1.92,-3.78,
Basic EPS,0.3,0.97,1.92,-3.78,
Diluted NI Availto Com Stockholders,41063000.0,101994000.0,201472000.0,-396870000.0,
Net Income Common Stockholders,41063000.0,101994000.0,201472000.0,-396870000.0,
Net Income,41063000.0,101994000.0,201472000.0,-396870000.0,
Net Income Including Noncontrolling Interests,41063000.0,101994000.0,201472000.0,-396870000.0,
Net Income Continuous Operations,41063000.0,101994000.0,201472000.0,-396870000.0,
Tax Provision,2009000.0,5044000.0,-5802000.0,-8986000.0,
Pretax Income,43072000.0,107038000.0,195670000.0,-405856000.0,
Other Income Expense,-1267000.0,-3020000.0,-10585000.0,0.0,
Special Income Charges,0.0,22187000.0,0.0,,
Other Special Charges,0.0,-22187000.0,0.0,,
Other Operating Expenses,-8089000.0,-26216000.0,-27972000.0,-106691000.0,
Depreciation And Amortization In Income Statement,,,,13418000.0,10099000.0
Selling General And Administration,12791000.0,6857000.0,5244000.0,3726000.0,
Selling And Marketing Expense,,,,1681000.0,3790000.0
General And Administrative Expense,12791000.0,6857000.0,5244000.0,3726000.0,
Rent And Landing Fees,,,,8992000.0,11082000.0
Total Revenue,4095466000.0,3351502000.0,2894837000.0,2217397000.0,
Operating Revenue,4095466000.0,3351502000.0,2894837000.0,2217397000.0,
Net Policyholder Benefits And Claims,3735677000.0,2811301000.0,2127500000.0,2391902000.0,
