,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1222450000.0,1226556000.0,1680861000.0,1390746000.0,
Repayment Of Debt,-291000000.0,-263000000.0,-733000000.0,-484282000.0,
Issuance Of Debt,,,102000000.0,102000000.0,173400000.0
Capital Expenditure,-419276000.0,-531595000.0,-647637000.0,-753950000.0,
End Cash Position,1047488000.0,1452872000.0,1182089000.0,685694000.0,
Beginning Cash Position,1452872000.0,1182089000.0,681862000.0,482654000.0,
Changes In Cash,-405384000.0,270783000.0,500227000.0,203040000.0,
Financing Cash Flow,-1455444000.0,-1261333000.0,-2790536000.0,-1068141000.0,
Net Other Financing Charges,,,,,-125615000.0
Cash Dividends Paid,,-362433000.0,-549664000.0,-389565000.0,-140605000.0
Common Stock Dividend Paid,0.0,-362433000.0,-549664000.0,-389565000.0,
Net Issuance Payments Of Debt,-291000000.0,-263000000.0,-733000000.0,-382282000.0,
Net Short Term Debt Issuance,,,0.0,0.0,0.0
Short Term Debt Payments,,,-102000000.0,-102000000.0,-173400000.0
Short Term Debt Issuance,,,102000000.0,102000000.0,173400000.0
Net Long Term Debt Issuance,-291000000.0,-263000000.0,-733000000.0,-382282000.0,
Long Term Debt Payments,-291000000.0,-263000000.0,-733000000.0,-382282000.0,
Investing Cash Flow,-591666000.0,-226035000.0,962265000.0,-873515000.0,
Net Other Investing Changes,303485000.0,106072000.0,,,
Interest Received Cfi,71038000.0,64853000.0,92742000.0,34455000.0,
Dividends Received Cfi,67453000.0,74223000.0,79160000.0,,
Net Investment Purchase And Sale,-614166000.0,60447000.0,1438000000.0,-153700000.0,
Net Business Purchase And Sale,-200000.0,-35000.0,0.0,-320000.0,
Purchase Of Business,-200000.0,-35000.0,0.0,-320000.0,
Net Intangibles Purchase And Sale,,,0.0,-842000.0,-9000.0
Purchase Of Intangibles,,,0.0,-842000.0,-9000.0
Net PPE Purchase And Sale,-419276000.0,-531595000.0,-647637000.0,-753108000.0,
Purchase Of PPE,-419276000.0,-531595000.0,-647637000.0,-753108000.0,
Operating Cash Flow,1641726000.0,1758151000.0,2328498000.0,2144696000.0,
Taxes Refund Paid,-3125000.0,-49059000.0,-108894000.0,-52444000.0,
Interest Paid Cfo,-939625000.0,-1041214000.0,-415915000.0,-279440000.0,
Change In Working Capital,320145000.0,-138792000.0,-264592000.0,170633000.0,
Change In Other Current Liabilities,3780000.0,6901000.0,-12157000.0,72931000.0,
Change In Accrued Expense,88754000.0,-351000.0,3754000.0,80407000.0,
Change In Payable,91776000.0,58465000.0,-82562000.0,74812000.0,
Change In Prepaid Assets,-12757000.0,-41132000.0,-5727000.0,-20697000.0,
Change In Inventory,-28034000.0,-106279000.0,13801000.0,-40034000.0,
Change In Receivables,176626000.0,-56396000.0,-181701000.0,3214000.0,
Other Non Cash Items,755110000.0,917835000.0,974671000.0,189279000.0,
Provisionand Write Offof Assets,15747000.0,20156000.0,11667000.0,17267000.0,
Deferred Tax,,,45943000.0,6376000.0,116999000.0
Depreciation And Amortization,1531537000.0,1499043000.0,1489471000.0,1173780000.0,
Amortization Cash Flow,8035000.0,4953000.0,8875000.0,8466000.0,
Depreciation,1523502000.0,1494090000.0,1480596000.0,1165314000.0,
Pension And Employee Benefit Expense,117671000.0,99054000.0,92842000.0,86151000.0,
Gain Loss On Sale Of PPE,,,,0.0,3818000.0
Net Income From Continuing Operations,456045000.0,38214000.0,627086000.0,845650000.0,
