,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.026143,0.030427,0.02914,0.008268,
Normalized EBITDA,1316298000.0,1237488000.0,1232462000.0,1185613000.0,
Net Income From Continuing Operation Net Minority Interest,1049192000.0,973955000.0,973043000.0,969761000.0,
Reconciled Depreciation,186827000.0,181088000.0,182955000.0,167018000.0,
Reconciled Cost Of Revenue,9948916000.0,9294804000.0,9318991000.0,8104320000.0,
EBITDA,1316298000.0,1237488000.0,1232462000.0,1185613000.0,
EBIT,1129471000.0,1056400000.0,1049507000.0,1018595000.0,
Net Interest Income,-47569000.0,-48240000.0,-42881000.0,-40674000.0,
Interest Expense,52114000.0,51880000.0,47258000.0,40749000.0,
Interest Income,4545000.0,3640000.0,4377000.0,75000.0,
Normalized Income,1049192000.0,973955000.0,973043000.0,969761000.0,
Net Income From Continuing And Discontinued Operation,1049192000.0,973955000.0,973043000.0,969761000.0,
Total Expenses,10324864000.0,9642094000.0,9622384000.0,8429872000.0,
Rent Expense Supplemental,6475000.0,4725000.0,6213000.0,8979000.0,
Total Operating Income As Reported,1124926000.0,1052760000.0,1045130000.0,1018520000.0,
Diluted Average Shares,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Basic Average Shares,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Diluted EPS,0.87,0.81,0.81,0.81,
Basic EPS,0.87,0.81,0.81,0.81,
Diluted NI Availto Com Stockholders,1049192000.0,973955000.0,973043000.0,969761000.0,
Net Income Common Stockholders,1049192000.0,973955000.0,973043000.0,969761000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1049192000.0,973955000.0,973043000.0,969761000.0,
Net Income Including Noncontrolling Interests,1049192000.0,973955000.0,973043000.0,969761000.0,
Net Income Continuous Operations,1049192000.0,973955000.0,973043000.0,969761000.0,
Tax Provision,28165000.0,30565000.0,29206000.0,8085000.0,
Pretax Income,1077357000.0,1004520000.0,1002249000.0,977846000.0,
Other Non Operating Income Expenses,84637000.0,75591000.0,72595000.0,56693000.0,
Net Non Operating Interest Income Expense,-47569000.0,-48240000.0,-42881000.0,-40674000.0,
Interest Expense Non Operating,52114000.0,51880000.0,47258000.0,40749000.0,
Interest Income Non Operating,4545000.0,3640000.0,4377000.0,75000.0,
Operating Income,1040289000.0,977169000.0,972535000.0,961827000.0,
Operating Expense,375948000.0,347290000.0,303393000.0,325552000.0,
Other Operating Expenses,3748000.0,-7574000.0,4715000.0,4964000.0,
Depreciation And Amortization In Income Statement,5772000.0,6137000.0,6052000.0,6060000.0,
Depreciation Income Statement,5772000.0,6137000.0,6052000.0,6060000.0,
Selling General And Administration,189711000.0,182665000.0,136627000.0,167535000.0,
Selling And Marketing Expense,165959000.0,160800000.0,111240000.0,145497000.0,
General And Administrative Expense,23752000.0,21865000.0,25387000.0,22038000.0,
Rent And Landing Fees,,,,,15000.0
Gross Profit,1416237000.0,1324459000.0,1275928000.0,1287379000.0,
Cost Of Revenue,9948916000.0,9294804000.0,9318991000.0,8104320000.0,
Total Revenue,11365153000.0,10619263000.0,10594919000.0,9391699000.0,
Operating Revenue,11365153000.0,10619263000.0,10594919000.0,9391699000.0,
