,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.222218,0.2,0.379481,0.157887,
Normalized EBITDA,-71256000.0,-67734000.0,182369000.0,468884000.0,
Total Unusual Items,,,,0.0,80000.0
Total Unusual Items Excluding Goodwill,,,,0.0,80000.0
Net Income From Continuing Operation Net Minority Interest,-103672000.0,201243000.0,112201000.0,277440000.0,
Reconciled Depreciation,850000.0,616000.0,653000.0,833000.0,
EBITDA,-71256000.0,-67734000.0,182369000.0,468884000.0,
EBIT,-72107000.0,-68350000.0,181716000.0,468051000.0,
Net Interest Income,22626000.0,28581000.0,55676000.0,45006000.0,
Interest Expense,,0.0,898000.0,557000.0,339000.0
Interest Income,22626000.0,28581000.0,56574000.0,45563000.0,
Normalized Income,-103672000.0,201243000.0,112201000.0,277440000.0,
Net Income From Continuing And Discontinued Operation,-103672000.0,201243000.0,112201000.0,277440000.0,
Total Expenses,72107000.0,68350000.0,63029000.0,71971000.0,
Rent Expense Supplemental,2676000.0,1974000.0,2243000.0,1717000.0,
Total Operating Income As Reported,-156472000.0,115046000.0,125140000.0,422102000.0,
Diluted Average Shares,703668000.0,679320000.0,679320000.0,604710000.0,
Basic Average Shares,703668000.0,679320000.0,679320000.0,604710000.0,
Diluted EPS,-0.15,0.3,0.166667,0.455556,
Basic EPS,-0.15,0.3,0.166667,0.455556,
Diluted NI Availto Com Stockholders,-103672000.0,201243000.0,112201000.0,277440000.0,
Net Income Common Stockholders,-103672000.0,201243000.0,112201000.0,277440000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-103672000.0,201243000.0,112201000.0,277440000.0,
Minority Interests,431000.0,0.0,0.0,-116243000.0,
Net Income Including Noncontrolling Interests,-104103000.0,201243000.0,112201000.0,393683000.0,
Net Income Continuous Operations,-104103000.0,201243000.0,112201000.0,393683000.0,
Tax Provision,-29743000.0,-57616000.0,68617000.0,73811000.0,
Pretax Income,-133846000.0,143627000.0,180818000.0,467494000.0,
Other Non Operating Income Expenses,,,2000.0,386000.0,442000.0
Special Income Charges,,,,0.0,80000.0
Other Special Charges,,,,,-80000.0
Net Non Operating Interest Income Expense,22626000.0,28581000.0,55676000.0,45006000.0,
Total Other Finance Cost,,-28581000.0,-55676000.0,-45563000.0,-10445000.0
Interest Expense Non Operating,,0.0,898000.0,557000.0,339000.0
Interest Income Non Operating,22626000.0,28581000.0,56574000.0,45563000.0,
Operating Income,-72107000.0,-68350000.0,-63029000.0,-71971000.0,
Operating Expense,72107000.0,68350000.0,63029000.0,71971000.0,
Other Operating Expenses,248000.0,783000.0,77000.0,242000.0,
Depreciation And Amortization In Income Statement,851000.0,616000.0,653000.0,833000.0,
Depreciation Income Statement,851000.0,616000.0,653000.0,833000.0,
Selling General And Administration,21999000.0,23719000.0,24734000.0,42175000.0,
General And Administrative Expense,21999000.0,23719000.0,24734000.0,42175000.0,
Rent And Landing Fees,2676000.0,1974000.0,2243000.0,1717000.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
