,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,75000000.0,75000000.0,75000000.0,75000000.0,
Share Issued,75000000.0,75000000.0,75000000.0,75000000.0,
Net Debt,,44523223.0,,,48975719.0
Total Debt,76872885.0,136044052.0,71151232.0,92932960.0,
Tangible Book Value,1889823891.0,1850465343.0,1807138168.0,1698484720.0,
Invested Capital,2016462085.0,2025899218.0,1897246643.0,1807688755.0,
Working Capital,94692684.0,36305431.0,27457302.0,100029191.0,
Net Tangible Assets,1889823891.0,1850465343.0,1807138168.0,1698484720.0,
Capital Lease Obligations,28722885.0,16387329.0,19597898.0,20207725.0,
Common Stock Equity,1968312085.0,1906242495.0,1845693309.0,1734963520.0,
Total Capitalization,2003962085.0,1906242495.0,1870746643.0,1807688755.0,
Total Equity Gross Minority Interest,1968312085.0,1906242495.0,1845693309.0,1734963520.0,
Stockholders Equity,1968312085.0,1906242495.0,1845693309.0,1734963520.0,
Other Equity Interest,-3156412.0,-1484393.0,-480868.0,,
Retained Earnings,531906972.0,455861045.0,372469073.0,295832196.0,
Capital Stock,750000000.0,750000000.0,750000000.0,750000000.0,
Common Stock,750000000.0,750000000.0,750000000.0,750000000.0,
Total Liabilities Net Minority Interest,820486621.0,791033436.0,681526617.0,663541091.0,
Total Non Current Liabilities Net Minority Interest,148797686.0,93057131.0,153413386.0,198639050.0,
Non Current Pension And Other Postretirement Benefit Plans,97168000.0,86495930.0,116044000.0,110957000.0,
Long Term Debt And Capital Lease Obligation,51629686.0,6561201.0,37369386.0,87682050.0,
Long Term Capital Lease Obligation,15979686.0,6561201.0,12316052.0,14956815.0,
Long Term Debt,35650000.0,0.0,25053334.0,72725235.0,
Current Liabilities,671688935.0,697976305.0,528113231.0,464902041.0,
Other Current Liabilities,6405112.0,2724001.0,3253225.0,4340322.0,
Current Deferred Taxes Liabilities,11410956.0,21710107.0,47278106.0,,
Current Debt And Capital Lease Obligation,25243199.0,129482851.0,33781846.0,5250910.0,
Current Capital Lease Obligation,12743199.0,9826128.0,7281846.0,5250910.0,
Current Debt,12500000.0,119656723.0,26500000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,25292955.0,25520654.0,26712384.0,17111930.0,
Payables,482116026.0,411434107.0,321470326.0,349917841.0,
Dividends Payable,128042686.0,123022051.0,118268225.0,43637296.0,
Total Tax Payable,,21710107.0,47278106.0,90307604.0,87695348.0
Accounts Payable,354073340.0,288412056.0,203202101.0,215972941.0,
Total Assets,2788798706.0,2697275931.0,2527219926.0,2398504611.0,
Total Non Current Assets,2022417087.0,1962994195.0,1971649393.0,1833573379.0,
Other Non Current Assets,,,30563104.0,27850347.0,27656324.0
Investmentin Financial Assets,683348390.0,805737884.0,926599364.0,839011902.0,
Available For Sale Securities,645286701.0,767714238.0,926599364.0,839011902.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,38061689.0,38023646.0,,,
Long Term Equity Investment,99825091.0,91947353.0,89407944.0,89759775.0,
Investmentsin Associatesat Cost,99825091.0,91947353.0,89407944.0,89759775.0,
Investment Properties,33442174.0,33442174.0,33442174.0,33442174.0,
Goodwill And Other Intangible Assets,78488194.0,55777152.0,38555141.0,36478800.0,
Other Intangible Assets,78488194.0,55777152.0,38555141.0,36478800.0,
Net PPE,1084677195.0,939706501.0,853081666.0,807030381.0,
Accumulated Depreciation,-1413508699.0,-1353713734.0,-1306602805.0,-1289202700.0,
Gross PPE,2498185894.0,2293420235.0,2159684471.0,2096233081.0,
Construction In Progress,113922193.0,340394964.0,322781369.0,262069065.0,
Other Properties,168674485.0,149853933.0,152829934.0,153083637.0,
Machinery Furniture Equipment,1465609494.0,1269214835.0,1168263853.0,1153135405.0,
Buildings And Improvements,702902020.0,503541320.0,490344132.0,502281791.0,
Land And Improvements,47077702.0,30415183.0,25465183.0,25663183.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,766381619.0,734281736.0,555570533.0,564931232.0,
Other Current Assets,3119668.0,1761289.0,5702039.0,5042219.0,
Prepaid Assets,97013410.0,66425369.0,25032352.0,16595998.0,
Inventory,300748569.0,265699254.0,207128380.0,163392965.0,
Inventories Adjustments Allowances,-20517986.0,-23230121.0,-22604194.0,-35062289.0,
Finished Goods,235152289.0,208946511.0,148181786.0,110844627.0,
Raw Materials,86114266.0,79982864.0,81550788.0,87610627.0,
Other Receivables,46903766.0,47706900.0,7248404.0,83544.0,
Taxes Receivable,9663321.0,8221623.0,7090264.0,7518337.0,
Accounts Receivable,61980353.0,52344663.0,41695169.0,34089837.0,
Allowance For Doubtful Accounts Receivable,,,,-5229684.0,-12023920.0
Gross Accounts Receivable,,,,34089837.0,41432193.0
Cash Cash Equivalents And Short Term Investments,246952532.0,292122638.0,261673925.0,338208332.0,
Other Short Term Investments,124719380.0,216989138.0,132035627.0,162356596.0,
Cash And Cash Equivalents,122233152.0,75133500.0,129638298.0,175851736.0,
Cash Equivalents,5606447.0,9689879.0,3594149.0,62988558.0,
Cash Financial,116626705.0,65443621.0,126044149.0,112863178.0,
