,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-296839552.0,103843605.0,-50116714.0,-156508768.0,
Repayment Of Debt,-642231085.0,-722663949.0,-489869801.0,-882033023.0,
Issuance Of Debt,932750896.0,879243210.0,528605803.0,1167056997.0,
Capital Expenditure,-56453609.0,-91568029.0,-53827708.0,-188400130.0,
End Cash Position,257818897.0,322293581.0,69143003.0,84630225.0,
Beginning Cash Position,322293581.0,69143003.0,84630225.0,42020512.0,
Changes In Cash,-64474684.0,253150578.0,-15487222.0,42609713.0,
Financing Cash Flow,230668548.0,155241567.0,36884406.0,208516595.0,
Net Other Financing Charges,-6044265.0,,,,-11067212.0
Interest Paid Cff,,,-167904.0,-128874.0,0.0
Cash Dividends Paid,-52500000.0,,,-75000000.0,-37500000.0
Net Issuance Payments Of Debt,290519811.0,156579261.0,38736002.0,285023974.0,
Net Long Term Debt Issuance,290519811.0,156579261.0,38736002.0,285023974.0,
Long Term Debt Payments,-642231085.0,-722663949.0,-489869801.0,-882033023.0,
Long Term Debt Issuance,932750896.0,879243210.0,528605803.0,1167056997.0,
Investing Cash Flow,-54757289.0,-97502623.0,-56082622.0,-197798244.0,
Net Other Investing Changes,,,2941050.0,-6935151.0,-3718774.0
Net Business Purchase And Sale,0.0,-50000.0,0.0,245000.0,
Sale Of Business,,,0.0,245000.0,0.0
Purchase Of Business,0.0,-50000.0,0.0,-5390000.0,
Net Intangibles Purchase And Sale,0.0,-2178076.0,0.0,,
Purchase Of Intangibles,0.0,-2178076.0,0.0,,
Net PPE Purchase And Sale,-54501151.0,-86546313.0,-52407622.0,-185718093.0,
Sale Of PPE,1952458.0,2843640.0,1420086.0,2682037.0,
Purchase Of PPE,-56453609.0,-89389953.0,-53827708.0,-188400130.0,
Operating Cash Flow,-240385943.0,195411634.0,3710994.0,31891362.0,
Taxes Refund Paid,-10537946.0,-15292584.0,-9468700.0,-8138362.0,
Interest Paid Cfo,-47577905.0,-45664511.0,-37558073.0,-19069203.0,
Change In Working Capital,-636711556.0,-149851893.0,-224468016.0,-124850250.0,
Change In Other Current Assets,-93526694.0,93526694.0,-81682825.0,80180634.0,
Change In Payable,239256099.0,282240279.0,271805403.0,27487572.0,
Change In Prepaid Assets,-22125912.0,-53414229.0,-43366521.0,-40220708.0,
Change In Inventory,10244441.0,5626200.0,-72664549.0,-20735430.0,
Change In Receivables,-770559490.0,-477830837.0,-298559524.0,-171562318.0,
Other Non Cash Items,63299863.0,47057566.0,40546845.0,19309197.0,
Provisionand Write Offof Assets,31574640.0,36879578.0,17953972.0,6272883.0,
Deferred Tax,,,,9585084.0,8111713.0
Depreciation And Amortization,64552780.0,56035503.0,48841869.0,36315113.0,
Amortization Cash Flow,272260.0,0.0,,,
Depreciation,64280520.0,56035503.0,48841869.0,36315113.0,
Pension And Employee Benefit Expense,16495030.0,14908374.0,12595122.0,11787568.0,
Gain Loss On Sale Of PPE,-674712.0,-2197282.0,-279900.0,-1203922.0,
Net Income From Continuing Operations,273098739.0,246534179.0,155219538.0,117026261.0,
