,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,81250000.0,81250000.0,81250000.0,81250000.0,
Share Issued,81250000.0,81250000.0,81250000.0,81250000.0,
Net Debt,176625000.0,178865000.0,182342000.0,140299000.0,
Total Debt,220132000.0,251275000.0,254651000.0,239436000.0,
Tangible Book Value,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Invested Capital,1266736000.0,1267752000.0,1427172000.0,1504278000.0,
Working Capital,487325000.0,494524000.0,575402000.0,639277000.0,
Net Tangible Assets,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Capital Lease Obligations,11043000.0,13283000.0,15190000.0,16633000.0,
Common Stock Equity,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Total Capitalization,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Total Equity Gross Minority Interest,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Stockholders Equity,1057647000.0,1029760000.0,1187711000.0,1281475000.0,
Fixed Assets Revaluation Reserve,261806000.0,249845000.0,241871000.0,243200000.0,
Retained Earnings,33814000.0,17445000.0,141511000.0,-27275000.0,
Capital Stock,812500000.0,812500000.0,812500000.0,812500000.0,
Common Stock,812500000.0,812500000.0,812500000.0,812500000.0,
Total Liabilities Net Minority Interest,449825000.0,443620000.0,365267000.0,327128000.0,
Total Non Current Liabilities Net Minority Interest,32571000.0,29187000.0,36234000.0,35111000.0,
Non Current Pension And Other Postretirement Benefit Plans,23067000.0,17489000.0,22526000.0,19889000.0,
Long Term Debt And Capital Lease Obligation,9504000.0,11698000.0,13708000.0,15222000.0,
Long Term Capital Lease Obligation,9504000.0,11698000.0,13708000.0,15222000.0,
Current Liabilities,417254000.0,414433000.0,329033000.0,292017000.0,
Other Current Liabilities,5555000.0,4584000.0,4134000.0,,
Current Deferred Taxes Liabilities,22293000.0,18000000.0,22000000.0,20001000.0,
Current Debt And Capital Lease Obligation,210628000.0,239577000.0,240943000.0,224214000.0,
Current Capital Lease Obligation,1539000.0,1585000.0,1482000.0,1411000.0,
Current Debt,209089000.0,237992000.0,239461000.0,222803000.0,
Current Provisions,111923000.0,100000000.0,,,
Payables,52043000.0,43279000.0,54525000.0,40560000.0,
Other Payable,7784000.0,5659000.0,5604000.0,4864000.0,
Dividends Payable,481000.0,481000.0,481000.0,481000.0,
Total Tax Payable,1426000.0,3437000.0,1544000.0,3548000.0,
Accounts Payable,42352000.0,33702000.0,46896000.0,31667000.0,
Total Assets,1507472000.0,1473380000.0,1552978000.0,1608603000.0,
Total Non Current Assets,602893000.0,564423000.0,648543000.0,677309000.0,
Investmentin Financial Assets,0.0,0.0,42000000.0,102084000.0,
Available For Sale Securities,,69553000.0,42000000.0,102084000.0,94804000.0
Long Term Equity Investment,91613000.0,61040000.0,45560000.0,,
Investmentsin Associatesat Cost,91613000.0,61040000.0,45560000.0,,
Investment Properties,50000000.0,50000000.0,87005000.0,87005000.0,
Net PPE,461280000.0,453383000.0,473978000.0,488220000.0,
Accumulated Depreciation,-1954763000.0,-2025164000.0,-2006979000.0,-1978101000.0,
Gross PPE,2416043000.0,2478547000.0,2480957000.0,2466321000.0,
Construction In Progress,33902000.0,28662000.0,33161000.0,6397000.0,
Other Properties,,,21687000.0,21687000.0,21714000.0
Machinery Furniture Equipment,1886304000.0,1950720000.0,1952739000.0,1963814000.0,
Buildings And Improvements,207177000.0,220953000.0,220874000.0,220598000.0,
Land And Improvements,288660000.0,278212000.0,274183000.0,253825000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,904579000.0,908957000.0,904435000.0,931294000.0,
Other Current Assets,5389460.0,26713000.0,18086000.0,6133000.0,
Assets Held For Sale Current,573000.0,0.0,0.0,,
Restricted Cash,2453540.0,,,,
Prepaid Assets,23819000.0,18860000.0,14216000.0,21722000.0,
Inventory,280056000.0,275933000.0,313326000.0,338419000.0,
Inventories Adjustments Allowances,-17883000.0,-10947000.0,-6659000.0,-6065000.0,
Finished Goods,113629000.0,93686000.0,105717000.0,78922000.0,
Work In Process,17319000.0,21038000.0,18005000.0,32566000.0,
Raw Materials,166991000.0,172156000.0,196263000.0,232996000.0,
Other Receivables,50544000.0,50460000.0,47300000.0,43753000.0,
Taxes Receivable,,,,0.0,935000.0
Accounts Receivable,507838000.0,495027000.0,466608000.0,436998000.0,
Allowance For Doubtful Accounts Receivable,-39338000.0,-32878000.0,-26878000.0,-23003000.0,
Gross Accounts Receivable,547176000.0,527905000.0,493486000.0,460001000.0,
Cash Cash Equivalents And Short Term Investments,33906000.0,60824000.0,59115000.0,84269000.0,
Other Short Term Investments,1442000.0,1697000.0,1996000.0,1765000.0,
Cash And Cash Equivalents,32464000.0,59127000.0,57119000.0,82504000.0,
Cash Financial,32464000.0,59127000.0,57119000.0,82504000.0,
