,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,200000000.0,200000000.0,200000000.0,200000000.0,
Share Issued,200000000.0,200000000.0,200000000.0,200000000.0,
Net Debt,450620999.0,311808270.0,717034247.0,718589926.0,
Total Debt,989492808.0,761678933.0,788478938.0,892161373.0,
Tangible Book Value,3731001833.0,3531782619.0,3240498435.0,2890086124.0,
Invested Capital,4726075613.0,4306720960.0,4043139757.0,3785312843.0,
Working Capital,738483162.0,875349542.0,787083866.0,806560267.0,
Net Tangible Assets,3731001833.0,3531782619.0,3240498435.0,2890086124.0,
Capital Lease Obligations,41421180.0,23295907.0,22395185.0,29694954.0,
Common Stock Equity,3778003985.0,3568337934.0,3277056004.0,2922846424.0,
Total Capitalization,4535154394.0,4133131788.0,3777105698.0,3550596838.0,
Total Equity Gross Minority Interest,3920537438.0,3713570013.0,3426846716.0,3076333205.0,
Minority Interest,142533453.0,145232079.0,149790712.0,153486781.0,
Stockholders Equity,3778003985.0,3568337934.0,3277056004.0,2922846424.0,
Retained Earnings,1265455162.0,1137993239.0,911287213.0,1622846424.0,
Capital Stock,2000000000.0,2000000000.0,2000000000.0,1000000000.0,
Common Stock,2000000000.0,2000000000.0,2000000000.0,1000000000.0,
Total Liabilities Net Minority Interest,2065729967.0,1689229730.0,1537699881.0,1585248398.0,
Total Non Current Liabilities Net Minority Interest,1066271326.0,808151940.0,707067978.0,818288842.0,
Non Current Pension And Other Postretirement Benefit Plans,205151296.0,173427385.0,153800438.0,137079848.0,
Tradeand Other Payables Non Current,67316867.0,50476948.0,34434661.0,28063626.0,
Long Term Debt And Capital Lease Obligation,793803163.0,584247607.0,518832879.0,653145368.0,
Long Term Capital Lease Obligation,36652754.0,19453753.0,18783185.0,25394954.0,
Long Term Debt,757150409.0,564793854.0,500049694.0,627750414.0,
Current Liabilities,999458641.0,881077790.0,830631903.0,766959556.0,
Other Current Liabilities,,,,105108775.0,36018794.0
Current Deferred Taxes Liabilities,34988175.0,34117865.0,33754078.0,25977290.0,
Current Debt And Capital Lease Obligation,195689645.0,177431326.0,269646059.0,239016005.0,
Current Capital Lease Obligation,4768426.0,3842154.0,3612000.0,4300000.0,
Current Debt,190921219.0,173589172.0,266034059.0,234716005.0,
Pensionand Other Post Retirement Benefit Plans Current,115120855.0,100921380.0,47947613.0,46800782.0,
Current Provisions,179041660.0,155993839.0,106084803.0,105108775.0,
Payables,389672157.0,328337313.0,287110079.0,263564422.0,
Other Payable,9185914.0,9982458.0,11755669.0,10375939.0,
Total Tax Payable,61684875.0,41504347.0,43647676.0,37881572.0,
Accounts Payable,318801368.0,276850508.0,231706734.0,215306911.0,
Total Assets,5986267405.0,5402799743.0,4964546597.0,4661581603.0,
Total Non Current Assets,4248325602.0,3646372411.0,3346830828.0,3088061780.0,
Non Current Prepaid Assets,192545770.0,80074990.0,244460781.0,200522745.0,
Long Term Equity Investment,,0.0,0.0,18788375.0,19193147.0
Investmentsin Associatesat Cost,,0.0,0.0,18788375.0,19193147.0
Goodwill And Other Intangible Assets,47002152.0,36555315.0,36557569.0,32760300.0,
Other Intangible Assets,30631152.0,20184315.0,20186569.0,16389300.0,
Goodwill,16371000.0,16371000.0,16371000.0,16371000.0,
Net PPE,4007914887.0,3529742106.0,3065812478.0,2835990360.0,
Accumulated Depreciation,-1791228601.0,-1562720391.0,-1341683154.0,-1311780298.0,
Gross PPE,5799143488.0,5092462497.0,4407495632.0,4147770658.0,
Construction In Progress,989249291.0,570990982.0,311975805.0,148505318.0,
Other Properties,1070919179.0,1016602897.0,958343083.0,974810393.0,
Machinery Furniture Equipment,313122971.0,281097127.0,257075162.0,263935300.0,
Buildings And Improvements,2597018287.0,2498161677.0,2362970438.0,2243588503.0,
Land And Improvements,828833760.0,725609814.0,517131144.0,516931144.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1737941803.0,1756427332.0,1617715769.0,1573519823.0,
Other Current Assets,23926382.0,12389227.0,16368542.0,7176259.0,
Assets Held For Sale Current,,0.0,18971023.0,0.0,
Prepaid Assets,67810857.0,68263027.0,73977963.0,65115549.0,
Inventory,236898566.0,232064997.0,197164786.0,203387227.0,
Finished Goods,144256300.0,122477948.0,100165384.0,114239924.0,
Raw Materials,92642266.0,109587049.0,96999402.0,89147303.0,
Other Receivables,5873388.0,7087682.0,9527203.0,-65965914.0,
Accounts Receivable,905840981.0,925047643.0,1152656746.0,1108930209.0,
Allowance For Doubtful Accounts Receivable,-49803440.0,-92414684.0,-163486121.0,,
Gross Accounts Receivable,955644421.0,1017462327.0,1316142867.0,1108930209.0,
Cash Cash Equivalents And Short Term Investments,497450629.0,511574756.0,149049506.0,254876493.0,
Other Short Term Investments,,85000000.0,100000000.0,111000000.0,100000000.0
Cash And Cash Equivalents,497450629.0,426574756.0,49049506.0,143876493.0,
Cash Equivalents,377000000.0,310000000.0,0.0,,
Cash Financial,120450629.0,116574756.0,49049506.0,143876493.0,
