,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,57240000.0,57240000.0,57240000.0,57240000.0,
Share Issued,57240000.0,57240000.0,57240000.0,57240000.0,
Net Debt,143127865.0,148463598.0,146470474.0,144483559.0,
Total Debt,149891640.0,149891640.0,149891640.0,149891640.0,
Tangible Book Value,242106467.0,243035922.0,357958060.0,410189955.0,
Invested Capital,149891640.0,149891640.0,149891640.0,149891640.0,
Working Capital,-145371869.0,-156680134.0,-159987180.0,-136549956.0,
Net Tangible Assets,242106467.0,243035922.0,357958060.0,410189955.0,
Common Stock Equity,242106467.0,243035922.0,357958060.0,410189955.0,
Total Capitalization,242106467.0,243035922.0,357958060.0,410189955.0,
Total Equity Gross Minority Interest,242106467.0,243035922.0,357958060.0,410189955.0,
Stockholders Equity,242106467.0,243035922.0,357958060.0,410189955.0,
Total Liabilities Net Minority Interest,154031884.0,169347681.0,169569496.0,166936184.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,
Non Current Deferred Revenue,,,2153739.0,0.0,1411806.0
Current Liabilities,154031884.0,169347681.0,169569496.0,166936184.0,
Current Debt And Capital Lease Obligation,149891640.0,149891640.0,149891640.0,149891640.0,
Current Debt,149891640.0,149891640.0,149891640.0,149891640.0,
Current Provisions,,15993927.0,,,
Payables,732882.0,290775.0,0.0,0.0,
Other Payable,732882.0,290775.0,,,
Total Assets,396138351.0,412383603.0,527527556.0,577126139.0,
Total Non Current Assets,387478336.0,399716056.0,517945240.0,546739911.0,
Other Non Current Assets,,,,7010174.0,428747.0
Investmentin Financial Assets,0.0,11617649.0,11755240.0,1501911.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,11617649.0,11755240.0,1501911.0,
Investment Properties,387478336.0,388098407.0,506190000.0,545238000.0,
Current Assets,8660015.0,12667547.0,9582316.0,30386228.0,
Prepaid Assets,326053.0,389591.0,2461525.0,2073143.0,
Other Receivables,,1975913.0,,,
Taxes Receivable,1526687.0,8449751.0,3699625.0,4937031.0,
Accounts Receivable,43500.0,424250.0,0.0,17967973.0,
Allowance For Doubtful Accounts Receivable,-265758.0,0.0,,,
Gross Accounts Receivable,309258.0,424250.0,,,
Cash Cash Equivalents And Short Term Investments,6763775.0,1428042.0,3421166.0,5408081.0,
Cash And Cash Equivalents,6763775.0,1428042.0,3421166.0,5408081.0,
Cash Equivalents,4600000.0,,,,
Cash Financial,2163775.0,1428042.0,3421166.0,5408081.0,
