,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,27500000.0,27500000.0,27500000.0,27500000.0,
Share Issued,27500000.0,27500000.0,27500000.0,27500000.0,
Net Debt,256495210.0,239413303.0,211978719.0,299239616.0,
Total Debt,342033409.0,309533818.0,315462073.0,376240111.0,
Tangible Book Value,586967029.0,597125441.0,592348361.0,613463231.0,
Invested Capital,918013968.0,894771861.0,893850873.0,974663231.0,
Working Capital,220478422.0,240382038.0,210587743.0,181144099.0,
Net Tangible Assets,586967029.0,597125441.0,592348361.0,613463231.0,
Capital Lease Obligations,14213074.0,15738507.0,13959561.0,15040111.0,
Common Stock Equity,590193633.0,600976550.0,592348361.0,613463231.0,
Total Capitalization,866140532.0,877376810.0,866650873.0,935363231.0,
Total Equity Gross Minority Interest,659352936.0,677000620.0,674161070.0,690981704.0,
Minority Interest,69159303.0,76024070.0,81812709.0,77518473.0,
Stockholders Equity,590193633.0,600976550.0,592348361.0,613463231.0,
Retained Earnings,241139612.0,251922529.0,243294340.0,264961024.0,
Capital Stock,275000000.0,275000000.0,275000000.0,275000000.0,
Common Stock,275000000.0,275000000.0,275000000.0,275000000.0,
Total Liabilities Net Minority Interest,570680051.0,533865328.0,571010419.0,567960439.0,
Total Non Current Liabilities Net Minority Interest,382940908.0,400259275.0,396111681.0,379487157.0,
Other Non Current Liabilities,6815127.0,6555431.0,6303299.0,6060864.0,
Derivative Product Liabilities,0.0,3985624.0,8167564.0,14144528.0,
Non Current Pension And Other Postretirement Benefit Plans,26655372.0,23839230.0,22709754.0,24019278.0,
Non Current Deferred Revenue,60810186.0,75440063.0,71342285.0,0.0,
Long Term Debt And Capital Lease Obligation,288660223.0,290438927.0,287588779.0,335262487.0,
Long Term Capital Lease Obligation,12713324.0,14038667.0,13286267.0,13362487.0,
Long Term Debt,275946899.0,276400260.0,274302512.0,321900000.0,
Current Liabilities,187739143.0,133606053.0,174898738.0,188473282.0,
Current Deferred Taxes Liabilities,6481814.0,6989726.0,3492745.0,4595138.0,
Current Debt And Capital Lease Obligation,53373186.0,19094891.0,27873294.0,40977624.0,
Current Capital Lease Obligation,1499750.0,1699840.0,673294.0,1677624.0,
Current Debt,51873436.0,17395051.0,27200000.0,39300000.0,
Payables,85259286.0,61975284.0,105787603.0,99257912.0,
Other Payable,22728591.0,9750146.0,21196491.0,8973062.0,
Total Tax Payable,4623308.0,4066794.0,7524036.0,13143637.0,
Accounts Payable,57907387.0,48158344.0,77067076.0,77141213.0,
Total Assets,1230032987.0,1210865948.0,1245171489.0,1258942143.0,
Total Non Current Assets,821815422.0,836877857.0,859685008.0,889324762.0,
Non Current Deferred Taxes Assets,1750152.0,1497185.0,1164828.0,0.0,
Investmentin Financial Assets,21857500.0,21490000.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,21857500.0,21490000.0,,,
Goodwill And Other Intangible Assets,3226604.0,3851109.0,0.0,,
Other Intangible Assets,3226604.0,3851109.0,,,
Net PPE,794981166.0,810039563.0,837397680.0,868202262.0,
Accumulated Depreciation,-236008404.0,-198692930.0,-207760630.0,-536076991.0,
Gross PPE,1030989570.0,1008732493.0,1045158310.0,1404279253.0,
Construction In Progress,12901769.0,2623084.0,3363032.0,1796849.0,
Machinery Furniture Equipment,595989673.0,582887758.0,596653889.0,951212046.0,
Buildings And Improvements,407326978.0,407839709.0,428227940.0,433787088.0,
Land And Improvements,14771150.0,15381942.0,16913449.0,17483270.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,408217565.0,373988091.0,385486481.0,369617381.0,
Prepaid Assets,40990672.0,19393133.0,17622347.0,25166516.0,
Inventory,108250120.0,112076154.0,104926446.0,130048867.0,
Inventories Adjustments Allowances,,-12395280.0,-17703906.0,-20081320.0,-17204046.0
Other Inventories,13474563.0,,,1273278.0,962039.0
Finished Goods,40146548.0,52895165.0,51751641.0,71079357.0,
Raw Materials,54629009.0,59180989.0,70878711.0,79050830.0,
Other Receivables,2344687.0,4465560.0,5576264.0,2131928.0,
Taxes Receivable,,,0.0,6619218.0,13172927.0
Accounts Receivable,185306961.0,183671236.0,167837631.0,143690468.0,
Allowance For Doubtful Accounts Receivable,-4699977.0,-4765869.0,-10374045.0,-11574723.0,
Gross Accounts Receivable,190006938.0,188437105.0,178211676.0,155265191.0,
Cash Cash Equivalents And Short Term Investments,71325125.0,54382008.0,89523793.0,61960384.0,
Cash And Cash Equivalents,71325125.0,54382008.0,89523793.0,61960384.0,
Cash Financial,71325125.0,54382008.0,89523793.0,61960384.0,
