,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,646542975.0,472365756.0,591439100.0,292618242.0,
Repayment Of Debt,-95164802.0,-89111229.0,-5112265.0,-4235015.0,
Issuance Of Debt,14020294.0,15819000.0,146190781.0,47719282.0,
Capital Expenditure,-160846283.0,-258493877.0,-88089962.0,-64566233.0,
End Cash Position,54380415.0,178046106.0,1058096691.0,675744985.0,
Other Cash Adjustment Outside Changein Cash,-79737319.0,,,,
Beginning Cash Position,178046106.0,1058096691.0,675744985.0,46314000.0,
Effect Of Exchange Rate Changes,11171560.0,2373671.0,17891814.0,64307476.0,
Changes In Cash,-55099932.0,-882424256.0,364459892.0,565123509.0,
Financing Cash Flow,-520739804.0,-762660730.0,-228452400.0,-364031904.0,
Net Other Financing Charges,72946616.0,6515619.0,-400187248.0,-163010187.0,
Interest Paid Cff,-47235854.0,-108358046.0,-77227438.0,-54632013.0,
Cash Dividends Paid,-240000000.0,-200000000.0,-200000000.0,-120000000.0,
Net Issuance Payments Of Debt,-292637622.0,-453074385.0,456568022.0,-18493462.0,
Net Short Term Debt Issuance,-211493114.0,-379782156.0,315489506.0,-61977729.0,
Net Long Term Debt Issuance,-81144508.0,-73292229.0,141078516.0,43484267.0,
Long Term Debt Payments,-95164802.0,-89111229.0,-5112265.0,-4235015.0,
Long Term Debt Issuance,14020294.0,15819000.0,146190781.0,47719282.0,
Investing Cash Flow,-341749386.0,-850623159.0,-86616770.0,571970938.0,
Net Investment Purchase And Sale,-185775799.0,-759636063.0,0.0,,
Sale Of Investment,564884201.0,,,,
Purchase Of Investment,-750660000.0,-759636063.0,0.0,,
Net Business Purchase And Sale,0.0,164478389.0,0.0,636537171.0,
Sale Of Business,0.0,164478389.0,0.0,668518937.0,
Purchase Of Business,,,0.0,-31981766.0,0.0
Net Intangibles Purchase And Sale,-8304511.0,-6129810.0,-17435610.0,-10187696.0,
Purchase Of Intangibles,-8304511.0,-6129810.0,-17435610.0,-10187696.0,
Net PPE Purchase And Sale,-147669076.0,-249335675.0,-69181160.0,-54378537.0,
Sale Of PPE,4872696.0,3028392.0,1473192.0,,
Purchase Of PPE,-152541772.0,-252364067.0,-70654352.0,-54378537.0,
Operating Cash Flow,807389258.0,730859633.0,679529062.0,357184475.0,
Taxes Refund Paid,-50363408.0,-54235415.0,-34943718.0,-32155006.0,
Change In Working Capital,-4769584.0,-79306605.0,-13129786.0,-137028255.0,
Change In Accrued Expense,-56040525.0,90615127.0,50510925.0,164453755.0,
Change In Payable,37112645.0,2164217.0,-2763035.0,13977041.0,
Change In Prepaid Assets,2647745.0,18493418.0,28495201.0,-47374314.0,
Change In Inventory,-76337205.0,6637875.0,25748300.0,-161890640.0,
Change In Receivables,87847756.0,-197217242.0,-115121177.0,-106194097.0,
Other Non Cash Items,28173847.0,104511388.0,77170829.0,32799845.0,
Provisionand Write Offof Assets,52658646.0,42575464.0,59991181.0,38828489.0,
Depreciation And Amortization,82636137.0,80957535.0,90429629.0,78943641.0,
Amortization Cash Flow,5192774.0,7114021.0,15735707.0,4275823.0,
Depreciation,77443363.0,73843514.0,74693922.0,74667818.0,
Pension And Employee Benefit Expense,24464049.0,22860615.0,23211578.0,21131136.0,
Net Foreign Currency Exchange Gain Loss,-4274853.0,-613041.0,-8238978.0,,
Gain Loss On Sale Of PPE,-205759.0,-507325.0,-273030.0,0.0,
Gain Loss On Sale Of Business,0.0,-48894883.0,0.0,-182961603.0,
Net Income From Continuing Operations,720669969.0,674125036.0,501889494.0,519868661.0,
