,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.2,0.237688,0.131076,0.38279,
Net Income From Continuing Operation Net Minority Interest,-45181301.0,30147605.0,66291668.0,7255779.0,
Reconciled Depreciation,8536562.0,7657488.0,5177928.0,4921814.0,
EBIT,,,76947797.0,13908130.0,688704.0
Net Interest Income,,,-656129.0,-311862.0,-1973885.0
Interest Expense,,,656129.0,74936.0,158230.0
Interest Income,31190204.0,34172868.0,30656860.0,6787397.0,
Normalized Income,-45181301.0,30147605.0,66291668.0,7255779.0,
Net Income From Continuing And Discontinued Operation,-45181301.0,30147605.0,66291668.0,7255779.0,
Total Expenses,694268199.0,537825098.0,654299104.0,444014464.0,
Rent Expense Supplemental,,,1084363.0,810491.0,698102.0
Diluted Average Shares,53000000.0,53000000.0,53000000.0,29275739.0,
Basic Average Shares,53000000.0,53000000.0,53000000.0,29275739.0,
Diluted EPS,-0.85,0.57,1.14,0.21,
Basic EPS,-0.85,0.57,1.14,0.21,
Diluted NI Availto Com Stockholders,-45181301.0,30147605.0,60462174.0,6200177.0,
Net Income Common Stockholders,-45181301.0,30147605.0,60462174.0,6200177.0,
Otherunder Preferred Stock Dividend,,1580139.0,5829494.0,1055602.0,
Net Income,-45181301.0,30147605.0,66291668.0,7255779.0,
Net Income Including Noncontrolling Interests,-45181301.0,30147605.0,66291668.0,7255779.0,
Net Income Continuous Operations,-45181301.0,30147605.0,66291668.0,7255779.0,
Tax Provision,11000000.0,9400000.0,10000000.0,4500000.0,
Pretax Income,-34181301.0,39547605.0,76291668.0,11755779.0,
Other Income Expense,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,,,-656129.0,-311862.0,-1973885.0
Total Other Finance Cost,,,,236926.0,1815655.0
Interest Expense Non Operating,,,656129.0,74936.0,158230.0
Other Operating Expenses,15369950.0,27529657.0,24177269.0,15436001.0,
Depreciation And Amortization In Income Statement,,,5177928.0,4921814.0,4776430.0
Depreciation Income Statement,,,5177928.0,4921814.0,4776430.0
Selling General And Administration,,,31843530.0,40682565.0,25351468.0
Selling And Marketing Expense,,,559319.0,441809.0,153200.0
General And Administrative Expense,,,31284211.0,40240756.0,25198268.0
Rent And Landing Fees,,,1084363.0,810491.0,698102.0
Total Revenue,660280371.0,577800581.0,730590772.0,455770243.0,
Operating Revenue,660280371.0,577800581.0,730590772.0,455770243.0,
Net Policyholder Benefits And Claims,639193136.0,472474055.0,518562186.0,425917186.0,
