,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1929636.2,2870650.6,4380895.277282,-117280.776905,
Tax Rate For Calcs,0.2,0.2,0.327527,0.347859,
Normalized EBITDA,-15093033.0,46110487.0,71482631.0,99838887.0,
Total Unusual Items,9648181.0,14353253.0,13375685.0,-337150.0,
Total Unusual Items Excluding Goodwill,9648181.0,14353253.0,13375685.0,-337150.0,
Net Income From Continuing Operation Net Minority Interest,-42172333.0,11700333.0,30833786.0,34161868.0,
Reconciled Depreciation,27991254.0,29858610.0,34003003.0,42356135.0,
Reconciled Cost Of Revenue,2692770289.0,1885459021.0,1617059468.0,1672583698.0,
EBITDA,-5444852.0,60463740.0,84858316.0,99501737.0,
EBIT,-33436106.0,30605130.0,50855313.0,57145602.0,
Net Interest Income,-55158574.0,-42638292.0,-36575349.0,-34643113.0,
Interest Expense,4980526.0,5398529.0,5003990.0,4761400.0,
Normalized Income,-49890877.8,217730.6,21838996.277282,34381737.223095,
Net Income From Continuing And Discontinued Operation,-42172333.0,11700333.0,30833786.0,34161868.0,
Total Expenses,2897098833.0,2058340502.0,1784676964.0,1914021606.0,
Rent Expense Supplemental,8744139.0,5481395.0,2129955.0,2206106.0,
Total Operating Income As Reported,16960348.0,64078468.0,80250142.0,85605315.0,
Diluted Average Shares,57500000.0,57500000.0,57500000.0,57500000.0,
Basic Average Shares,57500000.0,57500000.0,57500000.0,57500000.0,
Diluted EPS,-0.73,0.2,0.54,0.59,
Basic EPS,-0.73,0.2,0.54,0.59,
Diluted NI Availto Com Stockholders,-42172333.0,11700333.0,30833786.0,34161868.0,
Net Income Common Stockholders,-42172333.0,11700333.0,30833786.0,34161868.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-42172333.0,11700333.0,30833786.0,34161868.0,
Net Income Including Noncontrolling Interests,-42172333.0,11700333.0,30833786.0,34161868.0,
Net Income Continuous Operations,-42172333.0,11700333.0,30833786.0,34161868.0,
Tax Provision,3755701.0,13506268.0,15017537.0,18222334.0,
Pretax Income,-38416632.0,25206601.0,45851323.0,52384202.0,
Other Non Operating Income Expenses,-513054.0,-14268790.0,-3913012.0,-1787878.0,
Special Income Charges,9648181.0,3785447.0,13375685.0,-337150.0,
Other Special Charges,-213652.0,-424089.0,-12682154.0,337150.0,
Write Off,-9434529.0,-3361358.0,-693531.0,,
Restructuring And Mergern Acquisition,,,,0.0,7344003.0
Net Non Operating Interest Income Expense,-55158574.0,-42638292.0,-36575349.0,-34643113.0,
Total Other Finance Cost,50178048.0,37239763.0,31571359.0,29881713.0,
Interest Expense Non Operating,4980526.0,5398529.0,5003990.0,4761400.0,
Operating Income,7525819.0,50149304.0,79556611.0,85605315.0,
Operating Expense,204328544.0,172881481.0,167617496.0,241437908.0,
Other Operating Expenses,47987669.0,9165755.0,1345873.0,47477282.0,
Depreciation And Amortization In Income Statement,25330817.0,25110555.0,28386715.0,35097661.0,
Amortization,2922458.0,2881892.0,1943373.0,1963739.0,
Depreciation Income Statement,22408359.0,22228663.0,26443342.0,33133922.0,
Selling General And Administration,53727506.0,59610213.0,62395790.0,85084336.0,
Selling And Marketing Expense,41735864.0,46669571.0,49233913.0,72175679.0,
General And Administrative Expense,11991642.0,12940642.0,13161877.0,12908657.0,
Rent And Landing Fees,8744139.0,5481395.0,2129955.0,2206106.0,
Gross Profit,211854363.0,223030785.0,247174107.0,327043223.0,
Cost Of Revenue,2692770289.0,1885459021.0,1617059468.0,1672583698.0,
Total Revenue,2904624652.0,2108489806.0,1864233575.0,1999626921.0,
Operating Revenue,2904624652.0,2108489806.0,1864233575.0,1999626921.0,
