,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,92040000.0,92040000.0,92040000.0,92040000.0,
Share Issued,92040000.0,92040000.0,92040000.0,92040000.0,
Net Debt,2396115014.0,2330447250.0,2382179329.0,2156057448.0,
Total Debt,2543572689.0,2465850931.0,2485233809.0,2240478189.0,
Tangible Book Value,1815304335.0,1581803331.0,1288580895.0,1321176854.0,
Invested Capital,4294779899.0,4008838584.0,3746212289.0,3500288755.0,
Working Capital,799570509.0,911486739.0,401100880.0,326443128.0,
Net Tangible Assets,1815304335.0,1581803331.0,1288580895.0,1321176854.0,
Capital Lease Obligations,121156192.0,83121677.0,58631925.0,68819128.0,
Common Stock Equity,1872363402.0,1626109330.0,1319610405.0,1328629694.0,
Total Capitalization,3459239328.0,3368655795.0,2629920906.0,2509316610.0,
Total Equity Gross Minority Interest,1927700788.0,1674060601.0,1365292822.0,1371828728.0,
Minority Interest,55337386.0,47951271.0,45682417.0,43199034.0,
Stockholders Equity,1872363402.0,1626109330.0,1319610405.0,1328629694.0,
Retained Earnings,725605702.0,478188261.0,177941795.0,206356928.0,
Capital Stock,920400000.0,920400000.0,920400000.0,920400000.0,
Common Stock,920400000.0,920400000.0,920400000.0,920400000.0,
Total Liabilities Net Minority Interest,3538538064.0,3451253202.0,3769325477.0,3127202216.0,
Total Non Current Liabilities Net Minority Interest,2081608665.0,2189352569.0,1634101043.0,1496642582.0,
Derivative Product Liabilities,14635084.0,26207840.0,28480769.0,36331118.0,
Non Current Pension And Other Postretirement Benefit Plans,269542592.0,243830554.0,240185179.0,204936471.0,
Tradeand Other Payables Non Current,91218650.0,97727648.0,,7059370.0,11350561.0
Non Current Deferred Revenue,5862420.0,8137438.0,9393213.0,10724287.0,
Long Term Debt And Capital Lease Obligation,1700349919.0,1813449089.0,1356041882.0,1237591336.0,
Long Term Capital Lease Obligation,113473993.0,70902624.0,45731381.0,56904420.0,
Long Term Debt,1586875926.0,1742546465.0,1310310501.0,1180686916.0,
Current Liabilities,1456929399.0,1261900633.0,2135224434.0,1630559634.0,
Other Current Liabilities,4949109.0,12679543.0,12527558.0,10035290.0,
Current Deferred Taxes Liabilities,21072164.0,26247387.0,170387385.0,9435191.0,
Current Debt And Capital Lease Obligation,843222770.0,652401842.0,1129191927.0,1002886853.0,
Current Capital Lease Obligation,7682199.0,12219053.0,12900544.0,11914708.0,
Current Debt,835540571.0,640182789.0,1116291383.0,990972145.0,
Payables,352322742.0,374549398.0,589962111.0,425750178.0,
Other Payable,43075715.0,34687008.0,5867954.0,4755408.0,
Total Tax Payable,23919601.0,18251719.0,25405006.0,22667670.0,
Accounts Payable,285327426.0,321610671.0,558689151.0,425750178.0,
Total Assets,5466238852.0,5125313803.0,5134618299.0,4499030944.0,
Total Non Current Assets,3209738944.0,2951926431.0,2598292985.0,2542028182.0,
Non Current Prepaid Assets,,,10000000.0,0.0,
Long Term Equity Investment,55619143.0,60476472.0,,0.0,
Investmentsin Associatesat Cost,55619143.0,60476472.0,,0.0,
Goodwill And Other Intangible Assets,57059067.0,44305999.0,31029510.0,7452840.0,
Other Intangible Assets,57059067.0,44305999.0,31029510.0,7452840.0,
Net PPE,3097060734.0,2847143960.0,2557263475.0,2534575342.0,
Accumulated Depreciation,-1785304284.0,-1635923583.0,-1474454373.0,-1327315603.0,
Gross PPE,4882365018.0,4483067543.0,4031717848.0,3861890945.0,
Construction In Progress,320239242.0,276032999.0,209618020.0,597809354.0,
Other Properties,1104257570.0,1018553082.0,958700840.0,890457848.0,
Machinery Furniture Equipment,627324356.0,573734770.0,556706570.0,532696260.0,
Buildings And Improvements,2648042730.0,2432245572.0,2122748298.0,1656983363.0,
Land And Improvements,182501120.0,182501120.0,183944120.0,183944120.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2256499908.0,2173387372.0,2536325314.0,1957002762.0,
Other Current Assets,13611772.0,8404745.0,4792596.0,157341333.0,
Restricted Cash,36137364.0,19363691.0,16968546.0,14523049.0,
Prepaid Assets,87336073.0,69138154.0,76026114.0,101639286.0,
Inventory,65211519.0,66263132.0,75304565.0,149277849.0,
Inventories Adjustments Allowances,-9034358.0,-9976205.0,-7002870.0,-18502724.0,
Other Inventories,135914.0,905655.0,777054.0,971033.0,
Finished Goods,39178797.0,35284519.0,34651702.0,68593584.0,
Raw Materials,34931166.0,40049163.0,46878679.0,98215956.0,
Taxes Receivable,11498037.0,11522871.0,18256233.0,38944499.0,
Accounts Receivable,2016403660.0,1946412775.0,2300554705.0,1634781967.0,
Allowance For Doubtful Accounts Receivable,-75866440.0,-69482107.0,-98529311.0,-66459573.0,
Gross Accounts Receivable,2092270100.0,2015894882.0,2399084016.0,1701241540.0,
Cash Cash Equivalents And Short Term Investments,26301483.0,52282004.0,44422555.0,15601613.0,
Cash And Cash Equivalents,26301483.0,52282004.0,44422555.0,15601613.0,
Cash Financial,26301483.0,52282004.0,44422555.0,15601613.0,
