,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,130000000.0,130000000.0,130000000.0,130000000.0,
Share Issued,130000000.0,130000000.0,130000000.0,130000000.0,
Total Debt,1783331060.0,1529755774.0,1174755729.0,1168104852.0,
Tangible Book Value,2675922747.0,2517485869.0,2411585433.0,2196323044.0,
Invested Capital,2743538365.0,2586102848.0,2462755979.0,2243384177.0,
Working Capital,1151470901.0,1087714124.0,1117090691.0,1055258575.0,
Net Tangible Assets,2675922747.0,2517485869.0,2411585433.0,2196323044.0,
Capital Lease Obligations,1783331060.0,1529755774.0,1174755729.0,1168104852.0,
Common Stock Equity,2743538365.0,2586102848.0,2462755979.0,2243384177.0,
Total Capitalization,2743538365.0,2586102848.0,2462755979.0,2243384177.0,
Total Equity Gross Minority Interest,2743538365.0,2586102848.0,2462755979.0,2243384177.0,
Stockholders Equity,2743538365.0,2586102848.0,2462755979.0,2243384177.0,
Retained Earnings,1443426566.0,916969664.0,794391230.0,663833421.0,
Capital Stock,1300000000.0,1300000000.0,1300000000.0,1300000000.0,
Common Stock,1300000000.0,1300000000.0,1300000000.0,1300000000.0,
Total Liabilities Net Minority Interest,3947343864.0,3587246396.0,2908571313.0,2701518913.0,
Total Non Current Liabilities Net Minority Interest,1799787369.0,1581392196.0,1277476803.0,1193136542.0,
Other Non Current Liabilities,15237863.0,,,20044876.0,19094000.0
Non Current Pension And Other Postretirement Benefit Plans,436698526.0,435112883.0,406910417.0,400906126.0,
Non Current Accrued Expenses,,,,20044876.0,19094000.0
Long Term Debt And Capital Lease Obligation,1363088843.0,1146279313.0,870566386.0,792230416.0,
Long Term Capital Lease Obligation,1363088843.0,1146279313.0,870566386.0,792230416.0,
Current Liabilities,2147556495.0,2005854200.0,1631094510.0,1508382371.0,
Other Current Liabilities,10216221.0,19616712.0,26757048.0,27346020.0,
Current Deferred Taxes Liabilities,50714818.0,76969511.0,112531966.0,106547901.0,
Current Debt And Capital Lease Obligation,420242217.0,383476461.0,304189343.0,375874436.0,
Current Capital Lease Obligation,420242217.0,383476461.0,304189343.0,375874436.0,
Pensionand Other Post Retirement Benefit Plans Current,142689737.0,155770675.0,161835906.0,191499655.0,
Current Provisions,,,,29543446.0,20741183.0
Payables,1418612325.0,1232626403.0,894307578.0,637165960.0,
Total Tax Payable,,,,0.0,5234163.0
Accounts Payable,1418612325.0,1232626403.0,894307578.0,637165960.0,
Total Assets,6690882229.0,6173349244.0,5371327292.0,4944903090.0,
Total Non Current Assets,3391854833.0,3079780920.0,2623142091.0,2381262144.0,
Other Non Current Assets,29465214.0,35670011.0,10558437.0,,
Investment Properties,255900823.0,255900823.0,254304184.0,253806184.0,
Goodwill And Other Intangible Assets,67615618.0,68616979.0,51170546.0,47061133.0,
Other Intangible Assets,67615618.0,68616979.0,51170546.0,47061133.0,
Net PPE,3028246163.0,2719593107.0,2307108924.0,2080394827.0,
Accumulated Depreciation,-1616538762.0,-1362256729.0,-1132935731.0,-949603721.0,
Gross PPE,4644784925.0,4081849836.0,3440044655.0,3029998548.0,
Construction In Progress,107825702.0,50010516.0,59474623.0,51590685.0,
Other Properties,,,,146728411.0,133141028.0
Machinery Furniture Equipment,580762373.0,504907175.0,440238707.0,372025676.0,
Buildings And Improvements,3492909953.0,3218022425.0,2720139598.0,2445774158.0,
Land And Improvements,463286897.0,308909720.0,220191727.0,160608029.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3299027396.0,3093568324.0,2748185201.0,2563640946.0,
Other Current Assets,14579575.0,8385903.0,6169709.0,12300338.0,
Prepaid Assets,105685921.0,172010476.0,148316595.0,87215794.0,
Inventory,2277875619.0,1710822925.0,1409409250.0,1182834577.0,
Inventories Adjustments Allowances,-115477563.0,-106562953.0,-97731509.0,-142221090.0,
Other Inventories,2393353182.0,1817385878.0,1507140759.0,1325055667.0,
Other Receivables,54301041.0,57566535.0,57129483.0,48405056.0,
Taxes Receivable,29250229.0,52469511.0,44650178.0,26371543.0,
Accounts Receivable,261431783.0,135503395.0,172847737.0,130201679.0,
Allowance For Doubtful Accounts Receivable,-5975916.0,-3719548.0,-3924339.0,-8414793.0,
Gross Accounts Receivable,267407699.0,139222943.0,176772076.0,138616472.0,
Cash Cash Equivalents And Short Term Investments,554443212.0,956809579.0,909662249.0,1076311959.0,
Cash And Cash Equivalents,554443212.0,956809579.0,909662249.0,1076311959.0,
Cash Equivalents,,0.0,760957000.0,0.0,
Cash Financial,554443212.0,956809579.0,148705249.0,1076311959.0,
