,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-721323.394706,-647011.895025,-140556.601714,-2560041.235639,
Tax Rate For Calcs,0.063834,0.046692,0.115305,0.261095,
Normalized EBITDA,119683000.0,110774000.0,86730000.0,65458000.0,
Total Unusual Items,-11300000.0,-13857000.0,-1219000.0,-9805000.0,
Total Unusual Items Excluding Goodwill,-11300000.0,-13857000.0,-1219000.0,-9805000.0,
Net Income From Continuing Operation Net Minority Interest,81749000.0,81586000.0,63975000.0,29723000.0,
Reconciled Depreciation,18286000.0,10578000.0,10432000.0,13245000.0,
Reconciled Cost Of Revenue,1047896000.0,1069383000.0,918474000.0,799583000.0,
EBITDA,108383000.0,96917000.0,85511000.0,55653000.0,
EBIT,90097000.0,86339000.0,74003000.0,42408000.0,
Net Interest Income,-26141000.0,-32872000.0,-51483000.0,-22194000.0,
Interest Expense,2761000.0,757000.0,719000.0,454000.0,
Normalized Income,92327676.605294,94795988.104975,65053443.398286,36967958.764361,
Net Income From Continuing And Discontinued Operation,81749000.0,81586000.0,65427000.0,32832000.0,
Total Expenses,1297877000.0,1326013000.0,1147837000.0,988256000.0,
Rent Expense Supplemental,5034000.0,4757000.0,3257000.0,3232000.0,
Total Operating Income As Reported,88375000.0,82172000.0,89151000.0,42357000.0,
Diluted Average Shares,66600000.0,66600000.0,66600000.0,66599447.0,
Basic Average Shares,66600000.0,66600000.0,66600000.0,66599447.0,
Diluted EPS,1.2275,1.225,0.983333,0.492473,
Basic EPS,1.2275,1.225,0.983333,0.492473,
Diluted NI Availto Com Stockholders,81749000.0,81586000.0,65427000.0,32832000.0,
Net Income Common Stockholders,81749000.0,81586000.0,65427000.0,32832000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,81749000.0,81586000.0,65427000.0,32832000.0,
Minority Interests,-12000.0,0.0,-859000.0,-1277000.0,
Net Income Including Noncontrolling Interests,81761000.0,81586000.0,66286000.0,34109000.0,
Net Income Discontinuous Operations,,0.0,1452000.0,3109000.0,9000.0
Net Income Continuous Operations,81761000.0,81586000.0,64834000.0,31000000.0,
Tax Provision,5575000.0,3996000.0,8450000.0,10954000.0,
Pretax Income,87336000.0,85582000.0,73284000.0,41954000.0,
Other Non Operating Income Expenses,2584000.0,6136000.0,1970000.0,3192000.0,
Special Income Charges,-11800000.0,-14291000.0,-1219000.0,-9805000.0,
Other Special Charges,,,-221000.0,-855000.0,-401000.0
Write Off,11800000.0,14291000.0,1440000.0,10660000.0,
Net Non Operating Interest Income Expense,-26141000.0,-32872000.0,-51483000.0,-22194000.0,
Total Other Finance Cost,23380000.0,32115000.0,50764000.0,21740000.0,
Interest Expense Non Operating,2761000.0,757000.0,719000.0,454000.0,
Operating Income,97091000.0,89893000.0,88400000.0,48970000.0,
Operating Expense,249981000.0,256630000.0,229363000.0,188673000.0,
Other Operating Expenses,2041000.0,10907000.0,7814000.0,5467000.0,
Depreciation And Amortization In Income Statement,7911000.0,4090000.0,11508000.0,10594000.0,
Amortization,608000.0,45000.0,0.0,,
Depreciation Income Statement,7303000.0,4045000.0,11508000.0,10594000.0,
Selling General And Administration,111807000.0,113807000.0,103268000.0,80122000.0,
Selling And Marketing Expense,54554000.0,72457000.0,67536000.0,50539000.0,
General And Administrative Expense,57253000.0,41350000.0,35732000.0,29583000.0,
Rent And Landing Fees,5034000.0,4757000.0,3257000.0,3232000.0,
Gross Profit,347072000.0,346523000.0,317763000.0,237643000.0,
Cost Of Revenue,1047896000.0,1069383000.0,918474000.0,799583000.0,
Total Revenue,1394968000.0,1415906000.0,1236237000.0,1037226000.0,
Operating Revenue,1394968000.0,1415906000.0,1236237000.0,1037226000.0,
