,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,22564.242401,-1102154.750181,-1014594.539242,-2496037.531094,
Tax Rate For Calcs,0.016361,0.036198,0.037197,0.102363,
Normalized EBITDA,920429568.0,781024783.0,657346368.0,538273768.0,
Total Unusual Items,1379152.0,-30447918.0,-27276340.0,-24384089.0,
Total Unusual Items Excluding Goodwill,1379152.0,-30447918.0,-27276340.0,-24384089.0,
Net Income From Continuing Operation Net Minority Interest,538268320.0,471202060.0,360122537.0,274463823.0,
Reconciled Depreciation,224686084.0,140486110.0,125615141.0,114264206.0,
Reconciled Cost Of Revenue,2614547214.0,1998894226.0,1864224063.0,1592881293.0,
EBITDA,921808720.0,750576865.0,630070028.0,513889679.0,
EBIT,697122636.0,610090755.0,504454887.0,399625473.0,
Net Interest Income,-150455654.0,-107837966.0,-104139564.0,-70491351.0,
Interest Expense,147595450.0,106692025.0,104139564.0,70491351.0,
Normalized Income,536911732.242401,500547823.249819,386384282.460758,296351874.468906,
Net Income From Continuing And Discontinued Operation,538268320.0,471202060.0,360122537.0,274463823.0,
Total Expenses,3440476820.0,2622583274.0,2426341189.0,2058140223.0,
Rent Expense Supplemental,1210804.0,12989.0,375883.0,1255508.0,
Total Operating Income As Reported,645420880.0,567122988.0,506310315.0,422441536.0,
Diluted Average Shares,101184855.0,97537454.0,97344457.0,90000000.0,
Basic Average Shares,101184855.0,97537454.0,97344457.0,90000000.0,
Diluted EPS,5.32,4.83,3.7,3.05,
Basic EPS,5.32,4.83,3.7,3.05,
Diluted NI Availto Com Stockholders,538268320.0,471202060.0,360122537.0,274463823.0,
Net Income Common Stockholders,538268320.0,471202060.0,360122537.0,274463823.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,538268320.0,471202060.0,360122537.0,274463823.0,
Minority Interests,-2268077.0,-13974626.0,-25302308.0,-20979021.0,
Net Income Including Noncontrolling Interests,540536397.0,485176686.0,385424845.0,295442844.0,
Net Income Continuous Operations,540536397.0,485176686.0,385424845.0,295442844.0,
Tax Provision,8990789.0,18222044.0,14890478.0,33691278.0,
Pretax Income,549527186.0,503398730.0,400315323.0,329134122.0,
Other Non Operating Income Expenses,20477769.0,15554252.0,17018268.0,13902533.0,
Special Income Charges,1379152.0,-30447918.0,-27276340.0,-24384089.0,
Other Special Charges,-51001140.0,51301.0,-2913247.0,-3409408.0,
Write Off,49626956.0,30396617.0,30189587.0,27793497.0,
Restructuring And Mergern Acquisition,-4968.0,0.0,,,0.0
Net Non Operating Interest Income Expense,-150455654.0,-107837966.0,-104139564.0,-70491351.0,
Total Other Finance Cost,2860204.0,1145941.0,,,
Interest Expense Non Operating,147595450.0,106692025.0,104139564.0,70491351.0,
Operating Income,626412073.0,583150720.0,516556512.0,429842912.0,
Operating Expense,825929606.0,623689048.0,562117126.0,465258930.0,
Other Operating Expenses,82815987.0,78333174.0,57891784.0,40424703.0,
Depreciation And Amortization In Income Statement,33100136.0,17650940.0,14942684.0,8567439.0,
Amortization,9133293.0,3624075.0,4566665.0,3463464.0,
Depreciation Income Statement,23966843.0,14026865.0,10376019.0,5103975.0,
Selling General And Administration,246908542.0,160023150.0,163205569.0,129486222.0,
Selling And Marketing Expense,88127204.0,52815974.0,44491550.0,31748412.0,
General And Administrative Expense,158781338.0,107207176.0,118714019.0,97737810.0,
Rent And Landing Fees,1210804.0,12989.0,375883.0,1255508.0,
Gross Profit,1452341679.0,1206839768.0,1078673638.0,895101842.0,
Cost Of Revenue,2614547214.0,1998894226.0,1864224063.0,1592881293.0,
Total Revenue,4066888893.0,3205733994.0,2942897701.0,2487983135.0,
Operating Revenue,4066888893.0,3205733994.0,2942897701.0,2487983135.0,
