,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3179816.232569,-1983279.706901,-316208.547543,1842701.139089,
Tax Rate For Calcs,0.058301,0.099594,0.185593,0.33367,
Normalized EBITDA,202547504.0,282207429.0,204964516.0,105991892.0,
Total Unusual Items,-42761065.0,-19913554.0,-1703774.0,5522531.0,
Total Unusual Items Excluding Goodwill,-54541065.0,-19913554.0,-1703774.0,5522531.0,
Net Income From Continuing Operation Net Minority Interest,72974832.0,187979245.0,125336967.0,58977006.0,
Reconciled Depreciation,89374837.0,53176978.0,51970559.0,23530731.0,
Reconciled Cost Of Revenue,1793551030.0,1677500170.0,1378877760.0,1243297002.0,
EBITDA,159786439.0,262293875.0,203260742.0,111514423.0,
EBIT,70411602.0,209116897.0,151290183.0,87983692.0,
Net Interest Income,24681887.0,44014762.0,40611263.0,19041005.0,
Interest Expense,8878607.0,4522259.0,5456944.0,3155960.0,
Interest Income,33560494.0,48537021.0,46068207.0,22196965.0,
Normalized Income,136116080.767431,205909519.293099,126724532.452457,55297176.139089,
Net Income From Continuing And Discontinued Operation,72974832.0,187979245.0,125336967.0,58977006.0,
Total Expenses,2231004836.0,2035994262.0,1677829533.0,1542212644.0,
Total Operating Income As Reported,49401786.0,168863674.0,101895079.0,64020022.0,
Diluted Average Shares,203904054.0,205225244.0,206627557.0,206013880.0,
Basic Average Shares,203289894.0,204424967.0,205996060.0,205803800.0,
Diluted EPS,0.36,0.92,0.61,0.29,
Basic EPS,0.36,0.92,0.61,0.29,
Diluted NI Availto Com Stockholders,72974832.0,187979245.0,125336967.0,58977006.0,
Net Income Common Stockholders,72974832.0,187979245.0,125336967.0,58977006.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,72974832.0,187979245.0,125336967.0,58977006.0,
Minority Interests,15029292.0,3761100.0,6569358.0,2453716.0,
Net Income Including Noncontrolling Interests,57945540.0,184218145.0,118767609.0,56523290.0,
Net Income Continuous Operations,57945540.0,184218145.0,118767609.0,56523290.0,
Tax Provision,3587455.0,20376493.0,27065630.0,28304442.0,
Pretax Income,61532995.0,204594638.0,145833239.0,84827732.0,
Other Non Operating Income Expenses,,,,2695556.0,483740.0
Special Income Charges,-43232950.0,-13804799.0,-5030671.0,3755826.0,
Other Special Charges,,,,,6243469.0
Write Off,31452950.0,13804799.0,5030671.0,-3755826.0,
Net Non Operating Interest Income Expense,24681887.0,44014762.0,40611263.0,19041005.0,
Interest Expense Non Operating,8878607.0,4522259.0,5456944.0,3155960.0,
Interest Income Non Operating,33560494.0,48537021.0,46068207.0,22196965.0,
Operating Income,92634736.0,182668473.0,106925750.0,60264195.0,
Operating Expense,437453806.0,358494092.0,298951773.0,298915642.0,
Other Operating Expenses,7536259.0,8292655.0,11567508.0,6962978.0,
Depreciation And Amortization In Income Statement,25826306.0,18971186.0,13221362.0,6779484.0,
Depreciation Income Statement,25826306.0,18971186.0,13221362.0,6779484.0,
Research And Development,50646188.0,52760148.0,41866741.0,33784069.0,
Selling General And Administration,210189009.0,158788593.0,159498436.0,214415418.0,
Selling And Marketing Expense,151749482.0,110061479.0,115872593.0,112916978.0,
General And Administrative Expense,58439527.0,48727114.0,43625843.0,101498440.0,
Gross Profit,530088542.0,541162565.0,405877523.0,359179837.0,
Cost Of Revenue,1793551030.0,1677500170.0,1378877760.0,1243297002.0,
Total Revenue,2323639572.0,2218662735.0,1784755283.0,1602476839.0,
Operating Revenue,2323639572.0,2218662735.0,1784755283.0,1602476839.0,
