,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,66600000.0,66600000.0,66599999.0,66553881.0,
Share Issued,66600000.0,66600000.0,66599999.0,66553881.0,
Net Debt,420373000.0,248111000.0,378283000.0,471494000.0,
Total Debt,505244000.0,289544000.0,413595000.0,566628000.0,
Tangible Book Value,835593000.0,783063000.0,707875000.0,644349000.0,
Invested Capital,1329515000.0,1069077000.0,1114855000.0,1198408000.0,
Working Capital,140168000.0,126692000.0,81717000.0,31001000.0,
Net Tangible Assets,835593000.0,783063000.0,707875000.0,644349000.0,
Capital Lease Obligations,27579000.0,18636000.0,16469000.0,22423000.0,
Common Stock Equity,851850000.0,798169000.0,717729000.0,654203000.0,
Total Capitalization,851850000.0,798169000.0,717729000.0,654203000.0,
Total Equity Gross Minority Interest,851621000.0,798169000.0,717729000.0,672245000.0,
Minority Interest,-229000.0,0.0,0.0,18042000.0,
Stockholders Equity,851850000.0,798169000.0,717729000.0,654203000.0,
Retained Earnings,296850000.0,243169000.0,91047000.0,27521000.0,
Capital Stock,555000000.0,555000000.0,482334000.0,482334000.0,
Common Stock,555000000.0,555000000.0,482334000.0,482334000.0,
Total Liabilities Net Minority Interest,958742000.0,795308000.0,791096000.0,943720000.0,
Total Non Current Liabilities Net Minority Interest,45175000.0,38092000.0,35659000.0,37161000.0,
Non Current Pension And Other Postretirement Benefit Plans,28639000.0,26619000.0,24430000.0,20808000.0,
Long Term Debt And Capital Lease Obligation,16536000.0,11473000.0,11229000.0,16353000.0,
Long Term Capital Lease Obligation,16536000.0,11473000.0,11229000.0,16353000.0,
Long Term Debt,,,0.0,0.0,70963000.0
Current Liabilities,913567000.0,757216000.0,755437000.0,906559000.0,
Current Deferred Taxes Liabilities,4558000.0,3207000.0,6542000.0,10574000.0,
Current Debt And Capital Lease Obligation,488708000.0,278071000.0,402366000.0,550275000.0,
Current Capital Lease Obligation,11043000.0,7163000.0,5240000.0,6070000.0,
Current Debt,477665000.0,270908000.0,397126000.0,544205000.0,
Pensionand Other Post Retirement Benefit Plans Current,13420000.0,20905000.0,15340000.0,9493000.0,
Current Provisions,13611000.0,14544000.0,15158000.0,14189000.0,
Payables,348012000.0,386033000.0,261457000.0,271809000.0,
Other Payable,73804000.0,60190000.0,63015000.0,37009000.0,
Total Tax Payable,,,,,6343000.0
Accounts Payable,274208000.0,325843000.0,198442000.0,234800000.0,
Total Assets,1810363000.0,1593477000.0,1508825000.0,1615965000.0,
Total Non Current Assets,756628000.0,709569000.0,671671000.0,678405000.0,
Investmentin Financial Assets,,0.0,750000.0,0.0,
Available For Sale Securities,,,750000.0,,
Long Term Equity Investment,530146000.0,504963000.0,466959000.0,466174000.0,
Investmentsin Associatesat Cost,530146000.0,504963000.0,466959000.0,466174000.0,
Goodwill And Other Intangible Assets,16257000.0,15106000.0,9854000.0,9854000.0,
Other Intangible Assets,6403000.0,5252000.0,,,2156000.0
Goodwill,9854000.0,9854000.0,9854000.0,9854000.0,
Net PPE,210225000.0,189500000.0,194108000.0,202377000.0,
Accumulated Depreciation,-175609000.0,-158203000.0,-157265000.0,-147681000.0,
Gross PPE,385834000.0,347703000.0,351373000.0,350058000.0,
Other Properties,,,8918000.0,8721000.0,17462000.0
Machinery Furniture Equipment,71220000.0,69950000.0,59509000.0,59284000.0,
Buildings And Improvements,217406000.0,191736000.0,185738000.0,184845000.0,
Land And Improvements,97208000.0,86017000.0,97208000.0,97208000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1053735000.0,883908000.0,837154000.0,937560000.0,
Other Current Assets,3688000.0,3689000.0,1666000.0,,
Assets Held For Sale Current,0.0,11191000.0,0.0,82736000.0,
Restricted Cash,4798000.0,2137000.0,5547000.0,0.0,
Prepaid Assets,49674000.0,59904000.0,87046000.0,69035000.0,
Inventory,427981000.0,336474000.0,373978000.0,414349000.0,
Inventories Adjustments Allowances,-31628000.0,-25593000.0,-30886000.0,-48856000.0,
Finished Goods,434098000.0,337587000.0,372875000.0,420120000.0,
Raw Materials,25511000.0,24480000.0,31989000.0,43085000.0,
Other Receivables,5007000.0,14348000.0,12631000.0,4183000.0,
Accounts Receivable,494061000.0,422634000.0,337443000.0,294546000.0,
Allowance For Doubtful Accounts Receivable,-45041000.0,-48671000.0,-35361000.0,-60117000.0,
Gross Accounts Receivable,539102000.0,471305000.0,372804000.0,354663000.0,
Cash Cash Equivalents And Short Term Investments,68526000.0,33531000.0,18843000.0,72711000.0,
Other Short Term Investments,11234000.0,10734000.0,,,
Cash And Cash Equivalents,57292000.0,22797000.0,18843000.0,72711000.0,
Cash Equivalents,,,0.0,20226000.0,0.0
Cash Financial,57292000.0,22797000.0,18843000.0,52485000.0,
