,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-22991801.0,-19507967.0,-63570526.0,-634526.0,
Issuance Of Capital Stock,,0.0,150000000.0,0.0,
Capital Expenditure,-12171.0,-1080321.0,-13597.0,-26348.0,
End Cash Position,6066129.0,20895598.0,47107031.0,212201.0,
Beginning Cash Position,20895598.0,47107031.0,212201.0,623303.0,
Changes In Cash,-14829469.0,-26211433.0,46894830.0,-411102.0,
Financing Cash Flow,-4243514.0,-703466.0,115613732.0,8924.0,
Net Other Financing Charges,-610994.0,-275942.0,-32496.0,,
Net Common Stock Issuance,,0.0,150000000.0,0.0,
Common Stock Issuance,,0.0,150000000.0,0.0,
Net Issuance Payments Of Debt,-3202446.0,0.0,-16012232.0,8924.0,
Net Short Term Debt Issuance,,,,8924.0,0.0
Net Long Term Debt Issuance,-3202446.0,0.0,-16012232.0,8924.0,
Investing Cash Flow,12393675.0,-7080321.0,-5161973.0,188152.0,
Net Other Investing Changes,,,599124.0,200000.0,
Net Investment Purchase And Sale,4500000.0,-6000000.0,-6000000.0,0.0,
Sale Of Investment,4500000.0,0.0,,,
Purchase Of Investment,0.0,-6000000.0,-6000000.0,0.0,
Net Intangibles Purchase And Sale,,,,,7000.0
Sale Of Intangibles,,,,,7000.0
Net PPE Purchase And Sale,7893675.0,-1080321.0,238903.0,-11848.0,
Sale Of PPE,7905846.0,0.0,252500.0,14500.0,
Purchase Of PPE,-12171.0,-1080321.0,-13597.0,-26348.0,
Operating Cash Flow,-22979630.0,-18427646.0,-63556929.0,-608178.0,
Taxes Refund Paid,0.0,0.0,-3543546.0,0.0,
Change In Working Capital,-12673587.0,-11703049.0,-47346115.0,2932275.0,
Change In Accrued Expense,212581.0,-6351034.0,-12691068.0,2214450.0,
Change In Payable,-13509919.0,-577461.0,-33354371.0,-102237.0,
Change In Prepaid Assets,623751.0,-4774554.0,-1300676.0,820062.0,
Change In Receivables,,,,107969.0,150893.0
Other Non Cash Items,1923483.0,2286625.0,-7312523.0,,54563351.0
Provisionand Write Offof Assets,,,,1189563.0,25305371.0
Depreciation And Amortization,1019109.0,721708.0,377404.0,421576.0,
Amortization Cash Flow,,,,,0.0
Depreciation,1019109.0,721708.0,377404.0,421576.0,
Pension And Employee Benefit Expense,195707.0,130393.0,117991.0,58976.0,
Gain Loss On Investment Securities,-848000.0,-1794000.0,-19124.0,,
Gain Loss On Sale Of PPE,-790233.0,0.0,-251144.0,-14500.0,
Net Income From Continuing Operations,-12953769.0,-7925713.0,-6530218.0,-2955601.0,
