,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,562500000.0,562500000.0,562500000.0,562500000.0,
Share Issued,562500000.0,562500000.0,562500000.0,562500000.0,
Total Debt,102547000.0,105156000.0,112629000.0,147834000.0,
Tangible Book Value,10741559000.0,11227256000.0,11889650000.0,14018613000.0,
Invested Capital,10748845000.0,11236659000.0,11900803000.0,14050853000.0,
Working Capital,3843660000.0,3824832000.0,3534258000.0,5309802000.0,
Net Tangible Assets,10741559000.0,11227256000.0,11889650000.0,14018613000.0,
Capital Lease Obligations,102547000.0,105156000.0,112629000.0,147834000.0,
Common Stock Equity,10748845000.0,11236659000.0,11900803000.0,14050853000.0,
Total Capitalization,10748845000.0,11236659000.0,11900803000.0,14050853000.0,
Total Equity Gross Minority Interest,10748845000.0,11236659000.0,11900803000.0,14050853000.0,
Stockholders Equity,10748845000.0,11236659000.0,11900803000.0,14050853000.0,
Retained Earnings,4866237000.0,5349639000.0,4366805000.0,6539449000.0,
Capital Stock,5625000000.0,5625000000.0,5625000000.0,5625000000.0,
Common Stock,5625000000.0,5625000000.0,5625000000.0,5625000000.0,
Total Liabilities Net Minority Interest,2510779000.0,2887516000.0,2881083000.0,2628738000.0,
Total Non Current Liabilities Net Minority Interest,1087855000.0,1032049000.0,1021438000.0,979730000.0,
Non Current Pension And Other Postretirement Benefit Plans,999522000.0,937082000.0,918721000.0,844973000.0,
Long Term Debt And Capital Lease Obligation,88333000.0,94967000.0,102717000.0,134757000.0,
Long Term Capital Lease Obligation,88333000.0,94967000.0,102717000.0,134757000.0,
Current Liabilities,1422924000.0,1855467000.0,1859645000.0,1649008000.0,
Current Deferred Taxes Liabilities,94545000.0,97305000.0,148633000.0,187879000.0,
Current Debt And Capital Lease Obligation,14214000.0,10189000.0,9912000.0,13077000.0,
Current Capital Lease Obligation,14214000.0,10189000.0,9912000.0,13077000.0,
Pensionand Other Post Retirement Benefit Plans Current,151851000.0,136681000.0,129034000.0,110906000.0,
Payables,537750000.0,1023792000.0,1031633000.0,614006000.0,
Dividends Payable,19507000.0,583220000.0,443193000.0,20959000.0,
Accounts Payable,518243000.0,440572000.0,588440000.0,593047000.0,
Total Assets,13259624000.0,14124175000.0,14781886000.0,16679591000.0,
Total Non Current Assets,7993040000.0,8443876000.0,9387983000.0,9720781000.0,
Other Non Current Assets,,,,-92397000.0,-73003000.0
Non Current Prepaid Assets,55198000.0,57189000.0,58444000.0,50271000.0,
Investmentin Financial Assets,189965000.0,0.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,189965000.0,0.0,,,
Goodwill And Other Intangible Assets,7286000.0,9403000.0,11153000.0,32240000.0,
Other Intangible Assets,7286000.0,9403000.0,11153000.0,32240000.0,
Net PPE,7733091000.0,8369784000.0,9310886000.0,9602906000.0,
Accumulated Depreciation,-15992230000.0,-15934273000.0,-14789243000.0,-13688321000.0,
Gross PPE,23725321000.0,24304057000.0,24100129000.0,23291227000.0,
Construction In Progress,1022018000.0,800822000.0,1083444000.0,1089037000.0,
Other Properties,443246000.0,438300000.0,406968000.0,300224000.0,
Machinery Furniture Equipment,21906915000.0,22706246000.0,22260305000.0,21448021000.0,
Buildings And Improvements,284937000.0,290484000.0,281207000.0,359406000.0,
Land And Improvements,68205000.0,68205000.0,68205000.0,94539000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5266584000.0,5680299000.0,5393903000.0,6958810000.0,
Other Current Assets,10016000.0,7876000.0,12325000.0,983000.0,
Prepaid Assets,54375000.0,79566000.0,79522000.0,73619000.0,
Inventory,688936000.0,803686000.0,781213000.0,860252000.0,
Inventories Adjustments Allowances,-28223000.0,-28223000.0,-28223000.0,-33806000.0,
Finished Goods,285204000.0,364822000.0,356232000.0,461052000.0,
Raw Materials,431955000.0,467087000.0,453204000.0,433006000.0,
Other Receivables,119550000.0,45559000.0,219915000.0,254270000.0,
Taxes Receivable,72511000.0,97157000.0,105250000.0,40600000.0,
Accounts Receivable,1495202000.0,1507367000.0,1535007000.0,2015662000.0,
Cash Cash Equivalents And Short Term Investments,2825994000.0,3139088000.0,2660671000.0,3713424000.0,
Other Short Term Investments,2651393000.0,3041380000.0,2210534000.0,3480934000.0,
Cash And Cash Equivalents,174601000.0,97708000.0,450137000.0,232490000.0,
Cash Equivalents,72500000.0,0.0,372490000.0,140300000.0,
Cash Financial,102101000.0,97708000.0,77647000.0,92190000.0,
