,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,178950256.0,114240048.0,116082051.0,65626373.0,
Repayment Of Debt,-90470306.0,-58163277.0,-58486798.0,-821863690.0,
Issuance Of Debt,845175000.0,167500000.0,0.0,975000000.0,
Issuance Of Capital Stock,,0.0,600000000.0,0.0,250000000.0
Capital Expenditure,,,-532083968.0,-3932684.0,-6165708.0
End Cash Position,182498932.0,183299076.0,58693713.0,26550920.0,
Beginning Cash Position,183299076.0,58693713.0,26550920.0,62053842.0,
Changes In Cash,-800144.0,124605363.0,32142793.0,-35502922.0,
Financing Cash Flow,683417905.0,12031347.0,449693142.0,81258185.0,
Cash Dividends Paid,-71286789.0,-97305376.0,-91820060.0,-71878125.0,
Net Common Stock Issuance,,0.0,600000000.0,0.0,250000000.0
Common Stock Issuance,,0.0,600000000.0,0.0,250000000.0
Net Issuance Payments Of Debt,754704694.0,109336723.0,-58486798.0,153136310.0,
Net Short Term Debt Issuance,,,,,-3550940.0
Short Term Debt Payments,,,,,-3550940.0
Net Long Term Debt Issuance,754704694.0,109336723.0,-58486798.0,153136310.0,
Long Term Debt Payments,-90470306.0,-58163277.0,-58486798.0,-821863690.0,
Long Term Debt Issuance,845175000.0,167500000.0,0.0,975000000.0,
Investing Cash Flow,-863168305.0,-1666032.0,-533632400.0,-182387480.0,
Net Investment Properties Purchase And Sale,-963918305.0,-1151292.0,-533632400.0,-182387480.0,
Purchase Of Investment Properties,-963918305.0,-1151292.0,-533632400.0,-182387480.0,
Net PPE Purchase And Sale,,,-532083968.0,-3932684.0,-6165708.0
Purchase Of PPE,,,-532083968.0,-3932684.0,-6165708.0
Operating Cash Flow,178950256.0,114240048.0,116082051.0,65626373.0,
Change In Working Capital,-15885404.0,-27659876.0,-18076606.0,-48280861.0,
Change In Other Current Liabilities,,0.0,18534288.0,-12691155.0,-11599195.0
Change In Other Current Assets,31886039.0,-1037206.0,-4800257.0,-3790346.0,
Change In Accrued Expense,-4390190.0,3222578.0,4234750.0,-35938897.0,
Change In Payable,7115953.0,1731686.0,32086.0,10822392.0,
Change In Prepaid Assets,5566.0,3471121.0,1494353.0,-1105920.0,
Change In Receivables,-50502772.0,-35048055.0,-37571826.0,-5576935.0,
Other Non Cash Items,100841555.0,63299349.0,57221413.0,34525866.0,
Provisionand Write Offof Assets,,,,,249832.0
Depreciation And Amortization,45716997.0,34187472.0,31966107.0,29130449.0,
Depreciation,45716997.0,34187472.0,31966107.0,29130449.0,
Gain Loss On Investment Securities,,,3111034.0,-21199241.0,1231454.0
Net Income From Continuing Operations,79251451.0,14409840.0,33561234.0,41110344.0,
