,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.219971,0.08645,0.092362,0.2,
Net Income From Continuing Operation Net Minority Interest,22177000.0,49318000.0,71098000.0,-61647000.0,
Reconciled Depreciation,5628000.0,8201000.0,3589000.0,2647000.0,
Interest Income,-8192000.0,-7273000.0,-3083000.0,,
Normalized Income,22177000.0,49318000.0,71098000.0,-61647000.0,
Net Income From Continuing And Discontinued Operation,22177000.0,49318000.0,71098000.0,-61647000.0,
Total Expenses,713563000.0,650177000.0,741764000.0,749230000.0,
Rent Expense Supplemental,,,3197000.0,3075549.0,2660126.0
Diluted Average Shares,30000000.0,30000000.0,30000000.0,30000000.0,
Basic Average Shares,30000000.0,30000000.0,30000000.0,30000000.0,
Diluted EPS,0.74,1.64,2.37,-2.05,
Basic EPS,0.74,1.64,2.37,-2.05,
Diluted NI Availto Com Stockholders,22177000.0,49318000.0,71098000.0,-61647000.0,
Net Income Common Stockholders,22177000.0,49318000.0,71098000.0,-61647000.0,
Net Income,22177000.0,49318000.0,71098000.0,-61647000.0,
Net Income Including Noncontrolling Interests,22177000.0,49318000.0,71098000.0,-61647000.0,
Net Income Continuous Operations,22177000.0,49318000.0,71098000.0,-61647000.0,
Tax Provision,6254000.0,4667000.0,7235000.0,7239000.0,
Pretax Income,28431000.0,53985000.0,78333000.0,-54408000.0,
Other Income Expense,336000.0,1452000.0,20636000.0,0.0,
Other Operating Expenses,4796000.0,14978000.0,12450000.0,-1819000.0,
Depreciation And Amortization In Income Statement,,,3586000.0,2720537.0,3135078.0
Amortization,,,,1492841.0,1687966.0
Depreciation Income Statement,,,,1227696.0,1447112.0
Selling General And Administration,,,6024000.0,18846914.0,16439715.0
Selling And Marketing Expense,,,2489000.0,10000.0,
General And Administrative Expense,,,3535000.0,18846914.0,16439715.0
Rent And Landing Fees,,,3197000.0,3075549.0,2660126.0
Total Revenue,741994000.0,704162000.0,820097000.0,694822000.0,
Operating Revenue,741994000.0,704162000.0,820097000.0,694822000.0,
Net Policyholder Benefits And Claims,599762000.0,622011000.0,578097000.0,602284000.0,
