,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,160000000.0,160000000.0,160000000.0,160000000.0,
Share Issued,160000000.0,160000000.0,160000000.0,160000000.0,
Net Debt,46817628.0,,67324569.0,171520017.0,87833910.0
Total Debt,286405042.0,304109279.0,314147682.0,361102178.0,
Tangible Book Value,1979607812.0,1934188356.0,1821244698.0,1682023960.0,
Invested Capital,2179872946.0,2145114309.0,2037485847.0,1942685191.0,
Working Capital,553740665.0,554217958.0,509588352.0,367029686.0,
Net Tangible Assets,1979607812.0,1934188356.0,1821244698.0,1682023960.0,
Capital Lease Obligations,111696230.0,120248750.0,121585672.0,128979676.0,
Common Stock Equity,2005164134.0,1961253780.0,1844923837.0,1710562689.0,
Total Capitalization,2161158706.0,2126400069.0,2018771607.0,1913521362.0,
Total Equity Gross Minority Interest,2005164134.0,1961253780.0,1844923837.0,1710562689.0,
Stockholders Equity,2005164134.0,1961253780.0,1844923837.0,1710562689.0,
Retained Earnings,303928112.0,260017758.0,177567896.0,73539835.0,
Capital Stock,1600000000.0,1600000000.0,1600000000.0,1600000000.0,
Common Stock,1600000000.0,1600000000.0,1600000000.0,1600000000.0,
Total Liabilities Net Minority Interest,729856688.0,689512417.0,749524050.0,771285376.0,
Total Non Current Liabilities Net Minority Interest,449038144.0,464598409.0,475325401.0,511232958.0,
Non Current Pension And Other Postretirement Benefit Plans,105716107.0,97394254.0,88235446.0,78826036.0,
Non Current Deferred Revenue,91502495.0,97988955.0,105835003.0,114937924.0,
Long Term Debt And Capital Lease Obligation,251819542.0,269215200.0,281254952.0,317468998.0,
Long Term Capital Lease Obligation,95824970.0,104068911.0,107407182.0,114510325.0,
Long Term Debt,155994572.0,165146289.0,173847770.0,202958673.0,
Current Liabilities,280818544.0,224914008.0,274198649.0,260052418.0,
Other Current Liabilities,,,25844896.0,18296353.0,
Current Debt And Capital Lease Obligation,34585500.0,34894079.0,32892730.0,43633180.0,
Current Capital Lease Obligation,15871260.0,16179839.0,14178490.0,14469351.0,
Current Debt,18714240.0,18714240.0,18714240.0,29163829.0,
Current Provisions,1000000.0,1183366.0,5000000.0,2305000.0,
Payables,122059993.0,96720374.0,116116668.0,126678620.0,
Other Payable,966304.0,498085.0,5864037.0,4907717.0,
Dividends Payable,233503.0,128575.0,2524408.0,1620853.0,
Total Tax Payable,26227189.0,24474692.0,23106097.0,17917521.0,
Accounts Payable,94632997.0,71619022.0,84622126.0,102232529.0,
Total Assets,2735020822.0,2650766197.0,2594447887.0,2481848065.0,
Total Non Current Assets,1900461613.0,1871634231.0,1810660886.0,1854765961.0,
Non Current Prepaid Assets,,,,95803611.0,0.0
Long Term Equity Investment,159177099.0,134986779.0,128381558.0,124244424.0,
Investmentsin Associatesat Cost,159177099.0,134986779.0,128381558.0,124244424.0,
Goodwill And Other Intangible Assets,25556322.0,27065424.0,23679139.0,28538729.0,
Other Intangible Assets,8095192.0,5304294.0,1918009.0,6777599.0,
Goodwill,17461130.0,21761130.0,21761130.0,21761130.0,
Net PPE,1715728192.0,1709582028.0,1658600189.0,1701982808.0,
Accumulated Depreciation,-832772631.0,-744634391.0,-651099653.0,-561381056.0,
Gross PPE,2548500823.0,2454216419.0,2309699842.0,2263363864.0,
Construction In Progress,90026922.0,29164500.0,18667126.0,106065709.0,
Other Properties,659306582.0,651360936.0,637375520.0,631338032.0,
Machinery Furniture Equipment,98651490.0,92432789.0,90633700.0,89502931.0,
Buildings And Improvements,1173398994.0,1154141359.0,1150821512.0,1148525351.0,
Land And Improvements,527116835.0,527116835.0,412201984.0,287931841.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,834559209.0,779131966.0,783787001.0,627082104.0,
Restricted Cash,1456962.0,943337.0,1020508.0,1023418.0,
Prepaid Assets,68563599.0,29059239.0,31385731.0,14755274.0,
Inventory,84017367.0,61155649.0,56591511.0,56232718.0,
Inventories Adjustments Allowances,-136548.0,-515353.0,-515353.0,-851437.0,
Finished Goods,51964873.0,32900413.0,28156978.0,27103300.0,
Raw Materials,32189042.0,28770589.0,28949886.0,29980855.0,
Other Receivables,13196184.0,8326669.0,8749451.0,14436795.0,
Accounts Receivable,539433913.0,434385130.0,560802359.0,481054832.0,
Allowance For Doubtful Accounts Receivable,-102401074.0,-86672536.0,-77835214.0,-158759268.0,
Gross Accounts Receivable,641834987.0,521057666.0,638637573.0,639814100.0,
Cash Cash Equivalents And Short Term Investments,127891184.0,245261942.0,125237441.0,60602485.0,
Cash And Cash Equivalents,127891184.0,245261942.0,125237441.0,60602485.0,
Cash Equivalents,0.0,150000000.0,0.0,,
Cash Financial,127891184.0,95261942.0,125237441.0,60602485.0,
