,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,7182366.0,-6162406.0,-19251085.0,-20013378.0,
Repayment Of Debt,-54084508.0,-616625.0,-4074975.0,-5426653.0,
Issuance Of Debt,54551766.0,0.0,21000000.0,2678246.0,
Capital Expenditure,-16045760.0,-2950459.0,-9574684.0,-12156548.0,
End Cash Position,15590653.0,6163123.0,16774263.0,2045809.0,
Other Cash Adjustment Outside Changein Cash,,18000.0,,,
Beginning Cash Position,6163123.0,16774263.0,2045809.0,15364149.0,
Changes In Cash,9427530.0,-10611140.0,14728454.0,-13318340.0,
Financing Cash Flow,269524.0,-879250.0,16413805.0,-2903752.0,
Net Other Financing Charges,,-18000.0,,,75000.0
Cash Dividends Paid,-12335.0,-13225.0,-261820.0,-5345.0,
Net Issuance Payments Of Debt,467258.0,-616625.0,16925025.0,-2748407.0,
Net Long Term Debt Issuance,467258.0,-616625.0,16925025.0,-2748407.0,
Long Term Debt Payments,-54084508.0,-616625.0,-4074975.0,-5426653.0,
Long Term Debt Issuance,54551766.0,0.0,21000000.0,2678246.0,
Investing Cash Flow,-14070120.0,-6519943.0,7991050.0,-2557758.0,
Net Other Investing Changes,2678542.0,,,,-8595283.0
Dividends Received Cfi,82883.0,0.0,,,
Net Investment Purchase And Sale,,0.0,18745969.0,-23000000.0,
Sale Of Investment,,0.0,23470969.0,2000000.0,
Purchase Of Investment,,0.0,-4725000.0,-25000000.0,
Net Investment Properties Purchase And Sale,-785785.0,-3569484.0,-1302503.0,-791543.0,
Purchase Of Investment Properties,-785785.0,-3569484.0,-1302503.0,-791543.0,
Net Business Purchase And Sale,,,,,300000.0
Sale Of Business,,,,,300000.0
Net Intangibles Purchase And Sale,-137375.0,-268000.0,0.0,-25125.0,
Purchase Of Intangibles,-137375.0,-268000.0,0.0,-25125.0,
Net PPE Purchase And Sale,-15908385.0,-2682459.0,-9452416.0,21258910.0,
Sale Of PPE,,0.0,122268.0,33390333.0,27283.0
Purchase Of PPE,-15908385.0,-2682459.0,-9574684.0,-12131423.0,
Operating Cash Flow,23228126.0,-3211947.0,-9676401.0,-7856830.0,
Taxes Refund Paid,-1120278.0,-253957.0,-2424754.0,-1779124.0,
Interest Paid Cfo,-659436.0,-74851.0,-200309.0,-1103054.0,
Change In Working Capital,30404851.0,19604316.0,-6185875.0,-3220357.0,
Change In Other Current Assets,,,,-25000000.0,0.0
Change In Accrued Expense,,,,,-1779046.0
Change In Payable,11026384.0,-8414913.0,-319754.0,5273792.0,
Change In Prepaid Assets,-1298864.0,317536.0,1273110.0,-3242926.0,
Change In Inventory,23391892.0,31616215.0,-14798046.0,-15822408.0,
Change In Receivables,-2714561.0,-3914522.0,7658815.0,10571185.0,
Other Non Cash Items,-22092215.0,32570193.0,-12735883.0,-3502294.0,
Provisionand Write Offof Assets,13750367.0,69355437.0,32102934.0,11513694.0,
Deferred Tax,-9103401.0,0.0,,,
Depreciation And Amortization,11086420.0,12245723.0,12581516.0,13273668.0,
Amortization Cash Flow,520721.0,310585.0,477480.0,1373090.0,
Depreciation,10565699.0,11935138.0,12104036.0,11900578.0,
Pension And Employee Benefit Expense,1267781.0,962128.0,1119608.0,1144476.0,
Gain Loss On Investment Securities,,,-213644.0,-257325.0,515686.0
Gain Loss On Sale Of PPE,131795.0,0.0,85365.0,-25413776.0,
Net Income From Continuing Operations,2831400.0,-144626521.0,-29063979.0,12937951.0,
