,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,61370000.0,61370000.0,61370000.0,61370000.0,
Share Issued,61370000.0,61370000.0,61370000.0,61370000.0,
Net Debt,158185971.0,158657996.0,156486315.0,167155690.0,
Total Debt,198597765.0,199342245.0,200035612.0,200682325.0,
Tangible Book Value,507201318.0,514294806.0,513661998.0,499237605.0,
Invested Capital,196568771.0,196568771.0,196568771.0,196568771.0,
Working Capital,23552326.0,22071788.0,-2663281.0,9542856.0,
Net Tangible Assets,507201318.0,514294806.0,513661998.0,499237605.0,
Capital Lease Obligations,2028994.0,2773474.0,3466841.0,4113554.0,
Common Stock Equity,507201318.0,514294806.0,513661998.0,499237605.0,
Total Capitalization,703770089.0,710863577.0,688231997.0,695806376.0,
Total Equity Gross Minority Interest,507201318.0,514294806.0,513661998.0,499237605.0,
Stockholders Equity,507201318.0,514294806.0,513661998.0,499237605.0,
Total Liabilities Net Minority Interest,221532263.0,223817207.0,235270358.0,226938259.0,
Total Non Current Liabilities Net Minority Interest,197830596.0,198603295.0,177399627.0,199782325.0,
Other Non Current Liabilities,,,,,-2.0
Non Current Deferred Taxes Liabilities,,,,618369.0,4856934.0
Long Term Debt And Capital Lease Obligation,197830596.0,198603295.0,177399627.0,199782325.0,
Long Term Capital Lease Obligation,1261825.0,2034524.0,2829628.0,3213554.0,
Long Term Debt,196568771.0,196568771.0,174569999.0,196568771.0,
Current Liabilities,23701667.0,25213912.0,57870731.0,27155934.0,
Current Deferred Taxes Liabilities,,,0.0,618369.0,4856933.0
Current Debt And Capital Lease Obligation,767169.0,738950.0,22635985.0,900000.0,
Current Capital Lease Obligation,767169.0,738950.0,637213.0,900000.0,
Current Debt,,0.0,21998772.0,0.0,
Payables,8412336.0,9683912.0,20217618.0,13928323.0,
Other Payable,7415900.0,9667154.0,20025200.0,13608614.0,
Total Tax Payable,996436.0,0.0,0.0,28987.0,
Accounts Payable,0.0,16758.0,192418.0,290722.0,
Total Assets,728733581.0,738112013.0,748932356.0,726175864.0,
Total Non Current Assets,681479588.0,690826313.0,693724906.0,689477074.0,
Long Term Equity Investment,,,,,2594525.0
Investmentsin Associatesat Cost,,,,,2594525.0
Investment Properties,677894199.0,685205589.0,686668094.0,681543170.0,
Net PPE,3585389.0,5620724.0,7056812.0,7933904.0,
Accumulated Depreciation,-5859754.0,-5220110.0,-4578658.0,-3938602.0,
Gross PPE,9445143.0,10840834.0,11635470.0,11872506.0,
Construction In Progress,,,,0.0,23661502.0
Other Properties,7553345.0,7553345.0,7553345.0,7553345.0,
Buildings And Improvements,1891798.0,3287489.0,4082125.0,4319161.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,47253993.0,47285700.0,55207450.0,36698790.0,
Other Current Assets,747963.0,421790.0,1027740.0,1912995.0,
Prepaid Assets,71597.0,421629.0,322585.0,418075.0,
Other Receivables,381034.0,458548.0,4267333.0,,54500.0
Taxes Receivable,0.0,5739.0,212612.0,59994.0,
Accounts Receivable,7670599.0,8067219.0,9294724.0,4894645.0,
Allowance For Doubtful Accounts Receivable,-2072323.0,-2420288.0,-2828898.0,-1637074.0,
Gross Accounts Receivable,9742922.0,10487507.0,12123622.0,6531719.0,
Cash Cash Equivalents And Short Term Investments,38382800.0,37910775.0,40082456.0,29413081.0,
Cash And Cash Equivalents,38382800.0,37910775.0,40082456.0,29413081.0,
Cash Equivalents,,,,0.0,34000000.0
Cash Financial,,37910775.0,40082456.0,29413081.0,17387387.0
