,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,13016.6,10319.4,2116.845424,-287556.393902,
Tax Rate For Calcs,0.2,0.2,0.000567,0.076082,
Normalized EBITDA,61797625.0,61957900.0,61500064.0,56864175.0,
Total Unusual Items,65083.0,51597.0,3732857.0,-3779534.0,
Total Unusual Items Excluding Goodwill,65083.0,51597.0,3732857.0,-3779534.0,
Net Income From Continuing Operation Net Minority Interest,33736012.0,32517272.0,36298505.0,33158623.0,
Reconciled Depreciation,6990351.0,6178621.0,6320504.0,5858903.0,
Reconciled Cost Of Revenue,4101741.0,4041185.0,4101526.0,4096277.0,
EBITDA,61862708.0,62009497.0,65232921.0,53084641.0,
EBIT,54872357.0,55830876.0,58912417.0,47225738.0,
Net Interest Income,-21136345.0,-23313604.0,-22593316.0,-11336578.0,
Interest Expense,21136345.0,23313604.0,22593316.0,11336578.0,
Normalized Income,33683945.6,32475994.4,32567764.845424,36650600.606098,
Net Income From Continuing And Discontinued Operation,33736012.0,32517272.0,36298505.0,33158623.0,
Total Expenses,11730195.0,11783226.0,11217801.0,11440982.0,
Diluted Average Shares,,51000000.0,51000000.0,51000000.0,51000000.0
Basic Average Shares,,51000000.0,51000000.0,51000000.0,51000000.0
Diluted EPS,,0.6376,0.7117,0.6501,0.7737
Basic EPS,,0.6376,0.7117,0.6501,0.7737
Diluted NI Availto Com Stockholders,33736012.0,32517272.0,36298505.0,33158623.0,
Net Income Common Stockholders,33736012.0,32517272.0,36298505.0,33158623.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,33736012.0,32517272.0,36298505.0,33158623.0,
Net Income Including Noncontrolling Interests,33736012.0,32517272.0,36298505.0,33158623.0,
Net Income Continuous Operations,33736012.0,32517272.0,36298505.0,33158623.0,
Tax Provision,,0.0,20596.0,2730537.0,2132036.0
Pretax Income,33736012.0,32517272.0,36319101.0,35889160.0,
Other Non Operating Income Expenses,228456.0,132029.0,,,-1146622.0
Special Income Charges,0.0,51597.0,3732857.0,-3779534.0,
Impairment Of Capital Assets,0.0,-51597.0,-3732857.0,3779534.0,
Net Non Operating Interest Income Expense,-21136345.0,-23313604.0,-22593316.0,-11336578.0,
Interest Expense Non Operating,21136345.0,23313604.0,22593316.0,11336578.0,
Operating Income,54578818.0,55647250.0,55179560.0,51005272.0,
Operating Expense,7628454.0,7742041.0,7116275.0,7344705.0,
Other Operating Expenses,359010.0,1053534.0,194251.0,1002552.0,
Depreciation And Amortization In Income Statement,6990351.0,6178621.0,6320504.0,5858903.0,
Depreciation Income Statement,6990351.0,6178621.0,6320504.0,5858903.0,
Selling General And Administration,549134.0,617857.0,561520.0,483250.0,
General And Administrative Expense,549134.0,617857.0,561520.0,483250.0,
Gross Profit,62207272.0,63389291.0,62295835.0,58349977.0,
Cost Of Revenue,4101741.0,4041185.0,4101526.0,4096277.0,
Total Revenue,66309013.0,67430476.0,66397361.0,62446254.0,
Operating Revenue,66309013.0,67430476.0,66397361.0,62446254.0,
