,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-531617.8,-343918.8,-7986142.4,-111524.6,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,-8981331.0,-9297728.0,27045273.0,144422.0,
Total Unusual Items,-2658089.0,-1719594.0,-39930712.0,-557623.0,
Total Unusual Items Excluding Goodwill,-2658089.0,-1719594.0,-39930712.0,-557623.0,
Net Income From Continuing Operation Net Minority Interest,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Reconciled Depreciation,2184066.0,1725482.0,7081051.0,6384741.0,
Reconciled Cost Of Revenue,13890305.0,11844861.0,13771903.0,10573854.0,
EBITDA,-11639420.0,-11017322.0,-12885439.0,-413201.0,
EBIT,-13823486.0,-12742804.0,-19966490.0,-6797942.0,
Net Interest Income,14727195.0,30995489.0,29214792.0,597222.0,
Interest Income,14870945.0,30995489.0,29214792.0,597222.0,
Normalized Income,-9358160.8,7743015.2,-12251704.4,-6786809.6,
Net Income From Continuing And Discontinued Operation,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Total Expenses,23158630.0,22720354.0,29573138.0,16950506.0,
Rent Expense Supplemental,,31670.0,24830.0,36000.0,30000.0
Total Operating Income As Reported,-13967236.0,-12742804.0,-59017241.0,-9328392.0,
Diluted Average Shares,57823623.0,57823623.0,57823623.0,327643.0,
Basic Average Shares,57823623.0,57823623.0,57823623.0,327643.0,
Diluted EPS,-0.2,0.11,-0.8,-24.0,
Basic EPS,-0.2,0.11,-0.8,-24.0,
Diluted NI Availto Com Stockholders,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Net Income Common Stockholders,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Net Income Including Noncontrolling Interests,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Net Income Continuous Operations,-11484632.0,6367340.0,-44196274.0,-7232908.0,
Tax Provision,9752513.0,10171838.0,13548889.0,515000.0,
Pretax Income,-1732119.0,16539178.0,-30647385.0,-6717908.0,
Other Non Operating Income Expenses,22261.0,6087.0,35025.0,40435.0,
Special Income Charges,0.0,-433624.0,-39930712.0,-557623.0,
Other Special Charges,,433624.0,879961.0,-30435.0,
Write Off,,0.0,212845.0,557623.0,0.0
Impairment Of Capital Assets,,0.0,38837906.0,0.0,
Net Non Operating Interest Income Expense,14727195.0,30995489.0,29214792.0,597222.0,
Total Other Finance Cost,143750.0,,,70021.0,131666.0
Interest Income Non Operating,14870945.0,30995489.0,29214792.0,597222.0,
Operating Income,-13823486.0,-12742804.0,-19966490.0,-6797942.0,
Operating Expense,9268325.0,10875493.0,15801235.0,6376652.0,
Other Operating Expenses,-380459.0,304467.0,4520265.0,-4366106.0,
Depreciation And Amortization In Income Statement,360443.0,436034.0,371335.0,398733.0,
Depreciation Income Statement,360443.0,436034.0,371335.0,398733.0,
Selling General And Administration,1458215.0,2010445.0,2282521.0,1927580.0,
Selling And Marketing Expense,189178.0,531245.0,205301.0,260786.0,
General And Administrative Expense,1269037.0,1479200.0,2077220.0,1666794.0,
Rent And Landing Fees,,,,,0.0
Gross Profit,-4555161.0,-1867311.0,-4165255.0,-421290.0,
Cost Of Revenue,13890305.0,11844861.0,13771903.0,10573854.0,
Total Revenue,9335144.0,9977550.0,9606648.0,10152564.0,
Operating Revenue,9335144.0,9977550.0,9606648.0,10152564.0,
