,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,63003000.0,36787000.0,-1000.0,40814000.0,
Capital Expenditure,-3244000.0,-2094000.0,-1004000.0,-1179000.0,
End Cash Position,58672000.0,84839000.0,104454000.0,36743000.0,
Beginning Cash Position,84839000.0,104454000.0,36743000.0,40592000.0,
Changes In Cash,-26167000.0,-19615000.0,67711000.0,-3849000.0,
Investing Cash Flow,-92414000.0,-58496000.0,66708000.0,-45842000.0,
Net Other Investing Changes,28596000.0,5648000.0,128887000.0,-43996000.0,
Interest Received Cfi,23860000.0,23321000.0,16782000.0,,
Net Investment Purchase And Sale,-141626000.0,-85371000.0,-77957000.0,-667000.0,
Sale Of Investment,36670000.0,11026000.0,54000000.0,64125000.0,
Purchase Of Investment,-178296000.0,-96397000.0,-131957000.0,-64792000.0,
Net Intangibles Purchase And Sale,-1160000.0,-1332000.0,-91000.0,-92000.0,
Purchase Of Intangibles,-1160000.0,-1332000.0,-91000.0,-92000.0,
Net PPE Purchase And Sale,-2084000.0,-762000.0,-913000.0,-1087000.0,
Purchase Of PPE,-2084000.0,-762000.0,-913000.0,-1087000.0,
Operating Cash Flow,66247000.0,38881000.0,1003000.0,41993000.0,
Taxes Refund Paid,-36738000.0,-3757000.0,0.0,-1983000.0,
Change In Working Capital,103245000.0,36635000.0,6576000.0,79440000.0,
Change In Other Current Liabilities,-56636000.0,89420000.0,21929000.0,-2514000.0,
Change In Accrued Expense,-21422000.0,-12831000.0,-8012000.0,3944000.0,
Change In Payable,9699000.0,7587000.0,-11870000.0,5871000.0,
Change In Prepaid Assets,19426000.0,11884000.0,-3705000.0,-11446000.0,
Change In Receivables,939000.0,-1022000.0,-38000.0,-14000.0,
Other Non Cash Items,1565000.0,2031000.0,270000.0,568000.0,
Provisionand Write Offof Assets,,,,2084000.0,906000.0
Depreciation And Amortization,1350000.0,1371000.0,2152000.0,3211000.0,
Amortization Cash Flow,598000.0,263000.0,1149000.0,1979000.0,
Depreciation,752000.0,1108000.0,1003000.0,1232000.0,
Pension And Employee Benefit Expense,1864000.0,1793000.0,1651000.0,1064000.0,
Gain Loss On Investment Securities,-34924000.0,-31235000.0,-24931000.0,,
Net Income From Continuing Operations,30732000.0,33478000.0,17427000.0,-37240000.0,
