,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,6488492000.0,7958561000.0,12848289000.0,18652576000.0,
Repurchase Of Capital Stock,,,0.0,-453000000.0,0.0
Repayment Of Debt,-441691000.0,-2634835000.0,-432595000.0,-133047000.0,
Issuance Of Debt,376118000.0,4434843000.0,11833786000.0,1276988000.0,
Capital Expenditure,-11794671000.0,-11926776000.0,-9569269000.0,-7701814000.0,
End Cash Position,13376071000.0,15543441000.0,13371320000.0,17794393000.0,
Beginning Cash Position,15543441000.0,13371320000.0,17751588000.0,8281301000.0,
Effect Of Exchange Rate Changes,3631000.0,-39089000.0,-5413000.0,-6856000.0,
Changes In Cash,-2171001000.0,2211210000.0,-4374855000.0,9519948000.0,
Financing Cash Flow,-23000575000.0,-10495146000.0,1590929000.0,-8255503000.0,
Net Other Financing Charges,34722000.0,239205000.0,204000000.0,648300000.0,
Interest Paid Cff,-714286000.0,-983528000.0,-592449000.0,-332155000.0,
Cash Dividends Paid,-20954565000.0,-9687757000.0,-7922882000.0,-7952099000.0,
Common Stock Dividend Paid,,,,,-9954612000.0
Net Common Stock Issuance,,,0.0,-453000000.0,0.0
Common Stock Payments,,,0.0,-453000000.0,0.0
Net Issuance Payments Of Debt,-65573000.0,1800008000.0,11401191000.0,1143941000.0,
Net Long Term Debt Issuance,-65573000.0,1800008000.0,11401191000.0,1143941000.0,
Long Term Debt Payments,-441691000.0,-2634835000.0,-432595000.0,-133047000.0,
Long Term Debt Issuance,376118000.0,4434843000.0,11833786000.0,1276988000.0,
Investing Cash Flow,2546411000.0,-7178981000.0,-28383342000.0,-8578939000.0,
Net Other Investing Changes,-1000.0,,,,
Interest Received Cfi,1667408000.0,1724947000.0,1766226000.0,478895000.0,
Dividends Received Cfi,28410000.0,2900000.0,30990000.0,75241000.0,
Net Investment Purchase And Sale,12210845000.0,-137494000.0,-16400785000.0,-613602000.0,
Sale Of Investment,13471806000.0,343922000.0,,,
Purchase Of Investment,-1260961000.0,-481416000.0,-16400785000.0,,
Net Investment Properties Purchase And Sale,,-163858000.0,-221056000.0,-232207000.0,0.0
Purchase Of Investment Properties,,-163858000.0,-221056000.0,-232207000.0,0.0
Net Business Purchase And Sale,-5063000.0,3024698000.0,-5405609000.0,-587817000.0,
Sale Of Business,0.0,4056106000.0,8442000.0,16092000.0,
Purchase Of Business,-5063000.0,-1031408000.0,-5414051000.0,-603909000.0,
Net Intangibles Purchase And Sale,,-3811123000.0,-2331987000.0,-2205345000.0,-2179186000.0
Purchase Of Intangibles,,-3811123000.0,-2331987000.0,-2205345000.0,-2179186000.0
Net PPE Purchase And Sale,-11355188000.0,-11794032000.0,-5821121000.0,-5494104000.0,
Sale Of PPE,439483000.0,132744000.0,1416161000.0,2365000.0,
Purchase Of PPE,-11794671000.0,-11926776000.0,-7237282000.0,-5496469000.0,
Operating Cash Flow,18283163000.0,19885337000.0,22417558000.0,26354390000.0,
Taxes Refund Paid,-961437000.0,-892108000.0,-857184000.0,-831308000.0,
Change In Working Capital,-4629841000.0,-5475738000.0,-1565698000.0,993518000.0,
Change In Other Current Liabilities,1692220000.0,0.0,,,-349612000.0
Change In Other Current Assets,1285387000.0,-2594659000.0,711255000.0,-1196958000.0,
Change In Payable,-368193000.0,377471000.0,-1557447000.0,1344795000.0,
Change In Inventory,,,,,51364000.0
Change In Receivables,-7239255000.0,-3258550000.0,-719506000.0,845681000.0,
Other Non Cash Items,-805977000.0,-143569000.0,-1515355000.0,-95527000.0,
Stock Based Compensation,142987000.0,120558000.0,121479000.0,112347000.0,
Provisionand Write Offof Assets,657869000.0,868672000.0,44323000.0,31297000.0,
Depreciation And Amortization,10031171000.0,10336290000.0,10482577000.0,9990226000.0,
Amortization Cash Flow,,2954983000.0,2617942000.0,2288007000.0,
Depreciation,10031171000.0,10336290000.0,7864635000.0,7702219000.0,
Pension And Employee Benefit Expense,,915108000.0,744933000.0,622229000.0,772747000.0
Gain Loss On Sale Of Business,0.0,-12885377000.0,0.0,,
Net Income From Continuing Operations,14668509000.0,26212150000.0,14794977000.0,13470097000.0,
