,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1856600.0,41360634.51968,-482000.0,2625600.0,
Tax Rate For Calcs,0.2,0.069208,0.2,0.2,
Normalized EBITDA,-43762000.0,-85140000.0,5662000.0,30883000.0,
Total Unusual Items,9283000.0,600646000.0,-810000.0,13128000.0,
Total Unusual Items Excluding Goodwill,9283000.0,597630000.0,-2410000.0,13128000.0,
Net Income From Continuing Operation Net Minority Interest,-78100000.0,440077000.0,-174589000.0,-8777000.0,
Reconciled Depreciation,26462000.0,31764000.0,31864000.0,25758000.0,
Reconciled Cost Of Revenue,661874000.0,838831000.0,630209000.0,453208000.0,
EBITDA,-34479000.0,515506000.0,4852000.0,44011000.0,
EBIT,-60941000.0,483742000.0,-27012000.0,18253000.0,
Net Interest Income,-20764000.0,-27518000.0,-68268000.0,-41091000.0,
Interest Expense,5529000.0,6310000.0,4232000.0,3916000.0,
Interest Income,,,,0.0,26986000.0
Normalized Income,-85526400.0,-113176365.48032,-171061000.0,-19279400.0,
Net Income From Continuing And Discontinued Operation,-78100000.0,439836000.0,-174656000.0,-8781000.0,
Total Expenses,773922000.0,960996000.0,728150000.0,523379000.0,
Rent Expense Supplemental,3343000.0,3392000.0,1350000.0,1337000.0,
Total Operating Income As Reported,-73539000.0,-136177000.0,-10052000.0,-10225000.0,
Diluted Average Shares,44512000.0,44332000.0,44332000.0,30097233.0,
Basic Average Shares,44512000.0,44332000.0,44332000.0,30097233.0,
Diluted EPS,-1.75,9.92,-3.94,-0.291321,
Basic EPS,-1.75,9.92,-3.94,-0.291321,
Diluted NI Availto Com Stockholders,-78100000.0,439836000.0,-174656000.0,-8781000.0,
Net Income Common Stockholders,-78100000.0,439836000.0,-174656000.0,-8781000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-78100000.0,439836000.0,-174656000.0,-8781000.0,
Minority Interests,7878000.0,-4313000.0,-4157000.0,-3718000.0,
Net Income Including Noncontrolling Interests,-85978000.0,444149000.0,-170499000.0,-5063000.0,
Net Income Discontinuous Operations,0.0,-241000.0,-67000.0,-4000.0,
Net Income Continuous Operations,-85978000.0,444390000.0,-170432000.0,-5059000.0,
Tax Provision,19508000.0,33042000.0,139188000.0,19396000.0,
Pretax Income,-66470000.0,477432000.0,-31244000.0,14337000.0,
Other Non Operating Income Expenses,36052000.0,22462000.0,3583000.0,9487000.0,
Special Income Charges,9283000.0,597630000.0,-2410000.0,13128000.0,
Other Special Charges,,-629581000.0,-1935000.0,-138000.0,-31756000.0
Write Off,-9283000.0,28935000.0,2745000.0,-12990000.0,
Restructuring And Mergern Acquisition,,,1600000.0,0.0,
Net Non Operating Interest Income Expense,-20764000.0,-27518000.0,-68268000.0,-41091000.0,
Total Other Finance Cost,15235000.0,21208000.0,64036000.0,37175000.0,
Interest Expense Non Operating,5529000.0,6310000.0,4232000.0,3916000.0,
Interest Income Non Operating,,,,0.0,26986000.0
Operating Income,-82822000.0,-112698000.0,-9188000.0,-14562000.0,
Operating Expense,112048000.0,122165000.0,97941000.0,70171000.0,
Other Operating Expenses,4166000.0,8258000.0,5029000.0,-6259000.0,
Depreciation And Amortization In Income Statement,5709000.0,7225000.0,6927000.0,7004000.0,
Depreciation Income Statement,5709000.0,7225000.0,6927000.0,7004000.0,
Selling General And Administration,46737000.0,54441000.0,43478000.0,32692000.0,
Selling And Marketing Expense,7575000.0,7755000.0,3146000.0,1502000.0,
General And Administrative Expense,39162000.0,46686000.0,40332000.0,31190000.0,
Gross Profit,29226000.0,9467000.0,88753000.0,55609000.0,
Cost Of Revenue,661874000.0,838831000.0,630209000.0,453208000.0,
Total Revenue,691100000.0,848298000.0,718962000.0,508817000.0,
Operating Revenue,691100000.0,848298000.0,718962000.0,508817000.0,
