,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3000000.0,3000000.0,3000000.0,3000000.0,
Share Issued,3000000.0,3000000.0,3000000.0,3000000.0,
Net Debt,4223976.0,5508635.0,9177627.0,15810401.0,
Total Debt,33021748.0,31290168.0,45110077.0,46730183.0,
Tangible Book Value,16585062.0,21925409.0,20770493.0,25836458.0,
Invested Capital,22222522.0,32031674.0,32821267.0,44587559.0,
Working Capital,-14963560.0,-9174230.0,-17450711.0,-8408423.0,
Net Tangible Assets,16585062.0,21925409.0,20770493.0,25836458.0,
Capital Lease Obligations,27850784.0,21528787.0,33212220.0,28193657.0,
Common Stock Equity,17051558.0,22270293.0,20923410.0,26051033.0,
Total Capitalization,18301558.0,25270293.0,24234792.0,33448890.0,
Total Equity Gross Minority Interest,16642862.0,22270293.0,21150339.0,26396683.0,
Minority Interest,-408696.0,0.0,226929.0,345650.0,
Stockholders Equity,17051558.0,22270293.0,20923410.0,26051033.0,
Retained Earnings,-12564570.0,-8248823.0,-9418168.0,-4249757.0,
Capital Stock,30000000.0,30000000.0,30000000.0,30000000.0,
Common Stock,30000000.0,30000000.0,30000000.0,30000000.0,
Total Liabilities Net Minority Interest,52958398.0,48171089.0,66486452.0,62343752.0,
Total Non Current Liabilities Net Minority Interest,22776530.0,17652935.0,27519891.0,29046025.0,
Non Current Pension And Other Postretirement Benefit Plans,2941852.0,2531746.0,2498024.0,2076836.0,
Long Term Debt And Capital Lease Obligation,19834678.0,15121189.0,25021867.0,26969189.0,
Long Term Capital Lease Obligation,18584678.0,12121189.0,21710485.0,19571332.0,
Long Term Debt,1250000.0,3000000.0,3311382.0,7397857.0,
Current Liabilities,30181868.0,30518154.0,38966561.0,33297727.0,
Other Current Liabilities,,,70739.0,49720.0,880032.0
Current Deferred Taxes Liabilities,172599.0,455467.0,252482.0,282304.0,
Current Debt And Capital Lease Obligation,13187070.0,16168979.0,20088210.0,19760994.0,
Current Capital Lease Obligation,9266106.0,9407598.0,11501735.0,8622325.0,
Current Debt,3920964.0,6761381.0,8586475.0,11138669.0,
Payables,12490887.0,9415460.0,12382655.0,6538008.0,
Other Payable,,,1029755.0,1124254.0,
Total Tax Payable,0.0,254608.0,137963.0,377855.0,
Accounts Payable,12490887.0,9160852.0,12244692.0,6538008.0,
Total Assets,69601260.0,70441382.0,87636791.0,88740435.0,
Total Non Current Assets,54382952.0,49097458.0,66120941.0,63851131.0,
Other Non Current Assets,,,,-200.0,66920244.0
Long Term Equity Investment,,,,0.0,176578.0
Investmentsin Associatesat Cost,,,,0.0,176578.0
Goodwill And Other Intangible Assets,466496.0,344884.0,152917.0,214575.0,
Other Intangible Assets,466496.0,344884.0,152917.0,214575.0,
Net PPE,53916456.0,48752574.0,65968024.0,63636556.0,
Accumulated Depreciation,-81555103.0,-73700001.0,-45587460.0,-40079847.0,
Gross PPE,135471559.0,122452575.0,111555484.0,63636556.0,
Construction In Progress,0.0,35796.0,1416492.0,1330436.0,
Other Properties,56802418.0,47062041.0,36028779.0,62306120.0,
Machinery Furniture Equipment,59330503.0,56413014.0,56421521.0,32653708.0,
Buildings And Improvements,19338638.0,18941724.0,17688692.0,38900280.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,15218308.0,21343924.0,21515850.0,24889304.0,
Other Current Assets,203317.0,230330.0,305835.0,10600041.0,
Prepaid Assets,2230117.0,4885115.0,5007662.0,9875192.0,
Inventory,4713763.0,4952083.0,5229585.0,5693193.0,
Raw Materials,4713763.0,4952083.0,5229585.0,5693193.0,
Other Receivables,2474806.0,1802089.0,1455036.0,586442.0,
Taxes Receivable,577320.0,0.0,,,
Accounts Receivable,4071997.0,5221561.0,6797502.0,5869945.0,
Allowance For Doubtful Accounts Receivable,-2354584.0,-1560903.0,-1214473.0,-526693.0,
Gross Accounts Receivable,6426581.0,6782464.0,8011975.0,6396638.0,
Cash Cash Equivalents And Short Term Investments,946988.0,4252746.0,2720230.0,2726125.0,
Cash And Cash Equivalents,946988.0,4252746.0,2720230.0,2726125.0,
Cash Financial,946988.0,4252746.0,2720230.0,2726125.0,
