,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-103184.973769,-222301.316244,-718170.4,-647064.378558,
Tax Rate For Calcs,0.105795,0.068141,0.2,0.130277,
Normalized EBITDA,91940145.0,141920139.0,85867174.0,97509198.0,
Total Unusual Items,-975333.0,-3262360.0,-3590852.0,-4966839.0,
Total Unusual Items Excluding Goodwill,-975333.0,-3262360.0,-3590852.0,-4966839.0,
Net Income From Continuing Operation Net Minority Interest,37290045.0,79562528.0,15012235.0,20967188.0,
Reconciled Depreciation,47307313.0,49120794.0,60480208.0,60854324.0,
Reconciled Cost Of Revenue,223243742.0,246811679.0,211928173.0,234115479.0,
EBITDA,90964812.0,138657779.0,82276322.0,92542359.0,
EBIT,43657499.0,89536985.0,21796114.0,31688035.0,
Net Interest Income,-1297603.0,-3255121.0,900347.0,-7345044.0,
Interest Expense,1955620.0,4156525.0,5296193.0,7580146.0,
Interest Income,,901404.0,900347.0,235102.0,
Normalized Income,38162193.026231,82602586.683756,17884916.6,25286962.621442,
Net Income From Continuing And Discontinued Operation,37290045.0,79562528.0,15012235.0,20967188.0,
Total Expenses,259215427.0,281934866.0,243287021.0,261129692.0,
Rent Expense Supplemental,189631.0,81000.0,815048.0,430292.0,
Total Operating Income As Reported,44143995.0,91021768.0,33793828.0,36182343.0,
Diluted Average Shares,90000000.0,90000000.0,89893623.0,90000000.0,
Basic Average Shares,90000000.0,90000000.0,89893623.0,90000000.0,
Diluted EPS,0.414,0.884,0.167,0.233,
Basic EPS,0.414,0.884,0.167,0.233,
Diluted NI Availto Com Stockholders,37290045.0,79562528.0,15012235.0,20967188.0,
Net Income Common Stockholders,37290045.0,79562528.0,15012235.0,20967188.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,37290045.0,79562528.0,15012235.0,20967188.0,
Net Income Including Noncontrolling Interests,37290045.0,79562528.0,15012235.0,20967188.0,
Net Income Continuous Operations,37290045.0,79562528.0,15012235.0,20967188.0,
Tax Provision,4411834.0,5817932.0,10794895.0,3140701.0,
Pretax Income,41701879.0,85380460.0,25807130.0,24107889.0,
Other Non Operating Income Expenses,16149008.0,25389008.0,6917251.0,,827091.0
Special Income Charges,-975333.0,-3262360.0,-3590852.0,-4966839.0,
Other Special Charges,1144513.0,2386187.0,3590852.0,4729410.0,
Write Off,-169180.0,876173.0,0.0,237429.0,
Net Non Operating Interest Income Expense,-1297603.0,-3255121.0,900347.0,-7345044.0,
Total Other Finance Cost,-658017.0,-901404.0,,,
Interest Expense Non Operating,1955620.0,4156525.0,5296193.0,7580146.0,
Interest Income Non Operating,,901404.0,900347.0,235102.0,
Operating Income,27825807.0,61428470.0,21796114.0,36419772.0,
Operating Expense,35971685.0,35123187.0,31358848.0,27014213.0,
Other Operating Expenses,,,,,70357.0
Depreciation And Amortization In Income Statement,4321087.0,4262674.0,2419422.0,1631912.0,
Amortization,1610643.0,1610643.0,483192.0,,
Depreciation Income Statement,2710444.0,2652031.0,1936230.0,1631912.0,
Selling General And Administration,10064234.0,9023794.0,8432341.0,8668786.0,
Selling And Marketing Expense,517905.0,492802.0,532288.0,584387.0,
General And Administrative Expense,9546329.0,8530992.0,7900053.0,8084399.0,
Rent And Landing Fees,189631.0,81000.0,815048.0,430292.0,
Gross Profit,63797492.0,96551657.0,53154962.0,63433985.0,
Cost Of Revenue,223243742.0,246811679.0,211928173.0,234115479.0,
Total Revenue,287041234.0,343363336.0,265083135.0,297549464.0,
Operating Revenue,287041234.0,343363336.0,265083135.0,297549464.0,
