,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,64980658.0,81353316.0,-33460038.0,45774062.0,
Repayment Of Debt,-15790078.0,-34538560.0,-148510457.0,-10263877.0,
Issuance Of Debt,37297681.0,215000000.0,0.0,234790079.0,
Issuance Of Capital Stock,,0.0,214430886.0,0.0,0.0
End Cash Position,16124857.0,16380261.0,14649213.0,20030730.0,
Beginning Cash Position,16380261.0,14649213.0,20030730.0,16835710.0,
Changes In Cash,-255404.0,1731048.0,-5381517.0,3195020.0,
Financing Cash Flow,-56733481.0,144428502.0,27458980.0,184882505.0,
Interest Paid Cff,-44904688.0,-34538560.0,0.0,-821765.0,
Cash Dividends Paid,-33205118.0,-35280438.0,-38461449.0,-38821932.0,
Net Common Stock Issuance,,0.0,214430886.0,0.0,0.0
Common Stock Issuance,,0.0,214430886.0,0.0,0.0
Net Issuance Payments Of Debt,21507603.0,215000000.0,-148510457.0,224526202.0,
Net Long Term Debt Issuance,21507603.0,215000000.0,-148510457.0,224526202.0,
Long Term Debt Payments,-15790078.0,-34538560.0,-148510457.0,-10263877.0,
Long Term Debt Issuance,37297681.0,215000000.0,0.0,234790079.0,
Investing Cash Flow,-8502581.0,-224050770.0,619541.0,-227461547.0,
Net Other Investing Changes,944306.0,337451.0,1223316.0,,
Interest Received Cfi,,,,0.0,5376.0
Net Investment Purchase And Sale,6400000.0,-7700000.0,,,
Sale Of Investment,23248000.0,0.0,,,
Purchase Of Investment,-16848000.0,-7700000.0,,,
Net Investment Properties Purchase And Sale,-15846887.0,-216688221.0,-603775.0,-227461547.0,
Sale Of Investment Properties,22500004.0,0.0,,,
Purchase Of Investment Properties,-38346891.0,-216688221.0,-603775.0,-227461547.0,
Operating Cash Flow,64980658.0,81353316.0,-33460038.0,45774062.0,
Taxes Refund Paid,-137393.0,-408562.0,-1096528.0,-2210475.0,
Interest Paid Cfo,,,,-13223205.0,-11161283.0
Change In Working Capital,-13903470.0,11937884.0,-96776418.0,-1048460.0,
Change In Other Current Assets,1073744.0,3951521.0,-2291363.0,-2091342.0,
Change In Accrued Expense,-939867.0,-1493618.0,-89376.0,3382443.0,
Change In Payable,-6214015.0,8618474.0,-88316527.0,5583221.0,
Change In Prepaid Assets,293062.0,-213977.0,3738576.0,-4123581.0,
Change In Inventory,-42195.0,9343.0,-23915.0,-239711.0,
Change In Receivables,-8074199.0,1066141.0,-9793813.0,-3975146.0,
Other Non Cash Items,44963802.0,40731407.0,36275440.0,22266304.0,
Provisionand Write Offof Assets,3662897.0,7206101.0,16044681.0,8411030.0,
Deferred Tax,,,,0.0,698360.0
Depreciation And Amortization,22625548.0,20673344.0,18698317.0,17973629.0,
Depreciation,22625548.0,20673344.0,18698317.0,17973629.0,
Pension And Employee Benefit Expense,210000.0,162000.0,65691.0,188150.0,
Gain Loss On Investment Securities,-4811999.0,-51129.0,-919836.0,,
Net Income From Continuing Operations,-28257607.0,15454978.0,-11398044.0,1002279.0,
