,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,76464606.0,76464606.0,66860460.0,66848524.0,
Share Issued,76464606.0,76464606.0,66860460.0,66848524.0,
Net Debt,567171000.0,552603000.0,713193000.0,595893000.0,
Total Debt,709494000.0,594741000.0,735427000.0,655177000.0,
Tangible Book Value,-17655000.0,66865000.0,-120736000.0,109672000.0,
Invested Capital,786410000.0,950536000.0,922838000.0,1067385000.0,
Working Capital,-254057000.0,-315466000.0,-588722000.0,-393488000.0,
Net Tangible Assets,-17655000.0,66865000.0,-120736000.0,109672000.0,
Capital Lease Obligations,113938000.0,35842000.0,16342000.0,22418000.0,
Common Stock Equity,190854000.0,391637000.0,203753000.0,434626000.0,
Total Capitalization,359549000.0,494813000.0,234508000.0,501679000.0,
Total Equity Gross Minority Interest,190854000.0,391637000.0,203753000.0,434626000.0,
Stockholders Equity,190854000.0,391637000.0,203753000.0,434626000.0,
Retained Earnings,-500380000.0,-298350000.0,-197576000.0,-459597000.0,
Capital Stock,764646000.0,764646000.0,464646000.0,950000000.0,
Common Stock,764646000.0,764646000.0,464646000.0,950000000.0,
Total Liabilities Net Minority Interest,924452000.0,852388000.0,1100647000.0,1217030000.0,
Total Non Current Liabilities Net Minority Interest,284456000.0,155140000.0,70149000.0,113182000.0,
Non Current Pension And Other Postretirement Benefit Plans,26385000.0,28157000.0,29430000.0,29787000.0,
Non Current Deferred Taxes Liabilities,474000.0,445000.0,400000.0,,
Long Term Debt And Capital Lease Obligation,257597000.0,126538000.0,40319000.0,83395000.0,
Long Term Capital Lease Obligation,88902000.0,23362000.0,9564000.0,16342000.0,
Long Term Debt,168695000.0,103176000.0,30755000.0,67053000.0,
Current Liabilities,639996000.0,697248000.0,1030498000.0,1103848000.0,
Other Current Liabilities,99227000.0,130369000.0,103428000.0,66266000.0,
Current Deferred Taxes Liabilities,0.0,1737000.0,1737000.0,1738000.0,
Current Debt And Capital Lease Obligation,451897000.0,468203000.0,695108000.0,571782000.0,
Current Capital Lease Obligation,25036000.0,12480000.0,6778000.0,6076000.0,
Current Debt,426861000.0,455723000.0,688330000.0,565706000.0,
Payables,73389000.0,76511000.0,194418000.0,424636000.0,
Other Payable,234000.0,731000.0,25000.0,18916000.0,
Dividends Payable,,,,0.0,2955000.0
Total Tax Payable,5534000.0,3314000.0,3081000.0,0.0,
Accounts Payable,67621000.0,72466000.0,191312000.0,405720000.0,
Total Assets,1115306000.0,1244025000.0,1304400000.0,1651656000.0,
Total Non Current Assets,729367000.0,862243000.0,862624000.0,941296000.0,
Long Term Equity Investment,64240000.0,91516000.0,99755000.0,105943000.0,
Investmentsin Associatesat Cost,64240000.0,91516000.0,99755000.0,105943000.0,
Goodwill And Other Intangible Assets,208509000.0,324772000.0,324489000.0,324954000.0,
Other Intangible Assets,,1190000.0,907000.0,1372000.0,1857000.0
Goodwill,208509000.0,323582000.0,323582000.0,323582000.0,
Net PPE,456618000.0,445955000.0,438380000.0,510399000.0,
Accumulated Depreciation,-175988000.0,-345402000.0,-768970000.0,-733275000.0,
Gross PPE,632606000.0,791357000.0,1207350000.0,1243674000.0,
Construction In Progress,33508000.0,40906000.0,50816000.0,29189000.0,
Other Properties,157829000.0,69232000.0,27985000.0,27985000.0,
Machinery Furniture Equipment,211721000.0,452140000.0,864690000.0,922202000.0,
Properties,229548000.0,229079000.0,263859000.0,264298000.0,
Current Assets,385939000.0,381782000.0,441776000.0,710360000.0,
Assets Held For Sale Current,14551000.0,42060000.0,7360000.0,0.0,
Prepaid Assets,14138000.0,20378000.0,27206000.0,95060000.0,
Inventory,95514000.0,77583000.0,90839000.0,187646000.0,
Inventories Adjustments Allowances,-1579000.0,-1709000.0,-29187000.0,-22328000.0,
Finished Goods,28370000.0,28653000.0,31620000.0,62491000.0,
Raw Materials,68723000.0,50639000.0,88406000.0,147483000.0,
Other Receivables,76416000.0,55972000.0,79909000.0,40708000.0,
Taxes Receivable,,,,0.0,3411000.0
Accounts Receivable,152762000.0,176389000.0,225596000.0,343579000.0,
Allowance For Doubtful Accounts Receivable,-76601000.0,-80738000.0,-68718000.0,-60443000.0,
Gross Accounts Receivable,229363000.0,257127000.0,294314000.0,404022000.0,
Cash Cash Equivalents And Short Term Investments,32558000.0,9400000.0,10866000.0,43367000.0,
Other Short Term Investments,4173000.0,3104000.0,4974000.0,6501000.0,
Cash And Cash Equivalents,28385000.0,6296000.0,5892000.0,36866000.0,
Cash Financial,28385000.0,6296000.0,5892000.0,36866000.0,
