,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,275607498.0,,275607498.0,161856857.0,161856857.0
Share Issued,275607498.0,,275607498.0,161856857.0,161856857.0
Net Debt,896274586.0,896274599.0,896274599.0,896274599.0,
Total Debt,896399587.0,896399599.0,896399599.0,896399599.0,
Tangible Book Value,2254854385.0,2250780318.0,2213739529.0,1260541568.0,
Invested Capital,3151253972.0,3147179917.0,3110139128.0,2156941167.0,
Working Capital,18200007.0,160921523.0,97790206.0,103762337.0,
Net Tangible Assets,2254854385.0,2250780318.0,2213739529.0,1260541568.0,
Common Stock Equity,2254854385.0,2250780318.0,2213739529.0,1260541568.0,
Total Capitalization,3005847372.0,3147179917.0,3110139128.0,2156941167.0,
Total Equity Gross Minority Interest,2254854385.0,2250780318.0,2213739529.0,1260541568.0,
Stockholders Equity,2254854385.0,2250780318.0,2213739529.0,1260541568.0,
Total Liabilities Net Minority Interest,930979961.0,935585178.0,922324506.0,926040527.0,
Total Non Current Liabilities Net Minority Interest,750992987.0,896399599.0,896399599.0,896399599.0,
Long Term Debt And Capital Lease Obligation,750992987.0,896399599.0,896399599.0,896399599.0,
Long Term Debt,750992987.0,896399599.0,896399599.0,896399599.0,
Current Liabilities,179986974.0,39185579.0,25924907.0,29640928.0,
Other Current Liabilities,193392.0,193391.0,226818.0,158976.0,
Current Debt And Capital Lease Obligation,145406600.0,0.0,,,0.0
Current Debt,145406600.0,0.0,,,0.0
Payables,4472439.0,3034676.0,3882246.0,3642896.0,
Other Payable,,,,6007279.0,2438789.0
Total Tax Payable,2274499.0,1211437.0,1446720.0,1722955.0,
Accounts Payable,2197940.0,1823239.0,2435526.0,1919941.0,
Total Assets,3185834346.0,3186365496.0,3136064035.0,2186582095.0,
Total Non Current Assets,2987647365.0,2986258394.0,3012348922.0,2053178830.0,
Other Non Current Assets,,4999953125.0,3222269486.0,2224653617.0,
Financial Assets,18407.0,210272.0,401909.0,0.0,
Investment Properties,2987628958.0,2986048122.0,3011947013.0,2053178830.0,
Net PPE,,13647884.0,20360598.0,26379061.0,
Current Assets,198186981.0,200107102.0,123715113.0,133403265.0,
Other Current Assets,577161.0,1056125.0,1501178.0,10539562.0,
Prepaid Assets,,,,10539562.0,7260280.0
Other Receivables,37736882.0,33462453.0,19744576.0,11583121.0,
Accounts Receivable,39034937.0,35357145.0,43629996.0,24817701.0,
Allowance For Doubtful Accounts Receivable,-18798332.0,-16567117.0,-16120919.0,-14597425.0,
Gross Accounts Receivable,57833269.0,51924262.0,59750915.0,39415126.0,
Cash Cash Equivalents And Short Term Investments,120838001.0,130231379.0,58839363.0,86462881.0,
Other Short Term Investments,120713000.0,130106379.0,58714363.0,86337881.0,
Cash And Cash Equivalents,125001.0,125000.0,125000.0,125000.0,
Cash Financial,125001.0,125000.0,125000.0,125000.0,
