,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2948765.2,0.0,0.0,-308002.4,
Tax Rate For Calcs,0.2,0.102382,0.121133,0.2,
Normalized EBITDA,1101916775.0,1424012612.0,1528780898.0,1170434485.0,
Total Unusual Items,14743826.0,0.0,0.0,-1540012.0,
Total Unusual Items Excluding Goodwill,14743826.0,0.0,0.0,-1540012.0,
Net Income From Continuing Operation Net Minority Interest,-75250331.0,321364737.0,604613933.0,557719959.0,
Reconciled Depreciation,946090954.0,837584924.0,684070409.0,525282787.0,
Reconciled Cost Of Revenue,3059255104.0,2858917817.0,2500619916.0,1902092383.0,
EBITDA,1116660601.0,1424012612.0,1528780898.0,1168894473.0,
EBIT,170569647.0,586427688.0,844710489.0,643611686.0,
Net Interest Income,-216086803.0,-207513260.0,-113286316.0,-65253100.0,
Interest Expense,218357333.0,228408052.0,156763555.0,91311506.0,
Interest Income,3722861.0,21613634.0,47596014.0,27525180.0,
Normalized Income,-87045391.8,321364737.0,604613933.0,558951968.6,
Net Income From Continuing And Discontinued Operation,-75250331.0,321364737.0,604613933.0,557719959.0,
Total Expenses,3279772072.0,3053284607.0,2675290614.0,2084442183.0,
Diluted Average Shares,89000000.0,89000000.0,89000000.0,81430137.0,
Basic Average Shares,89000000.0,89000000.0,89000000.0,81430137.0,
Diluted EPS,-0.85,3.61,6.79,6.85,
Basic EPS,-0.85,3.61,6.79,6.85,
Diluted NI Availto Com Stockholders,-75250331.0,321364737.0,604613933.0,557719959.0,
Net Income Common Stockholders,-75250331.0,321364737.0,604613933.0,557719959.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-75250331.0,321364737.0,604613933.0,557719959.0,
Net Income Including Noncontrolling Interests,-75250331.0,321364737.0,604613933.0,557719959.0,
Net Income Continuous Operations,-75250331.0,321364737.0,604613933.0,557719959.0,
Tax Provision,27462645.0,36654899.0,83333001.0,-5419779.0,
Pretax Income,-47787686.0,358019636.0,687946934.0,552300180.0,
Other Non Operating Income Expenses,,,,-2702159.0,-163593.0
Special Income Charges,14743826.0,0.0,,-47306.0,0.0
Other Special Charges,-14743826.0,,,,
Write Off,,,,47306.0,0.0
Net Non Operating Interest Income Expense,-216086803.0,-207513260.0,-113286316.0,-65253100.0,
Total Other Finance Cost,1452331.0,718842.0,4118775.0,1466774.0,
Interest Expense Non Operating,218357333.0,228408052.0,156763555.0,91311506.0,
Interest Income Non Operating,3722861.0,21613634.0,47596014.0,27525180.0,
Operating Income,153555291.0,565532896.0,801233250.0,619093292.0,
Operating Expense,220516968.0,194366790.0,174670698.0,182349800.0,
Other Operating Expenses,-56687.0,1155730.0,619603.0,24959812.0,
Depreciation And Amortization In Income Statement,19694859.0,9883583.0,10286491.0,16738565.0,
Amortization,11534979.0,0.0,0.0,5517718.0,
Depreciation Income Statement,8159880.0,9883583.0,10286491.0,11220847.0,
Selling General And Administration,91198615.0,86130987.0,46127338.0,29977190.0,
General And Administrative Expense,91198615.0,86130987.0,46127338.0,29977190.0,
Gross Profit,374072259.0,759899686.0,975903948.0,801443092.0,
Cost Of Revenue,3059255104.0,2858917817.0,2500619916.0,1902092383.0,
Total Revenue,3433327363.0,3618817503.0,3476523864.0,2703535475.0,
Operating Revenue,3433327363.0,3618817503.0,3476523864.0,2703535475.0,
