,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-950522000.0,1417636000.0,96872000.0,2825941000.0,
Repayment Of Debt,-7236448000.0,-1743886000.0,-1407674000.0,-4224090000.0,
Issuance Of Debt,7993150000.0,0.0,1500000000.0,900000000.0,
Capital Expenditure,-647840000.0,-693188000.0,-787645000.0,-354465000.0,
End Cash Position,171036000.0,296353000.0,554611000.0,414837000.0,
Beginning Cash Position,296353000.0,554611000.0,414837000.0,960770000.0,
Changes In Cash,-125317000.0,-258258000.0,139774000.0,-545933000.0,
Financing Cash Flow,727347000.0,-1760269000.0,42902000.0,-3371874000.0,
Interest Paid Cff,,,,,-210474000.0
Net Issuance Payments Of Debt,756702000.0,-1743886000.0,92326000.0,-3324090000.0,
Net Long Term Debt Issuance,756702000.0,-1743886000.0,92326000.0,-3324090000.0,
Long Term Debt Payments,-7236448000.0,-1743886000.0,-1407674000.0,-4224090000.0,
Long Term Debt Issuance,7993150000.0,0.0,1500000000.0,900000000.0,
Investing Cash Flow,-549982000.0,-608813000.0,-787645000.0,-354465000.0,
Net Other Investing Changes,97858000.0,84375000.0,,,
Interest Received Cfi,,,,,6611000.0
Net Investment Purchase And Sale,,,,0.0,615000000.0
Sale Of Investment,,,,0.0,16351800000.0
Purchase Of Investment,,,,0.0,-15736800000.0
Net Intangibles Purchase And Sale,0.0,-2420000.0,-6589000.0,0.0,
Purchase Of Intangibles,0.0,-2420000.0,-6589000.0,0.0,
Net PPE Purchase And Sale,-647840000.0,-690768000.0,-781056000.0,-354465000.0,
Purchase Of PPE,-647840000.0,-690768000.0,-781056000.0,-354465000.0,
Operating Cash Flow,-302682000.0,2110824000.0,884517000.0,3180406000.0,
Taxes Refund Paid,-3315000.0,-27386000.0,-27354000.0,-113706000.0,
Interest Received Cfo,6953000.0,27635000.0,22994000.0,22740000.0,
Interest Paid Cfo,-566384000.0,-668316000.0,-672534000.0,-316300000.0,
Change In Working Capital,-535750000.0,1529029000.0,419270000.0,1940897000.0,
Change In Other Current Assets,-42191000.0,16842000.0,-82831000.0,69670000.0,
Change In Accrued Expense,-22673000.0,184823000.0,-4507000.0,-432121000.0,
Change In Payable,-715029000.0,1480397000.0,411556000.0,332919000.0,
Change In Prepaid Assets,13921000.0,-5309000.0,2839000.0,-5398000.0,
Change In Inventory,-36373000.0,-135254000.0,155801000.0,376849000.0,
Change In Receivables,266595000.0,-12470000.0,-63588000.0,1598978000.0,
Other Non Cash Items,535255000.0,420704000.0,683877000.0,360274000.0,
Provisionand Write Offof Assets,,,,,35895000.0
Deferred Tax,,,,,124455000.0
Depreciation And Amortization,2377208000.0,2450554000.0,2459826000.0,2400049000.0,
Amortization Cash Flow,22090000.0,24658000.0,24811000.0,24528000.0,
Depreciation,2355118000.0,2425896000.0,2435015000.0,2375521000.0,
Pension And Employee Benefit Expense,107681000.0,82172000.0,83708000.0,95174000.0,
Gain Loss On Sale Of PPE,0.0,-83000.0,-16967000.0,0.0,
Net Income From Continuing Operations,-2285747000.0,-1807121000.0,-2129724000.0,-1217578000.0,
