,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,101925000.0,101925000.0,101925000.0,101925000.0,
Share Issued,101925000.0,101925000.0,101925000.0,101925000.0,
Net Debt,3003304000.0,3143046000.0,2572334000.0,1720990000.0,
Total Debt,3064526000.0,3191777000.0,2619912000.0,1779230000.0,
Tangible Book Value,1281199000.0,1224719000.0,1185622000.0,1234998000.0,
Invested Capital,4330541000.0,4400125000.0,3785692000.0,2994214000.0,
Net Tangible Assets,1281199000.0,1224719000.0,1185622000.0,1234998000.0,
Common Stock Equity,1281199000.0,1224719000.0,1185622000.0,1234998000.0,
Total Capitalization,4330541000.0,4400125000.0,3785692000.0,2994214000.0,
Total Equity Gross Minority Interest,1281199000.0,1224719000.0,1185622000.0,1234998000.0,
Stockholders Equity,1281199000.0,1224719000.0,1185622000.0,1234998000.0,
Retained Earnings,265300000.0,202337000.0,167854000.0,211213000.0,
Capital Stock,1019250000.0,1019250000.0,906000000.0,906000000.0,
Common Stock,1019250000.0,1019250000.0,906000000.0,906000000.0,
Total Liabilities Net Minority Interest,3181573000.0,3287492000.0,2700001000.0,2252140000.0,
Derivative Product Liabilities,3720000.0,3723000.0,4493000.0,1483000.0,
Long Term Debt And Capital Lease Obligation,3064526000.0,3191777000.0,2619912000.0,1779230000.0,
Payables,50437000.0,45686000.0,33658000.0,71248000.0,
Other Payable,33513000.0,33590000.0,25849000.0,51649000.0,
Total Tax Payable,16924000.0,12096000.0,7809000.0,19599000.0,
Total Assets,4462772000.0,4512211000.0,3885623000.0,3487138000.0,
Investments And Advances,1262000.0,7748000.0,15220000.0,21513000.0,
Investmentin Financial Assets,1262000.0,7748000.0,15220000.0,21513000.0,
Available For Sale Securities,893000.0,893000.0,893000.0,893000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,0.0,0.0,105000.0,8985000.0
Net PPE,75564000.0,67530000.0,53455000.0,41422000.0,
Accumulated Depreciation,-85773000.0,-65211000.0,-52301000.0,-43165000.0,
Gross PPE,161337000.0,132741000.0,105756000.0,84587000.0,
Construction In Progress,6185000.0,13154000.0,13103000.0,2954000.0,
Other Properties,,,,,-635000.0
Machinery Furniture Equipment,110108000.0,79136000.0,52569000.0,44998000.0,
Buildings And Improvements,45044000.0,40451000.0,40084000.0,36635000.0,
Land And Improvements,,,0.0,0.0,0.0
Prepaid Assets,27378000.0,19070000.0,5843000.0,,
Receivables,,7645000.0,2987000.0,,1774000.0
Taxes Receivable,149000.0,620000.0,316000.0,4225000.0,
Cash And Cash Equivalents,46038000.0,32360000.0,27736000.0,38226000.0,
Cash Financial,46038000.0,32360000.0,27736000.0,38226000.0,
Cash Cash Equivalents And Federal Funds Sold,46038000.0,32360000.0,27736000.0,38226000.0,
