,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,51980000.0,65304000.0,170226000.0,53718000.0,
Capital Expenditure,-11773000.0,-5870000.0,-8250000.0,-25225000.0,
End Cash Position,90467000.0,155909000.0,228791000.0,334586000.0,
Beginning Cash Position,155909000.0,228791000.0,334586000.0,89521000.0,
Changes In Cash,-65442000.0,-72882000.0,-105795000.0,245065000.0,
Financing Cash Flow,-65537000.0,-82306000.0,-31116000.0,-52467000.0,
Net Other Financing Charges,,,-2500000.0,,-805000.0
Cash Dividends Paid,-63000000.0,-78750000.0,-25000000.0,-50000000.0,
Common Stock Dividend Paid,-63000000.0,-78750000.0,-25000000.0,-50000000.0,
Investing Cash Flow,-63658000.0,-61750000.0,-253155000.0,218589000.0,
Net Other Investing Changes,20893000.0,89312000.0,28193000.0,301270000.0,
Net Investment Purchase And Sale,-72778000.0,-145192000.0,-273098000.0,-57456000.0,
Sale Of Investment,249584000.0,170647000.0,326287000.0,183247000.0,
Purchase Of Investment,-322362000.0,-315839000.0,-599385000.0,-240703000.0,
Net Intangibles Purchase And Sale,-8350000.0,-4122000.0,-6251000.0,-23230000.0,
Purchase Of Intangibles,-8350000.0,-4122000.0,-6251000.0,-23230000.0,
Net PPE Purchase And Sale,-3423000.0,-1748000.0,-1999000.0,-1995000.0,
Purchase Of PPE,-3423000.0,-1748000.0,-1999000.0,-1995000.0,
Operating Cash Flow,63753000.0,71174000.0,178476000.0,78943000.0,
Taxes Refund Paid,-26078000.0,-33389000.0,-11761000.0,-16948000.0,
Interest Paid Cfo,-1463000.0,-1629000.0,-977000.0,-717000.0,
Change In Working Capital,-96934000.0,-69882000.0,-22909000.0,50710000.0,
Change In Other Current Liabilities,969000.0,1021000.0,0.0,1147000.0,
Change In Accrued Expense,-52146000.0,27345000.0,17692000.0,-11344000.0,
Change In Payable,1307000.0,-4888000.0,-294000.0,-842000.0,
Change In Prepaid Assets,-11057000.0,13620000.0,-20030000.0,-4079000.0,
Change In Receivables,,,,-1003000.0,-89444000.0
Other Non Cash Items,14935000.0,26550000.0,39097000.0,-1689000.0,
Stock Based Compensation,,,,0.0,1379000.0
Provisionand Write Offof Assets,,,,4493000.0,3941000.0
Deferred Tax,,,,-3766000.0,0.0
Depreciation And Amortization,15227000.0,17332000.0,23126000.0,12398000.0,
Amortization Cash Flow,8211000.0,8194000.0,11585000.0,3463000.0,
Depreciation,7016000.0,9138000.0,11541000.0,8935000.0,
Pension And Employee Benefit Expense,4674000.0,4641000.0,4282000.0,-218000.0,
Gain Loss On Investment Securities,1971000.0,5283000.0,-5928000.0,3989000.0,
Net Income From Continuing Operations,155491000.0,125453000.0,155367000.0,33422000.0,
