,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,4884842.0,19352792.0,32427058.0,49351520.0,
Issuance Of Debt,30000000.0,0.0,,,
Capital Expenditure,-11854447.0,-7391132.0,-6992724.0,,
End Cash Position,5096967.0,25574956.0,22628979.0,11712534.0,
Beginning Cash Position,25574956.0,22628979.0,11712534.0,22053736.0,
Changes In Cash,-20477989.0,2945977.0,10916445.0,-10341202.0,
Financing Cash Flow,7968994.0,-22545295.0,-19706166.0,-21038221.0,
Interest Paid Cff,-862500.0,-1227031.0,0.0,,
Cash Dividends Paid,-18562500.0,-18750000.0,-17187500.0,,
Net Issuance Payments Of Debt,30000000.0,0.0,,,
Net Long Term Debt Issuance,30000000.0,0.0,,,
Long Term Debt Issuance,30000000.0,0.0,,,
Investing Cash Flow,-45186272.0,-1252652.0,-8797171.0,-38654501.0,
Net Other Investing Changes,,,-8797171.0,-38654501.0,-2105290.0
Dividends Received Cfi,1516156.0,1095240.0,1083301.0,,
Net Investment Purchase And Sale,-34847981.0,4840740.0,-3061748.0,,
Sale Of Investment,18543212.0,97073397.0,49175850.0,,
Purchase Of Investment,-53391193.0,-92232657.0,-52237598.0,,
Net Intangibles Purchase And Sale,-338220.0,0.0,,,
Purchase Of Intangibles,-338220.0,0.0,,,
Net PPE Purchase And Sale,-11516227.0,-7188632.0,-6818724.0,,
Sale Of PPE,0.0,202500.0,174000.0,,
Purchase Of PPE,-11516227.0,-7391132.0,-6992724.0,,
Operating Cash Flow,16739289.0,26743924.0,39419782.0,49351520.0,
Taxes Refund Paid,-3218575.0,-2658600.0,-1944106.0,,
Change In Working Capital,200958.0,-602890.0,4395015.0,,
Change In Accrued Expense,-632532.0,416602.0,-523425.0,,
Change In Payable,-223907.0,215119.0,-1600121.0,,
Change In Prepaid Assets,445678.0,-75658.0,-602925.0,,
Change In Inventory,-118955.0,-977639.0,7333840.0,,
Change In Receivables,730674.0,-181314.0,-212354.0,,
Other Non Cash Items,-993711.0,2556747.0,1340717.0,,
Provisionand Write Offof Assets,106121.0,19413.0,38467.0,,
Depreciation And Amortization,6383647.0,5758924.0,5531671.0,,
Amortization Cash Flow,0.0,9860.0,10913.0,,
Depreciation,6383647.0,5749064.0,5520758.0,,
Pension And Employee Benefit Expense,490947.0,540796.0,499845.0,,
Gain Loss On Investment Securities,13394546.0,-24902748.0,-19451961.0,,
Gain Loss On Sale Of PPE,2131759.0,-135976.0,-141653.0,,
Net Income From Continuing Operations,-1609547.0,46277321.0,49234068.0,,
