,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,359296480.0,193107654.0,25866071.0,442285601.0,
Repayment Of Debt,-605163048.0,-373206516.0,-365337520.0,-611909121.0,
Issuance Of Debt,449300000.0,279300000.0,612332286.0,500508483.0,
Capital Expenditure,-28724583.0,-46496724.0,-39449867.0,-34483571.0,
End Cash Position,75364663.0,54950226.0,73586556.0,100681866.0,
Beginning Cash Position,54950226.0,73586556.0,100681866.0,60605196.0,
Changes In Cash,20414437.0,-18636330.0,-27095310.0,40076670.0,
Financing Cash Flow,-349460659.0,-290628011.0,11038619.0,-348877494.0,
Cash Dividends Paid,-193597611.0,-196031495.0,-235306147.0,-236866856.0,
Common Stock Dividend Paid,-193597611.0,-196031495.0,-235306147.0,-236866856.0,
Net Issuance Payments Of Debt,-155863048.0,-93906516.0,246994766.0,-111400638.0,
Net Short Term Debt Issuance,-128761295.0,-65571568.0,270845764.0,-100693853.0,
Short Term Debt Payments,-578061295.0,-344871568.0,-341486522.0,-565964677.0,
Short Term Debt Issuance,449300000.0,279300000.0,612332286.0,465270824.0,
Net Long Term Debt Issuance,-27101753.0,-28334948.0,-23850998.0,-10706785.0,
Long Term Debt Payments,-27101753.0,-28334948.0,-23850998.0,-45944444.0,
Long Term Debt Issuance,,,0.0,35237659.0,
Investing Cash Flow,-18145967.0,32387303.0,-103449867.0,-87815008.0,
Net Investment Purchase And Sale,10578616.0,72070984.0,-64000000.0,-21000000.0,
Sale Of Investment,15578616.0,115070984.0,21000000.0,,
Purchase Of Investment,-5000000.0,-43000000.0,-85000000.0,-21000000.0,
Net Business Purchase And Sale,,,0.0,-32331437.0,0.0
Purchase Of Business,,,0.0,-32331437.0,0.0
Net Intangibles Purchase And Sale,-4327411.0,-16825154.0,,0.0,-574426.0
Purchase Of Intangibles,-4327411.0,-16825154.0,,0.0,-574426.0
Net PPE Purchase And Sale,-24397172.0,-22858527.0,-39449867.0,-34483571.0,
Sale Of PPE,0.0,6813043.0,0.0,,
Purchase Of PPE,-24397172.0,-29671570.0,-39449867.0,-34483571.0,
Operating Cash Flow,388021063.0,239604378.0,65315938.0,476769172.0,
Taxes Refund Paid,-12387218.0,-13249034.0,-13223018.0,-11519693.0,
Interest Paid Cfo,-17872974.0,-20829678.0,-16817216.0,-8176627.0,
Change In Working Capital,97282865.0,-91036871.0,-242086001.0,80999556.0,
Change In Accrued Expense,1109098.0,17139292.0,-86842099.0,80396949.0,
Change In Payable,31000159.0,-6318150.0,-31743586.0,30768542.0,
Change In Prepaid Assets,2025509.0,27539640.0,2659369.0,21624945.0,
Change In Inventory,51020117.0,-109698857.0,-115897932.0,-61873604.0,
Change In Receivables,12127982.0,-19698796.0,-10261753.0,10082724.0,
Other Non Cash Items,12147104.0,20514811.0,17076327.0,8452401.0,
Provisionand Write Offof Assets,10608474.0,10523177.0,11590160.0,7531349.0,
Depreciation And Amortization,169263708.0,165875349.0,168775650.0,166544478.0,
Amortization Cash Flow,890426.0,698099.0,698099.0,698099.0,
Depreciation,168373282.0,165177250.0,168077551.0,165846379.0,
Pension And Employee Benefit Expense,15080630.0,13003010.0,13102598.0,9273729.0,
Gain Loss On Investment Securities,816755.0,-821776.0,1528258.0,-4575269.0,
Gain Loss On Sale Of PPE,6012580.0,-6813043.0,28055.0,0.0,
Net Income From Continuing Operations,120631046.0,172951948.0,131158046.0,230886026.0,
