,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,56749606.0,74620218.0,31656382.0,36751795.0,
Repurchase Of Capital Stock,0.0,-1500000.0,0.0,,
Repayment Of Debt,-52382882.0,-53618367.0,-60454177.0,-77233883.0,
Issuance Of Debt,16000000.0,2500000.0,61275000.0,21570000.0,
Issuance Of Capital Stock,40434375.0,0.0,,,
Capital Expenditure,-95920.0,-31573.0,-957167.0,-529568.0,
End Cash Position,24900509.0,35735736.0,23351400.0,3454414.0,
Other Cash Adjustment Outside Changein Cash,4453524.0,-1.0,,,6737887.0
Beginning Cash Position,35735736.0,23351400.0,3454414.0,14115848.0,
Changes In Cash,-15288751.0,12384337.0,19896986.0,-10661434.0,
Financing Cash Flow,-22243885.0,-70226351.0,-9789131.0,-74138886.0,
Cash Dividends Paid,-23410432.0,-17472395.0,-10475008.0,-18475003.0,
Common Stock Dividend Paid,-23410432.0,-17472395.0,-10475008.0,-18475003.0,
Net Common Stock Issuance,40434375.0,-1500000.0,0.0,,
Common Stock Payments,0.0,-1500000.0,0.0,,
Common Stock Issuance,40434375.0,0.0,,,
Net Issuance Payments Of Debt,-36382882.0,-51118367.0,820823.0,-55663883.0,
Net Short Term Debt Issuance,0.0,0.0,-5000000.0,-11013438.0,
Short Term Debt Payments,0.0,-2500000.0,-15000000.0,-19013438.0,
Short Term Debt Issuance,0.0,2500000.0,10000000.0,8000000.0,
Net Long Term Debt Issuance,-36382882.0,-51118367.0,5820823.0,-44650445.0,
Long Term Debt Payments,-52382882.0,-51118367.0,-45454177.0,-58220445.0,
Long Term Debt Issuance,16000000.0,0.0,51275000.0,13570000.0,
Investing Cash Flow,-49890392.0,7958897.0,-2927432.0,26196089.0,
Dividends Received Cfi,2805357.0,5628671.0,178347.0,300000.0,
Net Investment Purchase And Sale,-225660.0,-262072.0,-2169444.0,26658823.0,
Sale Of Investment,0.0,7715190.0,0.0,60681747.0,
Purchase Of Investment,-225660.0,-7977262.0,-2169444.0,-34022924.0,
Net Investment Properties Purchase And Sale,-8861617.0,2608871.0,-2168.0,5113795.0,
Sale Of Investment Properties,3398500.0,6700000.0,2800000.0,12892474.0,
Purchase Of Investment Properties,-12260117.0,-4091129.0,-2802168.0,-7778679.0,
Net Business Purchase And Sale,-43512552.0,0.0,0.0,-5346961.0,
Sale Of Business,11976268.0,0.0,,,35885180.0
Purchase Of Business,-55488820.0,0.0,0.0,-5346961.0,
Net Intangibles Purchase And Sale,,,0.0,-92990.0,0.0
Purchase Of Intangibles,,,0.0,-92990.0,0.0
Net PPE Purchase And Sale,-95920.0,-16573.0,-934167.0,-436578.0,
Sale Of PPE,0.0,15000.0,23000.0,0.0,
Purchase Of PPE,-95920.0,-31573.0,-957167.0,-436578.0,
Operating Cash Flow,56845526.0,74651791.0,32613549.0,37281363.0,
Taxes Refund Paid,-1294395.0,-1181469.0,-1144773.0,-2272213.0,
Interest Paid Cfo,0.0,-4406862.0,-6167989.0,-4696864.0,
Change In Working Capital,-6084453.0,15340697.0,-13037667.0,-6279613.0,
Change In Other Current Assets,-5409473.0,-115538.0,-347692.0,282787.0,
Change In Accrued Expense,,,,,3172651.0
Change In Payable,421073.0,-4680305.0,4320453.0,-5334793.0,
Change In Prepaid Assets,-459896.0,413154.0,353215.0,,-424447.0
Change In Inventory,0.0,18432217.0,-18432217.0,0.0,
Change In Receivables,-636157.0,1291169.0,720882.0,-1227607.0,
Other Non Cash Items,9707043.0,4496563.0,6255280.0,4736087.0,
Provisionand Write Offof Assets,170499.0,2127040.0,583052.0,227791.0,
Depreciation And Amortization,10766698.0,7728743.0,7624781.0,7132596.0,
Amortization Cash Flow,23418.0,23550.0,24000.0,12402.0,
Depreciation,10743280.0,7705193.0,7600781.0,7120194.0,
Pension And Employee Benefit Expense,207522.0,264781.0,259588.0,241751.0,
Gain Loss On Investment Securities,779521.0,1402016.0,-764780.0,-3129765.0,
Gain Loss On Sale Of PPE,0.0,54559.0,-23000.0,0.0,
Gain Loss On Sale Of Business,-2310941.0,0.0,,,0.0
Net Income From Continuing Operations,47118210.0,52021636.0,45076474.0,42681293.0,
