,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-558126.8,403076.671217,480452.191975,-1507457.269431,
Tax Rate For Calcs,0.2,0.208078,0.099352,0.202187,
Normalized EBITDA,56104583.0,64216490.0,79336135.0,70392502.0,
Total Unusual Items,-2790634.0,1937141.0,4835870.0,-7455744.0,
Total Unusual Items Excluding Goodwill,-2790634.0,1937141.0,4835870.0,-7455744.0,
Net Income From Continuing Operation Net Minority Interest,3196552.0,12077393.0,33873193.0,15739163.0,
Reconciled Depreciation,32227350.0,30908317.0,29873176.0,30633257.0,
Reconciled Cost Of Revenue,425137686.0,484077282.0,502043458.0,567043787.0,
EBITDA,53313949.0,66153631.0,84172005.0,62936758.0,
EBIT,21086599.0,35245314.0,54298829.0,32303501.0,
Net Interest Income,-15431983.0,-19994576.0,-16689037.0,-12575607.0,
Interest Expense,15431983.0,19994576.0,16689037.0,12575607.0,
Normalized Income,5429059.2,10543328.671217,29517775.191975,21687449.730569,
Net Income From Continuing And Discontinued Operation,3196552.0,12077393.0,33873193.0,15739163.0,
Total Expenses,451464605.0,511379847.0,523339304.0,585297487.0,
Total Operating Income As Reported,23877233.0,33308173.0,49150713.0,34939401.0,
Diluted Average Shares,225000000.0,225000000.0,225000000.0,225000000.0,
Basic Average Shares,225000000.0,225000000.0,225000000.0,225000000.0,
Diluted EPS,0.014,0.054,0.151,0.07,
Basic EPS,0.014,0.054,0.151,0.07,
Diluted NI Availto Com Stockholders,3196552.0,12077393.0,33873193.0,15739163.0,
Net Income Common Stockholders,3196552.0,12077393.0,33873193.0,15739163.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3196552.0,12077393.0,33873193.0,15739163.0,
Net Income Including Noncontrolling Interests,3196552.0,12077393.0,33873193.0,15739163.0,
Net Income Continuous Operations,3196552.0,12077393.0,33873193.0,15739163.0,
Tax Provision,2458064.0,3173345.0,3736599.0,3988731.0,
Pretax Income,5654616.0,15250738.0,37609792.0,19727894.0,
Special Income Charges,,,0.0,-4503328.0,-1739670.0
Write Off,,,0.0,4503328.0,1739670.0
Net Non Operating Interest Income Expense,-15431983.0,-19994576.0,-16689037.0,-12575607.0,
Interest Expense Non Operating,15431983.0,19994576.0,16689037.0,12575607.0,
Operating Income,23877233.0,33308173.0,49150713.0,39442729.0,
Operating Expense,26326919.0,27302565.0,21295846.0,18253700.0,
Other Operating Expenses,570167.0,3346204.0,2476521.0,2432521.0,
Depreciation And Amortization In Income Statement,430695.0,410739.0,422898.0,419706.0,
Depreciation Income Statement,430695.0,410739.0,422898.0,419706.0,
Selling General And Administration,18824793.0,18525691.0,14861614.0,12357385.0,
Selling And Marketing Expense,15132369.0,14858361.0,11148076.0,9249553.0,
General And Administrative Expense,3692424.0,3667330.0,3713538.0,3107832.0,
Gross Profit,50204152.0,60610738.0,70446559.0,57696429.0,
Cost Of Revenue,425137686.0,484077282.0,502043458.0,567043787.0,
Total Revenue,475341838.0,544688020.0,572490017.0,624740216.0,
Operating Revenue,475341838.0,544688020.0,572490017.0,624740216.0,
