,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.2,0.136133,0.098435,0.092362,
Normalized EBITDA,290533022.0,355035197.0,258467173.0,217025895.0,
Total Unusual Items,,,,-3525000.0,-1335000.0
Total Unusual Items Excluding Goodwill,,,,-3525000.0,-1335000.0
Net Income From Continuing Operation Net Minority Interest,-18834977.0,95822173.0,75940950.0,72513478.0,
Reconciled Depreciation,213788435.0,170555034.0,130998592.0,106636214.0,
Reconciled Cost Of Revenue,2049649919.0,1909082019.0,1598319996.0,1306853067.0,
EBITDA,290533022.0,355035197.0,258467173.0,217025895.0,
EBIT,76744587.0,184480163.0,127468581.0,110389681.0,
Net Interest Income,-95765952.0,-65170168.0,-30914415.0,-31169465.0,
Interest Expense,85199617.0,56530015.0,28272760.0,27905387.0,
Normalized Income,-18834977.0,95822173.0,75940950.0,72513478.0,
Net Income From Continuing And Discontinued Operation,-18834977.0,95822173.0,75940950.0,186809894.0,
Total Expenses,2559474710.0,2376774205.0,1956355713.0,1613672310.0,
Rent Expense Supplemental,34387419.0,28408340.0,24889132.0,22235105.0,
Total Operating Income As Reported,94006188.0,186710019.0,136737094.0,113369435.0,
Diluted Average Shares,20000000.0,20000000.0,20000000.0,20000000.0,
Basic Average Shares,20000000.0,20000000.0,20000000.0,20000000.0,
Diluted EPS,-0.94,4.79,3.8,9.34,
Basic EPS,-0.94,4.79,3.8,9.34,
Diluted NI Availto Com Stockholders,-18834977.0,95822173.0,75940950.0,186809894.0,
Net Income Common Stockholders,-18834977.0,95822173.0,75940950.0,186809894.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-18834977.0,95822173.0,75940950.0,186809894.0,
Minority Interests,-3664537.0,-14709736.0,-13490559.0,-2352422.0,
Net Income Including Noncontrolling Interests,-15170440.0,110531909.0,89431509.0,189162316.0,
Net Income Discontinuous Operations,,,0.0,114296416.0,28936964.0
Net Income Continuous Operations,-15170440.0,110531909.0,89431509.0,74865900.0,
Tax Provision,6715410.0,17418239.0,9764312.0,7618394.0,
Pretax Income,-8455030.0,127950148.0,99195821.0,82484294.0,
Other Non Operating Income Expenses,,,,,952940.0
Special Income Charges,,,,-3525000.0,-1335000.0
Write Off,,,,3525000.0,1335000.0
Net Non Operating Interest Income Expense,-95765952.0,-65170168.0,-30914415.0,-31169465.0,
Total Other Finance Cost,10566335.0,8640153.0,2641655.0,3264078.0,
Interest Expense Non Operating,85199617.0,56530015.0,28272760.0,27905387.0,
Operating Income,94006188.0,186710019.0,136737094.0,113369435.0,
Operating Expense,509824791.0,467692186.0,358035717.0,306819243.0,
Other Operating Expenses,3585606.0,9336022.0,5150000.0,3525000.0,
Depreciation And Amortization In Income Statement,49641949.0,41577901.0,35679458.0,32534571.0,
Amortization,,,,,336734.0
Depreciation Income Statement,49641949.0,41577901.0,35679458.0,32534571.0,
Selling General And Administration,205313056.0,199439734.0,140876095.0,112865692.0,
Selling And Marketing Expense,173830336.0,158712766.0,105089491.0,88915934.0,
General And Administrative Expense,31482720.0,40726968.0,35786604.0,23949758.0,
Rent And Landing Fees,8749059.0,4810483.0,7009412.0,6237644.0,
Gross Profit,603830979.0,654402205.0,494772811.0,420188678.0,
Cost Of Revenue,2049649919.0,1909082019.0,1598319996.0,1306853067.0,
Total Revenue,2653480898.0,2563484224.0,2093092807.0,1727041745.0,
Operating Revenue,2653480898.0,2563484224.0,2093092807.0,1727041745.0,
