,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-801064.741577,1536577.079697,0.0,0.0,
Tax Rate For Calcs,0.011235,0.243746,0.0,0.0,
Normalized EBITDA,128016000.0,259478000.0,188559000.0,178317000.0,
Total Unusual Items,-71300000.0,6304000.0,-3538000.0,22424000.0,
Total Unusual Items Excluding Goodwill,-71300000.0,6304000.0,-3538000.0,22424000.0,
Net Income From Continuing Operation Net Minority Interest,-201814000.0,5310000.0,-89819000.0,-81488000.0,
Reconciled Depreciation,184664000.0,174274000.0,192742000.0,223390000.0,
Reconciled Cost Of Revenue,536854000.0,493617000.0,554577000.0,584870000.0,
EBITDA,56716000.0,265782000.0,185021000.0,200741000.0,
EBIT,-127948000.0,91508000.0,-7721000.0,-22649000.0,
Net Interest Income,-81066000.0,-93082000.0,-90330000.0,-66705000.0,
Interest Expense,76233000.0,84632000.0,82098000.0,58839000.0,
Interest Income,2742000.0,0.0,,,
Normalized Income,-131315064.741577,542577.079697,-86281000.0,-103912000.0,
Net Income From Continuing And Discontinued Operation,-201814000.0,5310000.0,-89819000.0,-81488000.0,
Total Expenses,699214000.0,614560000.0,732271000.0,758541000.0,
Rent Expense Supplemental,49657000.0,37163000.0,43768000.0,45971000.0,
Total Operating Income As Reported,-129049000.0,61990000.0,-1902000.0,-23090000.0,
Diluted Average Shares,315000000.0,315000000.0,315000000.0,315000000.0,
Basic Average Shares,315000000.0,315000000.0,315000000.0,315000000.0,
Diluted EPS,-0.64,0.02,-0.29,-0.26,
Basic EPS,-0.64,0.02,-0.29,-0.26,
Diluted NI Availto Com Stockholders,-201814000.0,5310000.0,-89819000.0,-81488000.0,
Net Income Common Stockholders,-201814000.0,5310000.0,-89819000.0,-81488000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-201814000.0,5310000.0,-89819000.0,-81488000.0,
Minority Interests,73000.0,110000.0,,,
Net Income Including Noncontrolling Interests,-201887000.0,5200000.0,-89819000.0,-81488000.0,
Net Income Continuous Operations,-201887000.0,5200000.0,-89819000.0,-81488000.0,
Tax Provision,-2294000.0,1676000.0,0.0,0.0,
Pretax Income,-204181000.0,6876000.0,-89819000.0,-81488000.0,
Other Non Operating Income Expenses,,24804000.0,,656000.0,974000.0
Special Income Charges,-71300000.0,6304000.0,-3538000.0,22424000.0,
Other Special Charges,28154000.0,-1397000.0,-3427000.0,-22424000.0,
Write Off,0.0,534000.0,9628000.0,0.0,
Impairment Of Capital Assets,43146000.0,-5441000.0,6965000.0,0.0,
Net Non Operating Interest Income Expense,-81066000.0,-93082000.0,-90330000.0,-66705000.0,
Total Other Finance Cost,7575000.0,8450000.0,8232000.0,7866000.0,
Interest Expense Non Operating,76233000.0,84632000.0,82098000.0,58839000.0,
Interest Income Non Operating,2742000.0,0.0,,,
Operating Income,-50174000.0,64136000.0,9868000.0,-37648000.0,
Operating Expense,162360000.0,120943000.0,177694000.0,173671000.0,
Other Operating Expenses,12762000.0,-2466000.0,41260000.0,11449000.0,
Depreciation And Amortization In Income Statement,5620000.0,5496000.0,6107000.0,7844000.0,
Amortization,1514000.0,1083000.0,1376000.0,1389000.0,
Depreciation Income Statement,4106000.0,4413000.0,4731000.0,6455000.0,
Selling General And Administration,56205000.0,43796000.0,47618000.0,59439000.0,
Selling And Marketing Expense,23420000.0,17804000.0,17002000.0,18955000.0,
General And Administrative Expense,32785000.0,25992000.0,30616000.0,40484000.0,
Rent And Landing Fees,2648000.0,1160000.0,1765000.0,1357000.0,
Gross Profit,112186000.0,185079000.0,187562000.0,136023000.0,
Cost Of Revenue,536854000.0,493617000.0,554577000.0,584870000.0,
Total Revenue,649040000.0,678696000.0,742139000.0,720893000.0,
Operating Revenue,649040000.0,678696000.0,742139000.0,720893000.0,
