,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,424253726.0,613570860.0,274333875.0,151790615.0,
Repayment Of Debt,-333322009.0,-153677549.0,-110815725.0,0.0,
Issuance Of Debt,560918590.0,86584493.0,303120561.0,359200000.0,
Capital Expenditure,-41729119.0,-29788067.0,-44096679.0,-56125626.0,
End Cash Position,102585655.0,244818515.0,388501103.0,187631365.0,
Beginning Cash Position,244818515.0,388501103.0,187631365.0,402012254.0,
Changes In Cash,-142232860.0,-143682588.0,200869738.0,-214380889.0,
Financing Cash Flow,-114910382.0,-401489178.0,161031997.0,350383326.0,
Net Other Financing Charges,,-12510000.0,,-12785.0,-5418.0
Interest Paid Cff,-115748206.0,-126568963.0,-28655289.0,-800569.0,
Cash Dividends Paid,-194330875.0,-169807929.0,-2617550.0,-5904596.0,
Common Stock Dividend Paid,-194330875.0,-169807929.0,-2617550.0,-5904596.0,
Net Issuance Payments Of Debt,227596581.0,-67093056.0,192304836.0,359200000.0,
Net Long Term Debt Issuance,227596581.0,-67093056.0,192304836.0,359200000.0,
Long Term Debt Payments,-333322009.0,-153677549.0,-110815725.0,0.0,
Long Term Debt Issuance,560918590.0,86584493.0,303120561.0,359200000.0,
Investing Cash Flow,-493305323.0,-385552337.0,-278592813.0,-772680456.0,
Net Other Investing Changes,,,-229.0,-17686937.0,650427.0
Dividends Received Cfi,12297057.0,11245845.0,16243697.0,10482948.0,
Net Investment Purchase And Sale,37031920.0,100000000.0,-100000000.0,-254968590.0,
Sale Of Investment,43331920.0,100000000.0,0.0,204423247.0,
Purchase Of Investment,-6300000.0,,-100000000.0,-459391837.0,0.0
Net Investment Properties Purchase And Sale,-545842928.0,-419405083.0,-222155939.0,-379321634.0,
Purchase Of Investment Properties,-545842928.0,-419405083.0,-222155939.0,-379321634.0,
Net Business Purchase And Sale,-44522848.0,-56705210.0,115578951.0,4500000.0,
Sale Of Business,0.0,6148331.0,131690408.0,4500000.0,
Purchase Of Business,-44522848.0,-62853541.0,-16111457.0,0.0,
Net Intangibles Purchase And Sale,-1536184.0,-320911.0,-1094176.0,0.0,
Purchase Of Intangibles,-1536184.0,-320911.0,-1094176.0,0.0,
Net PPE Purchase And Sale,53142518.0,-9592558.0,-42840641.0,-51738491.0,
Sale Of PPE,93335453.0,19874598.0,161862.0,4387135.0,
Purchase Of PPE,-40192935.0,-29467156.0,-43002503.0,-56125626.0,
Operating Cash Flow,465982845.0,643358927.0,318430554.0,207916241.0,
Taxes Refund Paid,-15252540.0,-21695414.0,-7380728.0,-24487063.0,
Change In Working Capital,-5449569.0,84426577.0,54369758.0,67019709.0,
Change In Other Current Assets,-32471405.0,-1755406.0,-941772.0,21330938.0,
Change In Payable,60340464.0,13720652.0,16377763.0,28473379.0,
Change In Prepaid Assets,-27378451.0,12353449.0,19831987.0,4303399.0,
Change In Inventory,-2685785.0,930097.0,1101225.0,277051.0,
Change In Receivables,-3254392.0,59177785.0,18000555.0,12634942.0,
Other Non Cash Items,18555294.0,91884476.0,74139784.0,28584770.0,
Provisionand Write Offof Assets,-10443046.0,-6605805.0,-9159342.0,-10542575.0,
Depreciation And Amortization,170069138.0,162828808.0,46860016.0,29253766.0,
Amortization Cash Flow,5927723.0,6476899.0,1271299.0,739097.0,
Depreciation,164141415.0,156351909.0,45588717.0,28514669.0,
Pension And Employee Benefit Expense,13983059.0,14168166.0,4324281.0,2799898.0,
Gain Loss On Investment Securities,-12297057.0,-11245845.0,-16243698.0,-10482948.0,
Gain Loss On Sale Of PPE,-52055200.0,2625402.0,13959502.0,-3257419.0,
Gain Loss On Sale Of Business,,0.0,24904388.0,0.0,14501634.0
Net Income From Continuing Operations,380681688.0,351823807.0,119711247.0,135961728.0,
