,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,60000000.0,60000000.0,60000000.0,60000000.0,
Share Issued,60000000.0,60000000.0,60000000.0,60000000.0,
Net Debt,1887674000.0,1587691000.0,1900210000.0,2550550000.0,
Total Debt,2239961000.0,2170686000.0,2355124000.0,2907513000.0,
Tangible Book Value,547769000.0,450429000.0,451803000.0,770883000.0,
Invested Capital,2734743000.0,2589855000.0,2779826000.0,3625488000.0,
Working Capital,58140000.0,-212253000.0,-175108000.0,71668000.0,
Net Tangible Assets,547769000.0,450429000.0,451803000.0,770883000.0,
Capital Lease Obligations,52987000.0,31260000.0,27101000.0,52908000.0,
Common Stock Equity,547769000.0,450429000.0,451803000.0,770883000.0,
Total Capitalization,765079000.0,471764000.0,452953000.0,784745000.0,
Total Equity Gross Minority Interest,693785000.0,545437000.0,647556000.0,947858000.0,
Minority Interest,146016000.0,95008000.0,195753000.0,176975000.0,
Stockholders Equity,547769000.0,450429000.0,451803000.0,770883000.0,
Retained Earnings,13996000.0,-80242000.0,-109810000.0,28653000.0,
Capital Stock,600000000.0,600000000.0,600000000.0,600000000.0,
Common Stock,600000000.0,600000000.0,600000000.0,600000000.0,
Total Liabilities Net Minority Interest,5224804000.0,5487679000.0,5424772000.0,5059169000.0,
Total Non Current Liabilities Net Minority Interest,578619000.0,342247000.0,280282000.0,290245000.0,
Non Current Pension And Other Postretirement Benefit Plans,320007000.0,289784000.0,250209000.0,224856000.0,
Non Current Deferred Taxes Liabilities,45000.0,6654000.0,6389000.0,6593000.0,
Long Term Debt And Capital Lease Obligation,258567000.0,45809000.0,23684000.0,58796000.0,
Long Term Capital Lease Obligation,41257000.0,24474000.0,22534000.0,44934000.0,
Long Term Debt,217310000.0,21335000.0,1150000.0,13862000.0,
Current Liabilities,4646185000.0,5145432000.0,5144490000.0,4768924000.0,
Current Deferred Taxes Liabilities,39019000.0,88514000.0,92087000.0,57909000.0,
Current Debt And Capital Lease Obligation,1981394000.0,2124877000.0,2331440000.0,2848717000.0,
Current Capital Lease Obligation,11730000.0,6786000.0,4567000.0,7974000.0,
Current Debt,1969664000.0,2118091000.0,2326873000.0,2840743000.0,
Current Provisions,424368000.0,307876000.0,12908000.0,9495000.0,
Payables,748424000.0,761335000.0,499732000.0,438644000.0,
Other Payable,43553000.0,152802000.0,41792000.0,30647000.0,
Total Tax Payable,39828000.0,49923000.0,,,
Accounts Payable,665043000.0,558610000.0,457940000.0,407997000.0,
Total Assets,5918589000.0,6033116000.0,6072328000.0,6007027000.0,
Total Non Current Assets,1214264000.0,1099937000.0,1102946000.0,1166435000.0,
Non Current Deferred Taxes Assets,10013000.0,10211000.0,9201000.0,7395000.0,
Investmentin Financial Assets,65951000.0,63840000.0,57420000.0,59121000.0,
Available For Sale Securities,65951000.0,63840000.0,57420000.0,59121000.0,
Long Term Equity Investment,148488000.0,106058000.0,89228000.0,63312000.0,
Investmentsin Joint Venturesat Cost,105721000.0,72157000.0,21800000.0,4493000.0,
Investmentsin Associatesat Cost,42767000.0,30329000.0,67428000.0,58819000.0,
Investmentsin Subsidiariesat Cost,0.0,3572000.0,,,
Net PPE,837211000.0,726502000.0,724631000.0,796534000.0,
Accumulated Depreciation,-1770614000.0,-1789675000.0,-1936697000.0,-2011490000.0,
Gross PPE,2607825000.0,2516177000.0,2661328000.0,2808024000.0,
Construction In Progress,41089000.0,13812000.0,10042000.0,4272000.0,
Machinery Furniture Equipment,1655553000.0,1631638000.0,1752286000.0,1828842000.0,
Buildings And Improvements,790983000.0,762094000.0,771366000.0,820657000.0,
Land And Improvements,120200000.0,108633000.0,127634000.0,154253000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4704325000.0,4933179000.0,4969382000.0,4840592000.0,
Assets Held For Sale Current,,,0.0,18437000.0,18437000.0
Prepaid Assets,128655000.0,179576000.0,154909000.0,196525000.0,
Inventory,1521201000.0,1438895000.0,1371235000.0,1696360000.0,
Inventories Adjustments Allowances,-155952000.0,-147642000.0,-126272000.0,-139089000.0,
Finished Goods,464344000.0,449776000.0,434422000.0,459955000.0,
Work In Process,74391000.0,67620000.0,83046000.0,164762000.0,
Raw Materials,1138418000.0,1069141000.0,980039000.0,1210732000.0,
Other Receivables,645171000.0,773507000.0,936805000.0,867560000.0,
Taxes Receivable,12910000.0,28314000.0,,,
Accounts Receivable,1926774000.0,1898790000.0,1857596000.0,1730883000.0,
Allowance For Doubtful Accounts Receivable,-606627000.0,-614940000.0,-439672000.0,-339303000.0,
Gross Accounts Receivable,2533401000.0,2513730000.0,2297268000.0,2070186000.0,
Cash Cash Equivalents And Short Term Investments,439215000.0,584958000.0,620907000.0,304055000.0,
Other Short Term Investments,139915000.0,33223000.0,193094000.0,,
Cash And Cash Equivalents,299300000.0,551735000.0,427813000.0,304055000.0,
Cash Equivalents,22615000.0,235887000.0,124337000.0,33645000.0,
Cash Financial,276685000.0,315848000.0,303476000.0,270410000.0,
