,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,108700000.0,108700000.0,108700000.0,108700000.0,
Share Issued,108700000.0,108700000.0,108700000.0,108700000.0,
Net Debt,699726458.0,717126888.0,599180869.0,589992200.0,
Total Debt,701586770.0,729291957.0,611081798.0,606969282.0,
Tangible Book Value,906724088.0,1112421714.0,1141697999.0,1105426946.0,
Invested Capital,1611678346.0,1845570858.0,1755163374.0,1713902328.0,
Working Capital,-608726134.0,-141853211.0,-102177469.0,-114290381.0,
Net Tangible Assets,906724088.0,1112421714.0,1141697999.0,1105426946.0,
Capital Lease Obligations,0.0,205160.0,393274.0,0.0,
Common Stock Equity,910091576.0,1116484061.0,1144474850.0,1106933046.0,
Total Capitalization,1036355965.0,1520316422.0,1560434604.0,1591092773.0,
Total Equity Gross Minority Interest,910091576.0,1116484061.0,1144474850.0,1106933046.0,
Stockholders Equity,910091576.0,1116484061.0,1144474850.0,1106933046.0,
Retained Earnings,-130845274.0,12600195.0,40590984.0,11520364.0,
Capital Stock,1087000000.0,1087000000.0,1087000000.0,1087000000.0,
Common Stock,1087000000.0,1087000000.0,1087000000.0,1087000000.0,
Total Liabilities Net Minority Interest,906095589.0,977887202.0,911270225.0,843448927.0,
Total Non Current Liabilities Net Minority Interest,153753414.0,441068698.0,461027944.0,492545907.0,
Other Non Current Liabilities,16539778.0,26683018.0,36011759.0,,
Non Current Pension And Other Postretirement Benefit Plans,10949247.0,10553319.0,8867869.0,8386180.0,
Long Term Debt And Capital Lease Obligation,126264389.0,403832361.0,416148316.0,484159727.0,
Long Term Capital Lease Obligation,,0.0,188562.0,0.0,354107.0
Long Term Debt,126264389.0,403832361.0,415959754.0,484159727.0,
Current Liabilities,752342175.0,536818504.0,450242281.0,350903020.0,
Other Current Liabilities,18143238.0,10128741.0,3566153.0,45010344.0,
Current Deferred Taxes Liabilities,34374676.0,28656653.0,,,14426454.0
Current Debt And Capital Lease Obligation,575322381.0,325459596.0,194933482.0,122809555.0,
Current Capital Lease Obligation,0.0,205160.0,204712.0,0.0,
Current Debt,575322381.0,325254436.0,194728770.0,122809555.0,
Current Provisions,2541000.0,2541000.0,65810383.0,84725521.0,
Payables,88715779.0,85197868.0,104784318.0,56858140.0,
Other Payable,307106.0,138863.0,2679863.0,2980042.0,
Total Tax Payable,,,,3790469.0,3393448.0
Accounts Payable,88408673.0,85059005.0,102104455.0,53878098.0,
Total Assets,1816187165.0,2094371263.0,2055745075.0,1950381973.0,
Total Non Current Assets,1672571124.0,1699405970.0,1707680263.0,1713769334.0,
Other Non Current Assets,,,,,3212005.0
Investmentin Financial Assets,0.0,0.0,0.0,0.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,0.0,0.0
Goodwill And Other Intangible Assets,3367488.0,4062347.0,2776851.0,1506100.0,
Other Intangible Assets,3367488.0,4062347.0,2776851.0,1506100.0,
Net PPE,1669203636.0,1695343623.0,1704903412.0,1712263234.0,
Accumulated Depreciation,-678530011.0,-651428153.0,-605833424.0,-572073025.0,
Gross PPE,2347733647.0,2346771776.0,2310736836.0,1712263234.0,
Construction In Progress,2755145.0,1955145.0,1318833.0,0.0,
Other Properties,22502631.0,22920802.0,23613858.0,1712263234.0,
Machinery Furniture Equipment,1851669085.0,1851219013.0,1816724582.0,1806099442.0,
Buildings And Improvements,380328191.0,380198221.0,378600968.0,376386462.0,
Land And Improvements,90478595.0,90478595.0,90478595.0,90478595.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,143616041.0,394965293.0,348064812.0,236612639.0,
Other Current Assets,,,,-1552295.0,
Prepaid Assets,6995100.0,16177114.0,10961046.0,25517342.0,
Inventory,112890301.0,267321283.0,225206742.0,154344311.0,
Inventories Adjustments Allowances,-7085460.0,-6507585.0,-6507585.0,-18595244.0,
Other Inventories,,,,10587036.0,7899604.0
Finished Goods,9533605.0,3768329.0,5374897.0,80315045.0,
Work In Process,27031267.0,194344895.0,148802899.0,,
Raw Materials,83410889.0,75715644.0,77536531.0,92624510.0,
Other Receivables,1853558.0,1388605.0,4709757.0,18052046.0,
Accounts Receivable,20016770.0,98118382.0,95679612.0,48791495.0,
Allowance For Doubtful Accounts Receivable,-13614519.0,-12530232.0,-10399107.0,-50481116.0,
Gross Accounts Receivable,33631289.0,110648614.0,106078719.0,89211753.0,
Cash Cash Equivalents And Short Term Investments,1860312.0,11959909.0,11507655.0,16977082.0,
Other Short Term Investments,,,,8508563.0,9174155.0
Cash And Cash Equivalents,1860312.0,11959909.0,11507655.0,16977082.0,
Cash Financial,1860312.0,11959909.0,11507655.0,16977082.0,
