,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206294,0.210104,0.183457,0.128104,
Net Income From Continuing Operation Net Minority Interest,65226000.0,46314000.0,31806000.0,96722000.0,
Reconciled Depreciation,20562000.0,12910000.0,9896000.0,9348000.0,
Normalized Income,65226000.0,46314000.0,31806000.0,96722000.0,
Net Income From Continuing And Discontinued Operation,65226000.0,46314000.0,31806000.0,96722000.0,
Diluted Average Shares,101925000.0,101925000.0,101925000.0,101925000.0,
Basic Average Shares,101925000.0,101925000.0,101925000.0,101925000.0,
Diluted EPS,0.64,0.45,0.31,0.951111,
Basic EPS,0.64,0.45,0.31,0.951111,
Diluted NI Availto Com Stockholders,65226000.0,46314000.0,31806000.0,96722000.0,
Net Income Common Stockholders,65226000.0,46314000.0,31806000.0,96722000.0,
Net Income,65226000.0,46314000.0,31806000.0,96722000.0,
Net Income Including Noncontrolling Interests,65226000.0,46314000.0,31806000.0,96722000.0,
Net Income Continuous Operations,65226000.0,46314000.0,31806000.0,96722000.0,
Tax Provision,16953000.0,12319000.0,7146000.0,14211000.0,
Pretax Income,82179000.0,58633000.0,38952000.0,110933000.0,
Gain On Sale Of Security,249650000.0,120442000.0,-26441000.0,-46920000.0,
Operating Expense,185777000.0,157344000.0,127489000.0,110920000.0,
Other Operating Expenses,9768000.0,5880000.0,4840000.0,5510000.0,
Depreciation And Amortization In Income Statement,20562000.0,12910000.0,9896000.0,9348000.0,
Depreciation Income Statement,20562000.0,12910000.0,9896000.0,9348000.0,
Selling General And Administration,43444000.0,29360000.0,22462000.0,21701000.0,
Selling And Marketing Expense,14237000.0,6589000.0,3240000.0,2916000.0,
General And Administrative Expense,29207000.0,22771000.0,19222000.0,18785000.0,
Insurance And Claims,1899000.0,3187000.0,2027000.0,2864000.0,
Rent And Landing Fees,,1290000.0,950000.0,675000.0,5833000.0
Total Revenue,343563000.0,244462000.0,180804000.0,224255000.0,
Operating Revenue,343563000.0,244462000.0,180804000.0,224255000.0,
