,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2989000.0,171497000.0,-12568000.0,-6792000.0,
Capital Expenditure,-13658000.0,-12818000.0,-31276000.0,-24937000.0,
End Cash Position,180006000.0,98374000.0,174304000.0,43072000.0,
Beginning Cash Position,98374000.0,174304000.0,43072000.0,52028000.0,
Changes In Cash,81632000.0,-75930000.0,131232000.0,-8956000.0,
Investing Cash Flow,64985000.0,-260245000.0,112524000.0,-27101000.0,
Net Other Investing Changes,133595000.0,-161648000.0,142697000.0,-106989000.0,
Net Investment Purchase And Sale,-54952000.0,-85779000.0,1103000.0,104825000.0,
Sale Of Investment,20000000.0,0.0,1103000.0,108278000.0,
Purchase Of Investment,-74952000.0,-85779000.0,0.0,-3453000.0,
Net Intangibles Purchase And Sale,-6964000.0,-3470000.0,-3406000.0,-1791000.0,
Purchase Of Intangibles,-6964000.0,-3470000.0,-3406000.0,-1791000.0,
Net PPE Purchase And Sale,-6694000.0,-9348000.0,-27870000.0,-23146000.0,
Purchase Of PPE,-6694000.0,-9348000.0,-27870000.0,-23146000.0,
Operating Cash Flow,16647000.0,184315000.0,18708000.0,18145000.0,
Taxes Refund Paid,-5479000.0,-7405000.0,-7540000.0,-7174000.0,
Change In Working Capital,-2472000.0,131623000.0,-60855000.0,92297000.0,
Change In Other Current Liabilities,-13967000.0,75644000.0,15973000.0,16191000.0,
Change In Other Current Assets,,,0.0,-15000000.0,0.0
Change In Accrued Expense,9499000.0,78000.0,-1079000.0,-2100000.0,
Change In Payable,,,,24348905.0,567724.0
Change In Prepaid Assets,20903000.0,-9228000.0,-9281000.0,-770000.0,
Change In Receivables,,,,29772227.0,-24883744.0
Other Non Cash Items,-5570000.0,-1613000.0,-296000.0,-1483000.0,
Provisionand Write Offof Assets,,,,-10848094.0,9344168.0
Depreciation And Amortization,5628000.0,8201000.0,3589000.0,2647000.0,
Amortization Cash Flow,3163000.0,5140000.0,2140000.0,1492000.0,
Depreciation,2465000.0,3061000.0,1449000.0,1155000.0,
Pension And Employee Benefit Expense,-4861000.0,4832000.0,12141000.0,4455000.0,
Gain Loss On Investment Securities,4461000.0,-280000.0,-335000.0,-13839000.0,
Net Income From Continuing Operations,28431000.0,53985000.0,78333000.0,-54408000.0,
