,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.009856,0.2,0.121874,0.299968,
Net Income From Continuing Operation Net Minority Interest,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Reconciled Depreciation,7733000.0,7388000.0,5369000.0,5531000.0,
Interest Income,,42985000.0,37045000.0,8610000.0,
Normalized Income,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Net Income From Continuing And Discontinued Operation,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Total Expenses,962578000.0,845155000.0,865249000.0,631480000.0,
Rent Expense Supplemental,,,12950000.0,10434000.0,
Diluted Average Shares,29100000.0,29100000.0,29100000.0,21216000.0,
Basic Average Shares,29100000.0,29100000.0,29100000.0,21216000.0,
Diluted EPS,-1.42,-0.57,2.18,-0.82,
Basic EPS,-1.42,-0.57,2.18,-0.82,
Diluted NI Availto Com Stockholders,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Net Income Common Stockholders,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Net Income,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Net Income Including Noncontrolling Interests,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Net Income Continuous Operations,-41190000.0,-16483000.0,63406000.0,-17344000.0,
Tax Provision,-410000.0,7100000.0,8800000.0,-7432000.0,
Pretax Income,-41600000.0,-9383000.0,72206000.0,-24776000.0,
Other Income Expense,4337000.0,4052000.0,16764000.0,15758000.0,
Other Operating Expenses,29610000.0,30379000.0,30061000.0,22046000.0,
Depreciation And Amortization In Income Statement,,,5367000.0,5535000.0,4857000.0
Selling General And Administration,,,24948000.0,25298000.0,25679000.0
Selling And Marketing Expense,,,18340000.0,4005000.0,10180000.0
General And Administrative Expense,,,6608000.0,21293000.0,15499000.0
Rent And Landing Fees,,,12950000.0,10434000.0,
Total Revenue,920978000.0,835772000.0,937455000.0,606704000.0,
Operating Revenue,920978000.0,835772000.0,937455000.0,606704000.0,
Net Policyholder Benefits And Claims,820131000.0,682888000.0,638106000.0,510806000.0,
