,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,720001897.0,676737179.0,1187110661.0,133687860.0,
Repurchase Of Capital Stock,,0.0,-21097836.0,0.0,
Repayment Of Debt,-3367890108.0,-4010530338.0,-3651796359.0,-4105695000.0,
Issuance Of Debt,3500407249.0,3721460272.0,2905914537.0,4249525000.0,
Capital Expenditure,-249014684.0,-194985837.0,-154663672.0,-51113236.0,
End Cash Position,236043009.0,90672725.0,150051628.0,107119942.0,
Beginning Cash Position,90672725.0,150051628.0,107119942.0,50356201.0,
Effect Of Exchange Rate Changes,257945.0,0.0,0.0,333557.0,
Changes In Cash,145112339.0,-59378903.0,42931686.0,56430184.0,
Financing Cash Flow,-467804553.0,-739440914.0,-1143286362.0,-91196024.0,
Cash Dividends Paid,-598992147.0,-449274676.0,-375091953.0,-233404661.0,
Common Stock Dividend Paid,-598992147.0,-449274676.0,-375091953.0,-233404661.0,
Net Common Stock Issuance,,0.0,-21097836.0,0.0,
Common Stock Payments,,0.0,-21097836.0,0.0,
Net Issuance Payments Of Debt,132517141.0,-289070066.0,-745881822.0,143830000.0,
Net Short Term Debt Issuance,132517141.0,-289070066.0,-745881822.0,143830000.0,
Short Term Debt Payments,-3367890108.0,-4010530338.0,-3651796359.0,-4105695000.0,
Short Term Debt Issuance,3500407249.0,3721460272.0,2905914537.0,4249525000.0,
Net Long Term Debt Issuance,,,,143830000.0,465500000.0
Long Term Debt Payments,,,,-4105695000.0,-2814937500.0
Long Term Debt Issuance,,,,4249525000.0,3280437500.0
Investing Cash Flow,-356099689.0,-191661005.0,-155556285.0,-37174888.0,
Net Investment Purchase And Sale,,,0.0,6574486.0,-2861625.0
Sale Of Investment,,,0.0,9691459.0,0.0
Purchase Of Investment,,,0.0,-3116973.0,-2861625.0
Net Investment Properties Purchase And Sale,,0.0,-1092150.0,37966362.0,0.0
Sale Of Investment Properties,,,0.0,38760000.0,0.0
Purchase Of Investment Properties,,0.0,-1092150.0,-793638.0,0.0
Net Business Purchase And Sale,-108907517.0,0.0,0.0,-30602500.0,
Purchase Of Business,-108907517.0,0.0,0.0,-30602500.0,
Net Intangibles Purchase And Sale,,,0.0,-5821910.0,-128438.0
Purchase Of Intangibles,,,0.0,-5821910.0,-128438.0
Net PPE Purchase And Sale,-247192172.0,-191661005.0,-154464135.0,-45291326.0,
Sale Of PPE,1822512.0,3324832.0,199537.0,0.0,
Purchase Of PPE,-249014684.0,-194985837.0,-154663672.0,-45291326.0,
Operating Cash Flow,969016581.0,871723016.0,1341774333.0,184801096.0,
Taxes Refund Paid,-73300355.0,-46421105.0,-30517537.0,-25560749.0,
Interest Paid Cfo,-67992591.0,-84653661.0,-85010741.0,-69526557.0,
Change In Working Capital,-742526239.0,-449619988.0,513349572.0,-193631326.0,
Change In Other Current Assets,7463844.0,36213949.0,-7383893.0,32361162.0,
Change In Accrued Expense,122116014.0,114564159.0,36250129.0,86732799.0,
Change In Payable,-69220024.0,403023069.0,650863875.0,323514604.0,
Change In Prepaid Assets,-78033759.0,14490144.0,28408050.0,-57475253.0,
Change In Inventory,-137650232.0,-286690009.0,-131598237.0,-210609666.0,
Change In Receivables,-587202082.0,-731221300.0,-63190352.0,-368154972.0,
Other Non Cash Items,67992591.0,84653661.0,85010741.0,69888350.0,
Stock Based Compensation,5097836.0,8000000.0,8000000.0,,
Provisionand Write Offof Assets,544987671.0,319320532.0,196735320.0,-23637090.0,
Depreciation And Amortization,85395637.0,68643861.0,66428122.0,63916801.0,
Amortization Cash Flow,5603548.0,5603544.0,5573460.0,5081196.0,
Depreciation,79792089.0,63040317.0,60854662.0,58835605.0,
Pension And Employee Benefit Expense,17517643.0,17139455.0,16590012.0,13397463.0,
Gain Loss On Investment Securities,-56057351.0,82588925.0,-13426866.0,-28698504.0,
Gain Loss On Sale Of PPE,7356001.0,324919.0,7632935.0,1977326.0,
Net Income From Continuing Operations,1192482849.0,880772455.0,558592448.0,384944096.0,
