,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,38418.0,1597434.0,3175542.4,185883.62648,
Tax Rate For Calcs,0.2,0.2,0.2,0.038317,
Normalized EBITDA,73249429.0,75699266.0,98283686.0,104874754.0,
Total Unusual Items,192090.0,7987170.0,15877712.0,4851241.0,
Total Unusual Items Excluding Goodwill,192090.0,7987170.0,15877712.0,4851241.0,
Net Income From Continuing Operation Net Minority Interest,8725238.0,14835952.0,40270844.0,47184270.0,
Reconciled Depreciation,21954255.0,22006500.0,23913058.0,23143875.0,
Reconciled Cost Of Revenue,13234192.0,11815472.0,9661829.0,11618230.0,
EBITDA,73441519.0,83686436.0,114161398.0,109725995.0,
EBIT,51487264.0,61679936.0,90248340.0,86582120.0,
Net Interest Income,-42762026.0,-46843984.0,-49977496.0,-37517869.0,
Interest Expense,42762026.0,46843984.0,49977496.0,37517869.0,
Normalized Income,8571566.0,8446216.0,27568674.4,42518912.62648,
Net Income From Continuing And Discontinued Operation,8725238.0,14835952.0,40270844.0,47184270.0,
Total Expenses,45295341.0,40682469.0,51068550.0,40086274.0,
Diluted Average Shares,,107507035.0,107507035.0,107507035.0,107507035.0
Basic Average Shares,,107507035.0,107507035.0,107507035.0,107507035.0
Diluted EPS,,0.138,0.374588,0.438895,0.423784
Basic EPS,,0.138,0.374588,0.438895,0.423784
Diluted NI Availto Com Stockholders,8725238.0,14835952.0,40270844.0,47184270.0,
Net Income Common Stockholders,8725238.0,14835952.0,40270844.0,47184270.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,8725238.0,14835952.0,40270844.0,47184270.0,
Net Income Including Noncontrolling Interests,8725238.0,14835952.0,40270844.0,47184270.0,
Net Income Continuous Operations,8725238.0,14835952.0,40270844.0,47184270.0,
Tax Provision,,,0.0,1879981.0,1796954.0
Pretax Income,8725238.0,14835952.0,40270844.0,49064251.0,
Other Non Operating Income Expenses,-3714776.0,-2798185.0,197135.0,-1310478.0,
Special Income Charges,-811632.0,7634642.0,15673479.0,4526604.0,
Impairment Of Capital Assets,811632.0,-7634642.0,-15673479.0,-4526604.0,
Net Non Operating Interest Income Expense,-42762026.0,-46843984.0,-49977496.0,-37517869.0,
Total Other Finance Cost,,,,,21791879.0
Interest Expense Non Operating,42762026.0,46843984.0,49977496.0,37517869.0,
Operating Income,55009950.0,56619600.0,52420836.0,83041357.0,
Operating Expense,32061149.0,28866997.0,41406721.0,28468044.0,
Other Operating Expenses,8844033.0,5800223.0,16652621.0,4069413.0,
Depreciation And Amortization In Income Statement,21954255.0,22006500.0,23913058.0,23143875.0,
Amortization,2063743.0,2063743.0,2172569.0,1960556.0,
Depreciation Income Statement,19890512.0,19942757.0,21740489.0,21183319.0,
Selling General And Administration,1262861.0,1060274.0,841042.0,1254756.0,
General And Administrative Expense,1262861.0,1060274.0,841042.0,1254756.0,
Gross Profit,87071099.0,85486597.0,93827557.0,111509401.0,
Cost Of Revenue,13234192.0,11815472.0,9661829.0,11618230.0,
Total Revenue,100305291.0,97302069.0,103489386.0,123127631.0,
Operating Revenue,100305291.0,97302069.0,103489386.0,123127631.0,
