,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-532076000.0,-679588000.0,-1130544000.0,-1381602000.0,
Repayment Of Debt,-4339423000.0,-833154000.0,-379910000.0,-969097000.0,
Issuance Of Debt,1440768000.0,1217944000.0,750516000.0,1992907000.0,
Capital Expenditure,-526901000.0,-287207000.0,-781090000.0,-1215670000.0,
End Cash Position,1338578000.0,887097000.0,705394000.0,340384000.0,
Beginning Cash Position,887097000.0,705394000.0,929262000.0,328427000.0,
Changes In Cash,451481000.0,181703000.0,-223868000.0,11957000.0,
Financing Cash Flow,-2898655000.0,384950000.0,370892000.0,1023810000.0,
Net Other Financing Charges,,160000.0,286000.0,,1336000.0
Cash Dividends Paid,,,,,-50900000.0
Net Issuance Payments Of Debt,-2898655000.0,384790000.0,370606000.0,1023810000.0,
Net Long Term Debt Issuance,-2898655000.0,384790000.0,370606000.0,1023810000.0,
Long Term Debt Payments,-4339423000.0,-833154000.0,-379910000.0,-969097000.0,
Long Term Debt Issuance,1440768000.0,1217944000.0,750516000.0,1992907000.0,
Investing Cash Flow,3355311000.0,189134000.0,-245306000.0,-845921000.0,
Net Other Investing Changes,3856086000.0,452994000.0,521176000.0,370232000.0,
Interest Received Cfi,47132000.0,23298000.0,14447000.0,,
Net Investment Purchase And Sale,-20379000.0,0.0,,0.0,44205000.0
Sale Of Investment,,,,0.0,44205000.0
Purchase Of Investment,-20379000.0,0.0,,,
Net Investment Properties Purchase And Sale,-627000.0,0.0,0.0,-483000.0,
Purchase Of Investment Properties,-627000.0,0.0,0.0,-483000.0,
Net Intangibles Purchase And Sale,-937000.0,-990000.0,-310000.0,-165000.0,
Purchase Of Intangibles,-937000.0,-990000.0,-310000.0,-165000.0,
Net PPE Purchase And Sale,-525964000.0,-286168000.0,-780619000.0,-1215505000.0,
Sale Of PPE,0.0,49000.0,161000.0,0.0,
Purchase Of PPE,-525964000.0,-286217000.0,-780780000.0,-1215505000.0,
Operating Cash Flow,-5175000.0,-392381000.0,-349454000.0,-165932000.0,
Taxes Refund Paid,-81631000.0,-38626000.0,0.0,-16710000.0,
Interest Paid Cfo,-636386000.0,-974473000.0,-525526000.0,-396746000.0,
Change In Working Capital,-251461000.0,-217956000.0,-392760000.0,26671000.0,
Change In Other Current Liabilities,-113643000.0,-47214000.0,-150300000.0,-172837000.0,
Change In Other Current Assets,-3686000.0,-15121000.0,51231000.0,32236000.0,
Change In Payable,-177831000.0,-221226000.0,-377531000.0,246364000.0,
Change In Inventory,0.0,21069000.0,0.0,41294000.0,
Change In Receivables,43699000.0,44536000.0,83840000.0,-122596000.0,
Other Non Cash Items,515369000.0,687467000.0,371401000.0,425970000.0,
Provisionand Write Offof Assets,12243000.0,49284000.0,-47790000.0,49079000.0,
Deferred Tax,0.0,-84619000.0,0.0,,
Depreciation And Amortization,459566000.0,389593000.0,283972000.0,266675000.0,
Amortization Cash Flow,475000.0,333000.0,524000.0,4238000.0,
Depreciation,459091000.0,389260000.0,283448000.0,262437000.0,
Pension And Employee Benefit Expense,10555000.0,12841000.0,10239000.0,6837000.0,
Gain Loss On Investment Securities,-2328104000.0,-724749000.0,-373924000.0,20360000.0,
Gain Loss On Sale Of PPE,0.0,357000.0,-152000.0,75650000.0,
Net Income From Continuing Operations,2356871000.0,223786000.0,258863000.0,-352373000.0,
