,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.133151,0.021417,0.353991,0.2,
Net Income From Continuing Operation Net Minority Interest,26640000.0,32761000.0,11258000.0,-42945000.0,
Reconciled Depreciation,1350000.0,1371000.0,2152000.0,3211000.0,
Interest Income,21626000.0,20070000.0,20921000.0,,
Normalized Income,26640000.0,32761000.0,11258000.0,-42945000.0,
Net Income From Continuing And Discontinued Operation,26640000.0,32761000.0,11258000.0,-42945000.0,
Total Expenses,444339000.0,347953000.0,419437000.0,273700000.0,
Rent Expense Supplemental,,,,875000.0,1273000.0
Diluted Average Shares,40000000.0,40000000.0,40207143.0,40135514.0,
Basic Average Shares,40000000.0,40000000.0,40207143.0,40135514.0,
Diluted EPS,0.67,0.82,0.28,-1.07,
Basic EPS,0.67,0.82,0.28,-1.07,
Diluted NI Availto Com Stockholders,26640000.0,32761000.0,11258000.0,-42945000.0,
Net Income Common Stockholders,26640000.0,32761000.0,11258000.0,-42945000.0,
Net Income,26640000.0,32761000.0,11258000.0,-42945000.0,
Net Income Including Noncontrolling Interests,26640000.0,32761000.0,11258000.0,-42945000.0,
Net Income Continuous Operations,26640000.0,32761000.0,11258000.0,-42945000.0,
Tax Provision,4092000.0,717000.0,6169000.0,5705000.0,
Pretax Income,30732000.0,33478000.0,17427000.0,-37240000.0,
Other Income Expense,0.0,0.0,0.0,0.0,
Other Operating Expenses,6304000.0,22905000.0,-2461000.0,1032000.0,
Depreciation And Amortization In Income Statement,,,,3211000.0,2925000.0
Amortization,,,,1979000.0,1982000.0
Depreciation Income Statement,,,,1232000.0,943000.0
Selling General And Administration,,,,21177000.0,20652000.0
General And Administrative Expense,,,,21177000.0,20652000.0
Rent And Landing Fees,,,,875000.0,1273000.0
Total Revenue,475071000.0,381431000.0,436864000.0,236460000.0,
Operating Revenue,475071000.0,381431000.0,436864000.0,236460000.0,
Net Policyholder Benefits And Claims,363440000.0,268407000.0,348403000.0,232475000.0,
