,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,9655238.583314,
Tax Rate For Calcs,0.09036,0.063753,0.060664,0.168799,
Normalized EBITDA,938349567.0,868909981.0,846149482.0,617137191.0,
Total Unusual Items,,,0.0,57199547.0,64723385.0
Total Unusual Items Excluding Goodwill,,,0.0,57199547.0,64723385.0
Net Income From Continuing Operation Net Minority Interest,269931705.0,272158318.0,276531287.0,118654833.0,
Reconciled Depreciation,516164882.0,476607553.0,464142195.0,439260990.0,
Reconciled Cost Of Revenue,4182210309.0,3783901011.0,3793140341.0,3459955754.0,
EBITDA,938349567.0,868909981.0,846149482.0,674336738.0,
EBIT,422184685.0,392302428.0,382007287.0,235075748.0,
Net Interest Income,-121291955.0,-78651238.0,-74080979.0,-77125782.0,
Interest Expense,125316440.0,92974256.0,89176512.0,85012579.0,
Interest Income,4024485.0,14323018.0,15095533.0,7886797.0,
Normalized Income,269931705.0,272158318.0,276531287.0,71110524.583314,
Net Income From Continuing And Discontinued Operation,269931705.0,272158318.0,276531287.0,118654833.0,
Total Expenses,5952231118.0,5308620767.0,5248658458.0,4746030993.0,
Rent Expense Supplemental,24374788.0,15670408.0,15299814.0,13631612.0,
Total Operating Income As Reported,395727489.0,369064995.0,354268886.0,150996206.0,
Diluted Average Shares,1141124326.0,1142979519.0,1143000000.0,1143000000.0,
Basic Average Shares,1141124326.0,1142979519.0,1143000000.0,1143000000.0,
Diluted EPS,0.24,0.24,0.24,0.1,
Basic EPS,0.24,0.24,0.24,0.1,
Diluted NI Availto Com Stockholders,269931705.0,272158318.0,276531287.0,118654833.0,
Net Income Common Stockholders,269931705.0,272158318.0,276531287.0,118654833.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,269931705.0,272158318.0,276531287.0,118654833.0,
Minority Interests,-111551.0,-8086916.0,1464829.0,-6077791.0,
Net Income Including Noncontrolling Interests,270043256.0,280245234.0,275066458.0,124732624.0,
Net Income Continuous Operations,270043256.0,280245234.0,275066458.0,124732624.0,
Tax Provision,26824989.0,19082938.0,17764317.0,25330545.0,
Pretax Income,296868245.0,299328172.0,292830775.0,150063169.0,
Other Non Operating Income Expenses,23432711.0,8914415.0,12642868.0,18993198.0,
Special Income Charges,,,0.0,57199547.0,64723385.0
Other Special Charges,,,,-57199547.0,-64723385.0
Net Non Operating Interest Income Expense,-121291955.0,-78651238.0,-74080979.0,-77125782.0,
Interest Expense Non Operating,125316440.0,92974256.0,89176512.0,85012579.0,
Interest Income Non Operating,4024485.0,14323018.0,15095533.0,7886797.0,
Operating Income,395727489.0,369064995.0,354268886.0,150996206.0,
Operating Expense,1770020809.0,1524719756.0,1455518117.0,1286075239.0,
Other Operating Expenses,55680163.0,52613676.0,47007892.0,46315511.0,
Depreciation And Amortization In Income Statement,513713463.0,464240272.0,454886859.0,430157562.0,
Amortization,14072254.0,11594250.0,13587042.0,1497756.0,
Depreciation Income Statement,499641209.0,452646022.0,441299817.0,428659806.0,
Selling General And Administration,341650242.0,286033927.0,278984852.0,248023621.0,
Selling And Marketing Expense,294021435.0,244129180.0,249989961.0,218380493.0,
General And Administrative Expense,47628807.0,41904747.0,28994891.0,29643128.0,
Rent And Landing Fees,24374788.0,15670408.0,15299814.0,13631612.0,
Gross Profit,2165748298.0,1893784751.0,1809787003.0,1437071445.0,
Cost Of Revenue,4182210309.0,3783901011.0,3793140341.0,3459955754.0,
Total Revenue,6347958607.0,5677685762.0,5602927344.0,4897027199.0,
Operating Revenue,6347958607.0,5677685762.0,5602927344.0,4897027199.0,
