,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,48267383.0,30234400.0,30234400.0,30234400.0,
Share Issued,48267383.0,30234400.0,30234400.0,30234400.0,
Net Debt,339831000.0,297906000.0,169790000.0,90068000.0,
Total Debt,442516000.0,379005000.0,379654000.0,168878000.0,
Tangible Book Value,36873000.0,-483793000.0,-518452000.0,115741000.0,
Invested Capital,831565000.0,331367000.0,398257000.0,240519000.0,
Working Capital,180346000.0,-250736000.0,-346322000.0,-201508000.0,
Net Tangible Assets,36873000.0,-483793000.0,-518452000.0,115741000.0,
Capital Lease Obligations,40962000.0,54909000.0,52229000.0,46468000.0,
Common Stock Equity,430011000.0,7271000.0,70832000.0,118109000.0,
Total Capitalization,596452000.0,223038000.0,293507000.0,118109000.0,
Total Equity Gross Minority Interest,932093000.0,494469000.0,490626000.0,93674000.0,
Minority Interest,502082000.0,487198000.0,419794000.0,-24435000.0,
Stockholders Equity,430011000.0,7271000.0,70832000.0,118109000.0,
Retained Earnings,-336578000.0,-283294000.0,-219733000.0,-172456000.0,
Additional Paid In Capital,295694000.0,0.0,,,
Capital Stock,482674000.0,302344000.0,302344000.0,302344000.0,
Common Stock,482674000.0,302344000.0,302344000.0,302344000.0,
Total Liabilities Net Minority Interest,2114249000.0,2393091000.0,2182458000.0,685070000.0,
Total Non Current Liabilities Net Minority Interest,332328000.0,360034000.0,365761000.0,81930000.0,
Non Current Pension And Other Postretirement Benefit Plans,97211000.0,75952000.0,57496000.0,21855000.0,
Tradeand Other Payables Non Current,22184000.0,9685000.0,28736000.0,,
Long Term Debt And Capital Lease Obligation,182031000.0,243904000.0,250974000.0,33143000.0,
Long Term Capital Lease Obligation,15590000.0,28137000.0,28299000.0,33143000.0,
Long Term Debt,166441000.0,215767000.0,222675000.0,0.0,
Long Term Provisions,30902000.0,30493000.0,28555000.0,26932000.0,
Current Liabilities,1781921000.0,2033057000.0,1816697000.0,603140000.0,
Other Current Liabilities,8408000.0,403805000.0,400807000.0,9028000.0,
Current Debt And Capital Lease Obligation,260485000.0,135101000.0,128680000.0,135735000.0,
Current Capital Lease Obligation,25372000.0,26772000.0,23930000.0,13325000.0,
Current Debt,235113000.0,108329000.0,104750000.0,122410000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,,17425000.0
Current Provisions,3968000.0,5905000.0,1246000.0,1002000.0,
Payables,911295000.0,764975000.0,597766000.0,252937000.0,
Other Payable,,81225000.0,88393000.0,47815000.0,
Total Tax Payable,121329000.0,94980000.0,62829000.0,32427000.0,
Accounts Payable,789966000.0,588770000.0,446544000.0,172695000.0,
Total Assets,3046342000.0,2887560000.0,2673084000.0,778744000.0,
Total Non Current Assets,1084075000.0,1105239000.0,1202709000.0,377112000.0,
Non Current Deferred Taxes Assets,1763000.0,1460000.0,1185000.0,0.0,
Long Term Equity Investment,,,,0.0,7921000.0
Investmentsin Associatesat Cost,,,,0.0,7921000.0
Investment Properties,150570000.0,195590000.0,224283000.0,262976000.0,
Goodwill And Other Intangible Assets,393138000.0,491064000.0,589284000.0,2368000.0,
Other Intangible Assets,185483000.0,283409000.0,381629000.0,2317000.0,
Goodwill,207655000.0,207655000.0,207655000.0,51000.0,
Net PPE,131699000.0,153925000.0,130467000.0,111768000.0,
Accumulated Depreciation,-441952000.0,-376165000.0,-326219000.0,-297453000.0,
Gross PPE,573651000.0,530090000.0,456686000.0,409221000.0,
Construction In Progress,45359000.0,45657000.0,43972000.0,43398000.0,
Other Properties,,144000.0,144000.0,144000.0,144000.0
Machinery Furniture Equipment,238941000.0,210552000.0,166330000.0,118161000.0,
Buildings And Improvements,207808000.0,192338000.0,164697000.0,163654000.0,
Land And Improvements,81543000.0,81543000.0,81543000.0,83864000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1962267000.0,1782321000.0,1470375000.0,401632000.0,
Assets Held For Sale Current,5089000.0,4107000.0,6510000.0,0.0,
Restricted Cash,34324000.0,55871000.0,34348000.0,8364000.0,
Prepaid Assets,288909000.0,413889000.0,503025000.0,85497000.0,
Inventory,95337000.0,60914000.0,43936000.0,73581000.0,
Inventories Adjustments Allowances,-71099000.0,-53205000.0,-52963000.0,-52676000.0,
Finished Goods,45484000.0,46076000.0,48679000.0,49018000.0,
Work In Process,16586000.0,16665000.0,3296000.0,20082000.0,
Raw Materials,104366000.0,51378000.0,44924000.0,57157000.0,
Other Receivables,800239000.0,691861000.0,335181000.0,68530000.0,
Taxes Receivable,,,0.0,6513000.0,1106000.0
Accounts Receivable,676646000.0,529489000.0,389740000.0,126805000.0,
Allowance For Doubtful Accounts Receivable,,,,-113373000.0,
Gross Accounts Receivable,,,,240178000.0,
Cash Cash Equivalents And Short Term Investments,61723000.0,26190000.0,157635000.0,32342000.0,
Cash And Cash Equivalents,61723000.0,26190000.0,157635000.0,32342000.0,
Cash Financial,61723000.0,26190000.0,157635000.0,32342000.0,
