,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-39551311.0,250741578.0,-19696001.0,10474484.0,
Issuance Of Debt,100000000.0,0.0,,,
Capital Expenditure,-265843572.0,-62224782.0,-112537075.0,-82113478.0,
End Cash Position,104750290.0,286802357.0,39989094.0,51883753.0,
Beginning Cash Position,286802357.0,200819761.0,51883753.0,107402465.0,
Changes In Cash,-182052067.0,85982596.0,-19696001.0,10474484.0,
Financing Cash Flow,-249999863.0,-276795430.0,-231332804.0,-205618523.0,
Cash Dividends Paid,-349828026.0,-276385265.0,-230512544.0,-204798263.0,
Common Stock Dividend Paid,,,-230512544.0,-204798263.0,-372199306.0
Net Issuance Payments Of Debt,100000000.0,0.0,,,
Net Short Term Debt Issuance,100000000.0,0.0,,,
Short Term Debt Issuance,100000000.0,0.0,,,
Investing Cash Flow,-158344465.0,49811666.0,-112537075.0,-82113478.0,
Net Other Investing Changes,,,,,-309445444.0
Dividends Received Cfi,2433016.0,3676753.0,,,
Net Investment Purchase And Sale,104513512.0,55491072.0,242353148.0,139625327.0,
Sale Of Investment,204698746.0,75524930.0,699569882.0,504921388.0,
Purchase Of Investment,-100185234.0,-20033858.0,-457216734.0,-365296061.0,
Net Business Purchase And Sale,0.0,52868623.0,,,
Sale Of Business,0.0,52868623.0,,,
Net Intangibles Purchase And Sale,-4187641.0,-2409190.0,-3219002.0,0.0,
Purchase Of Intangibles,-4187641.0,-2409190.0,-3219002.0,0.0,
Net PPE Purchase And Sale,-261103352.0,-59815592.0,-112537075.0,-82113478.0,
Sale Of PPE,552579.0,0.0,,,
Purchase Of PPE,-261655931.0,-59815592.0,-112537075.0,-82113478.0,
Operating Cash Flow,226292261.0,312966360.0,92841074.0,92587962.0,
Taxes Refund Paid,-31650867.0,-20634947.0,-23050907.0,-26797889.0,
Change In Working Capital,-123212766.0,10751006.0,-69790722.0,-113204172.0,
Change In Accrued Expense,,,,,-1377086.0
Change In Payable,-3973170.0,58040297.0,-28458607.0,284825.0,
Change In Prepaid Assets,-104368736.0,5356784.0,10708097.0,-8034824.0,
Change In Inventory,-14870860.0,-52646075.0,-35748632.0,-80253432.0,
Change In Receivables,,,-16258516.0,-15200741.0,14641367.0
Other Non Cash Items,4440898.0,4031650.0,-234380.0,724812.0,
Provisionand Write Offof Assets,-18321292.0,-60506227.0,1423254.0,-7974514.0,
Deferred Tax,,,16604912.0,24540969.0,30112406.0
Depreciation And Amortization,132800438.0,102314366.0,60106174.0,72369704.0,
Amortization Cash Flow,12182652.0,6575350.0,289880.0,331579.0,
Depreciation,120617786.0,95739016.0,59816294.0,72038125.0,
Pension And Employee Benefit Expense,5995202.0,3724938.0,5820089.0,4819160.0,
Gain Loss On Investment Securities,-20175140.0,-41069858.0,-36925819.0,10645775.0,
Gain Loss On Sale Of PPE,26.0,13986.0,4243.0,832.0,
Net Income From Continuing Operations,282694987.0,315472581.0,141970722.0,130512557.0,
